Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 3720.00, 0.00, 0.00,  0,  1
2,"Node 2", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
3,"Node 3", 12.00, 0.00, 40.00, 2487.00, 0.00, 0.00,  0,  1
4,"Node 4", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
5,"Node 5", 24.00, 0.00, 28.00, 6.00, 0.00, 0.00,  0,  1
6,"Node 6", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
7,"Node 7", 3.00, 0.00, 49.00, 11.00, 0.00, 0.00,  0,  1
8,"Node 8", 6.00, 0.00, 46.00, 37.00, 0.00, 0.00,  0,  1
9,"Node 9", 3.00, 0.00, 49.00, 3.00, 0.00, 0.00,  0,  1
10,"Node 10", 11.00, 0.00, 41.00, 2.00, 0.00, 0.00,  0,  1
11,"Node 11", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 7.00, 0.00, 45.00, 568.00, 0.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 10.00, 0.00, 42.00, 4.00, 0.00, 0.00,  0,  1
22,"Node 22", 10.00, 0.00, 42.00, 185.00, 0.00, 0.00,  0,  1
23,"Node 23", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 17.00, 0.00, 35.00, 45.00, 0.00, 0.00,  0,  1
26,"Node 26", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
30,"Node 30", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 0.00, 0.00, 52.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
50,"Node 50", 9.00, 0.00, 43.00, 58.00, 0.00, 0.00,  0,  1
51,"Node 51", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 12.00, 0.00, 40.00, 83.00, 0.00, 0.00,  0,  1
54,"Node 54", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
60,"Node 60", 0.00, 0.00, 52.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 5.00, 0.00, 47.00, 235.00, 0.00, 0.00,  0,  1
65,"Node 65", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  2
67,"Node 67", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  2
68,"Node 68", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
73,"Node 73", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
75,"Node 75", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
76,"Node 76", 0.00, 0.00, 52.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 15.00, 0.00, 37.00, 16.00, 0.00, 0.00,  0,  1
78,"Node 78", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
81,"Node 81", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 13.00, 0.00, 39.00, 26.00, 0.00, 0.00,  0,  1
83,"Node 83", 9.00, 0.00, 43.00, 35.00, 0.00, 0.00,  0,  1
84,"Node 84", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
86,"Node 86", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
87,"Node 87", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
89,"Node 89", 0.00, 0.00, 52.00, 0.00, 0.00, 0.00,  0,  1
90,"Node 90", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
91,"Node 91", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
92,"Node 92", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
93,"Node 93", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
94,"Node 94", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
95,"Node 95", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
96,"Node 96", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 33.00, 0.00, 19.00, 1.00, 0.00, 0.00,  0,  1
98,"Node 98", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
100,"Node 100", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
