Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 50.00, 0.00, 2.00, 0.00, 0.00,  2
2,"Node 2", 51.00, 0.00, 1.00, 0.00, 0.00,  2
3,"Node 3", 48.00, 0.00, 4.00, 0.00, 0.00,  2
4,"Node 4", 47.00, 0.00, 5.00, 0.00, 0.00,  2
5,"Node 5", 43.00, 0.00, 9.00, 0.00, 0.00,  1
6,"Node 6", 34.00, 0.00, 18.00, 0.00, 0.00,  1
7,"Node 7", 47.00, 0.00, 5.00, 0.00, 0.00,  2
8,"Node 8", 49.00, 0.00, 3.00, 0.00, 0.00,  2
9,"Node 9", 47.00, 0.00, 5.00, 0.00, 0.00,  2
10,"Node 10", 49.00, 0.00, 3.00, 0.00, 0.00,  2
11,"Node 11", 41.00, 0.00, 11.00, 0.00, 0.00,  1
12,"Node 12", 47.00, 0.00, 5.00, 0.00, 0.00,  2
13,"Node 13", 48.00, 0.00, 4.00, 0.00, 0.00,  2
14,"Node 14", 49.00, 0.00, 3.00, 0.00, 0.00,  1
15,"Node 15", 46.00, 0.00, 6.00, 0.00, 0.00,  2
16,"Node 16", 47.00, 0.00, 5.00, 0.00, 0.00,  1
17,"Node 17", 44.00, 1.00, 7.00, 0.00, 0.00,  2
18,"Node 18", 50.00, 0.00, 2.00, 0.00, 0.00,  2
19,"Node 19", 46.00, 0.00, 6.00, 0.00, 0.00,  2
20,"Node 20", 48.00, 0.00, 4.00, 0.00, 0.00,  2
21,"Node 21", 50.00, 0.00, 2.00, 0.00, 0.00,  2
22,"Node 22", 50.00, 0.00, 2.00, 0.00, 0.00,  2
23,"Node 23", 0.00, 0.00, 0.00, 0.00, 0.00,  0
24,"Node 24", 49.00, 0.00, 3.00, 0.00, 0.00,  2
25,"Node 25", 46.00, 1.00, 5.00, 0.00, 0.00,  2
26,"Node 26", 49.00, 0.00, 3.00, 0.00, 0.00,  2
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00,  0
28,"Node 28", 46.00, 0.00, 6.00, 0.00, 0.00,  1
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 47.00, 0.00, 5.00, 0.00, 0.00,  2
31,"Node 31", 42.00, 4.00, 6.00, 0.00, 0.00,  2
32,"Node 32", 44.00, 0.00, 8.00, 0.00, 0.00,  2
33,"Node 33", 49.00, 0.00, 3.00, 0.00, 0.00,  2
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  1
35,"Node 35", 43.00, 1.00, 8.00, 0.00, 0.00,  2
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00,  0
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0
38,"Node 38", 46.00, 1.00, 5.00, 0.00, 0.00,  2
39,"Node 39", 47.00, 0.00, 5.00, 0.00, 0.00,  2
40,"Node 40", 45.00, 0.00, 7.00, 0.00, 0.00,  2
41,"Node 41", 47.00, 0.00, 5.00, 0.00, 0.00,  2
42,"Node 42", 49.00, 0.00, 3.00, 0.00, 0.00,  2
43,"Node 43", 44.00, 2.00, 6.00, 0.00, 0.00,  2
44,"Node 44", 43.00, 1.00, 8.00, 0.00, 0.00,  2
45,"Node 45", 45.00, 0.00, 7.00, 0.00, 0.00,  2
46,"Node 46", 45.00, 0.00, 7.00, 0.00, 0.00,  2
47,"Node 47", 46.00, 0.00, 6.00, 0.00, 0.00,  2
48,"Node 48", 47.00, 0.00, 5.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  1
50,"Node 50", 41.00, 4.00, 7.00, 0.00, 0.00,  1
51,"Node 51", 46.00, 0.00, 6.00, 0.00, 0.00,  1
52,"Node 52", 49.00, 0.00, 3.00, 0.00, 0.00,  1
53,"Node 53", 43.00, 0.00, 9.00, 0.00, 0.00,  2
54,"Node 54", 48.00, 1.00, 3.00, 0.00, 0.00,  2
55,"Node 55", 46.00, 0.00, 6.00, 0.00, 0.00,  1
56,"Node 56", 46.00, 2.00, 4.00, 0.00, 0.00,  2
57,"Node 57", 31.00, 3.00, 18.00, 0.00, 0.00,  1
58,"Node 58", 40.00, 7.00, 5.00, 0.00, 0.00,  2
59,"Node 59", 39.00, 2.00, 11.00, 0.00, 0.00,  1
60,"Node 60", 46.00, 0.00, 6.00, 0.00, 0.00,  1
61,"Node 61", 46.00, 0.00, 6.00, 0.00, 0.00,  2
62,"Node 62", 47.00, 0.00, 5.00, 0.00, 0.00,  2
63,"Node 63", 48.00, 0.00, 4.00, 0.00, 0.00,  2
64,"Node 64", 46.00, 0.00, 6.00, 0.00, 0.00,  1
65,"Node 65", 39.00, 0.00, 13.00, 0.00, 0.00,  1
66,"Node 66", 46.00, 0.00, 6.00, 0.00, 0.00,  2
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00,  0
68,"Node 68", 47.00, 0.00, 5.00, 0.00, 0.00,  2
69,"Node 69", 43.00, 0.00, 9.00, 0.00, 0.00,  2
70,"Node 70", 47.00, 0.00, 5.00, 0.00, 0.00,  2
71,"Node 71", 34.00, 10.00, 8.00, 0.00, 0.00,  1
72,"Node 72", 49.00, 0.00, 3.00, 0.00, 0.00,  2
73,"Node 73", 48.00, 0.00, 4.00, 0.00, 0.00,  2
74,"Node 74", 48.00, 3.00, 1.00, 0.00, 0.00,  1
75,"Node 75", 51.00, 0.00, 1.00, 0.00, 0.00,  2
76,"Node 76", 43.00, 0.00, 9.00, 0.00, 0.00,  2
77,"Node 77", 45.00, 2.00, 5.00, 0.00, 0.00,  1
78,"Node 78", 45.00, 1.00, 6.00, 0.00, 0.00,  2
79,"Node 79", 51.00, 0.00, 1.00, 0.00, 0.00,  2
80,"Node 80", 36.00, 9.00, 7.00, 0.00, 0.00,  1
81,"Node 81", 44.00, 0.00, 8.00, 0.00, 0.00,  2
82,"Node 82", 45.00, 1.00, 6.00, 0.00, 0.00,  2
83,"Node 83", 45.00, 2.00, 5.00, 0.00, 0.00,  2
84,"Node 84", 45.00, 3.00, 4.00, 0.00, 0.00,  2
85,"Node 85", 45.00, 0.00, 7.00, 0.00, 0.00,  2
86,"Node 86", 46.00, 0.00, 6.00, 0.00, 0.00,  1
87,"Node 87", 47.00, 0.00, 5.00, 0.00, 0.00,  2
88,"Node 88", 42.00, 2.00, 8.00, 0.00, 0.00,  2
89,"Node 89", 42.00, 0.00, 10.00, 0.00, 0.00,  2
90,"Node 90", 50.00, 0.00, 2.00, 0.00, 0.00,  2
91,"Node 91", 46.00, 2.00, 4.00, 0.00, 0.00,  1
92,"Node 92", 36.00, 10.00, 6.00, 0.00, 0.00,  2
93,"Node 93", 47.00, 2.00, 3.00, 0.00, 0.00,  2
94,"Node 94", 44.00, 0.00, 8.00, 0.00, 0.00,  2
95,"Node 95", 46.00, 0.00, 6.00, 0.00, 0.00,  2
96,"Node 96", 44.00, 2.00, 6.00, 0.00, 0.00,  2
97,"Node 97", 38.00, 7.00, 7.00, 0.00, 0.00,  2
98,"Node 98", 44.00, 3.00, 5.00, 0.00, 0.00,  2
99,"Node 99", 35.00, 7.00, 10.00, 0.00, 0.00,  2
100,"Node 100", 43.00, 0.00, 9.00, 0.00, 0.00,  1
