Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
2,"Node 2", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
3,"Node 3", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
4,"Node 4", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
5,"Node 5", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
6,"Node 6", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
7,"Node 7", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
8,"Node 8", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
9,"Node 9", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
10,"Node 10", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
11,"Node 11", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
12,"Node 12", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
13,"Node 13", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
14,"Node 14", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
15,"Node 15", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
16,"Node 16", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
17,"Node 17", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
18,"Node 18", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
19,"Node 19", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
20,"Node 20", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
21,"Node 21", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
22,"Node 22", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
23,"Node 23", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
25,"Node 25", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
26,"Node 26", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
29,"Node 29", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
30,"Node 30", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
31,"Node 31", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
32,"Node 32", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
33,"Node 33", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
34,"Node 34", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
36,"Node 36", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
37,"Node 37", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
38,"Node 38", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
39,"Node 39", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
40,"Node 40", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
41,"Node 41", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
42,"Node 42", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
43,"Node 43", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
44,"Node 44", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
45,"Node 45", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
46,"Node 46", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
47,"Node 47", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  2
48,"Node 48", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
49,"Node 49", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
