Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 18.00, 0.00, 34.00, 26.00, 0.00, 0.00,  0,  1
2,"Node 2", 18.00, 0.00, 34.00, 3135.00, 0.00, 0.00,  0,  1
3,"Node 3", 13.00, 0.00, 39.00, 688.00, 0.00, 0.00,  0,  1
4,"Node 4", 13.00, 0.00, 39.00, 4680.00, 0.00, 0.00,  0,  1
5,"Node 5", 0.00, 0.00, 0.00, 923.00, 0.00, 0.00,  0,  0
6,"Node 6", 22.00, 0.00, 30.00, 167.00, 0.00, 0.00,  0,  1
7,"Node 7", 16.00, 0.00, 36.00, 2385.00, 0.00, 0.00,  0,  1
8,"Node 8", 12.00, 0.00, 40.00, 1209.00, 0.00, 0.00,  0,  1
9,"Node 9", 19.00, 0.00, 33.00, 3568.00, 0.00, 0.00,  0,  1
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
11,"Node 11", 16.00, 0.00, 36.00, 584.00, 0.00, 0.00,  0,  1
12,"Node 12", 18.00, 0.00, 34.00, 2611.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 30.00, 0.00, 0.00,  0,  1
14,"Node 14", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 17.00, 0.00, 35.00, 521.00, 0.00, 0.00,  0,  1
16,"Node 16", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 14.00, 0.00, 38.00, 1867.00, 0.00, 0.00,  0,  1
19,"Node 19", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 16.00, 0.00, 36.00, 10.00, 0.00, 0.00,  0,  1
21,"Node 21", 19.00, 0.00, 33.00, 293.00, 0.00, 0.00,  0,  1
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
23,"Node 23", 7.00, 0.00, 45.00, 729.00, 0.00, 0.00,  0,  1
24,"Node 24", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
27,"Node 27", 13.00, 0.00, 39.00, 12.00, 0.00, 0.00,  0,  1
28,"Node 28", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 22.00, 0.00, 30.00, 463.00, 0.00, 0.00,  0,  1
30,"Node 30", 14.00, 0.00, 38.00, 1523.00, 0.00, 0.00,  0,  1
31,"Node 31", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 18.00, 0.00, 34.00, 2.00, 0.00, 0.00,  0,  1
35,"Node 35", 11.00, 0.00, 41.00, 639.00, 0.00, 0.00,  0,  1
36,"Node 36", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 19.00, 0.00, 33.00, 1626.00, 0.00, 0.00,  0,  1
39,"Node 39", 19.00, 0.00, 33.00, 8.00, 0.00, 0.00,  0,  1
40,"Node 40", 16.00, 0.00, 36.00, 2.00, 0.00, 0.00,  0,  1
41,"Node 41", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 14.00, 0.00, 38.00, 229.00, 0.00, 0.00,  0,  1
44,"Node 44", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 11.00, 0.00, 41.00, 8.00, 0.00, 0.00,  0,  1
