Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
2,"Node 2", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
3,"Node 3", 166.00, 0.00, 42.00, 0.00, 0.00,  0,  1
4,"Node 4", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
5,"Node 5", 148.00, 0.00, 60.00, 0.00, 0.00,  0,  1
6,"Node 6", 158.00, 0.00, 50.00, 0.00, 0.00,  0,  1
7,"Node 7", 170.00, 0.00, 38.00, 0.00, 0.00,  0,  1
8,"Node 8", 136.00, 0.00, 72.00, 0.00, 0.00,  0,  1
9,"Node 9", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  2
10,"Node 10", 156.00, 0.00, 52.00, 0.00, 0.00,  0,  1
11,"Node 11", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
12,"Node 12", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
13,"Node 13", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  1
14,"Node 14", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  1
15,"Node 15", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
17,"Node 17", 164.00, 0.00, 44.00, 0.00, 0.00,  0,  2
18,"Node 18", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
19,"Node 19", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
20,"Node 20", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  1
21,"Node 21", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  1
22,"Node 22", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
23,"Node 23", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  1
24,"Node 24", 172.00, 0.00, 36.00, 0.00, 0.00,  0,  2
25,"Node 25", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
26,"Node 26", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
27,"Node 27", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
28,"Node 28", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
29,"Node 29", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
30,"Node 30", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
31,"Node 31", 168.00, 0.00, 40.00, 0.00, 0.00,  0,  1
32,"Node 32", 153.00, 0.00, 55.00, 0.00, 0.00,  0,  2
33,"Node 33", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
34,"Node 34", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
35,"Node 35", 139.00, 0.00, 69.00, 0.00, 0.00,  0,  1
36,"Node 36", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  1
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
38,"Node 38", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  2
39,"Node 39", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
40,"Node 40", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
41,"Node 41", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  2
42,"Node 42", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
43,"Node 43", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
44,"Node 44", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
45,"Node 45", 130.00, 0.00, 78.00, 0.00, 0.00,  0,  1
46,"Node 46", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
47,"Node 47", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
48,"Node 48", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
49,"Node 49", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  1
50,"Node 50", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
51,"Node 51", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
52,"Node 52", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
53,"Node 53", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  2
54,"Node 54", 158.00, 0.00, 50.00, 0.00, 0.00,  0,  2
55,"Node 55", 168.00, 0.00, 40.00, 0.00, 0.00,  0,  2
56,"Node 56", 156.00, 0.00, 52.00, 0.00, 0.00,  0,  1
57,"Node 57", 152.00, 0.00, 56.00, 0.00, 0.00,  0,  2
58,"Node 58", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
59,"Node 59", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
60,"Node 60", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
61,"Node 61", 164.00, 0.00, 44.00, 0.00, 0.00,  0,  2
62,"Node 62", 186.00, 0.00, 21.00, 1.00, 0.00,  0,  2
63,"Node 63", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
64,"Node 64", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  1
65,"Node 65", 150.00, 0.00, 58.00, 0.00, 0.00,  0,  2
66,"Node 66", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
67,"Node 67", 163.00, 0.00, 45.00, 0.00, 0.00,  0,  2
68,"Node 68", 151.00, 0.00, 57.00, 0.00, 0.00,  0,  2
69,"Node 69", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
70,"Node 70", 158.00, 0.00, 50.00, 0.00, 0.00,  0,  2
71,"Node 71", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  2
72,"Node 72", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
73,"Node 73", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
74,"Node 74", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
75,"Node 75", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
76,"Node 76", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
77,"Node 77", 162.00, 0.00, 46.00, 0.00, 0.00,  0,  2
78,"Node 78", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
79,"Node 79", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
80,"Node 80", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
81,"Node 81", 168.00, 0.00, 40.00, 0.00, 0.00,  0,  2
82,"Node 82", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
