Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 171.00, 0.00, 36.00, 1.00, 0.00,  0,  1
2,"Node 2", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  1
3,"Node 3", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
4,"Node 4", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
5,"Node 5", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  1
6,"Node 6", 167.00, 0.00, 41.00, 0.00, 0.00,  0,  1
7,"Node 7", 203.00, 0.00, 5.00, 0.00, 0.00,  0,  2
8,"Node 8", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  1
9,"Node 9", 190.00, 0.00, 17.00, 1.00, 0.00,  0,  2
10,"Node 10", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  1
11,"Node 11", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
12,"Node 12", 196.00, 0.00, 12.00, 0.00, 0.00,  0,  2
13,"Node 13", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
14,"Node 14", 196.00, 0.00, 12.00, 0.00, 0.00,  0,  2
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
17,"Node 17", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
18,"Node 18", 161.00, 0.00, 47.00, 0.00, 0.00,  0,  1
19,"Node 19", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  2
20,"Node 20", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  1
21,"Node 21", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
22,"Node 22", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
23,"Node 23", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
24,"Node 24", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
25,"Node 25", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
26,"Node 26", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
27,"Node 27", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  1
28,"Node 28", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  2
29,"Node 29", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
30,"Node 30", 167.00, 0.00, 41.00, 0.00, 0.00,  0,  2
31,"Node 31", 160.00, 0.00, 48.00, 0.00, 0.00,  0,  2
32,"Node 32", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
33,"Node 33", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
34,"Node 34", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
35,"Node 35", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
36,"Node 36", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
37,"Node 37", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  1
38,"Node 38", 167.00, 0.00, 41.00, 0.00, 0.00,  0,  2
39,"Node 39", 170.00, 0.00, 38.00, 0.00, 0.00,  0,  1
40,"Node 40", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
41,"Node 41", 172.00, 0.00, 36.00, 0.00, 0.00,  0,  2
42,"Node 42", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
44,"Node 44", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
45,"Node 45", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  2
46,"Node 46", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
47,"Node 47", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
48,"Node 48", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
49,"Node 49", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
50,"Node 50", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
51,"Node 51", 160.00, 0.00, 48.00, 0.00, 0.00,  0,  2
52,"Node 52", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
53,"Node 53", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
54,"Node 54", 156.00, 0.00, 52.00, 0.00, 0.00,  0,  2
55,"Node 55", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
56,"Node 56", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
57,"Node 57", 163.00, 0.00, 45.00, 0.00, 0.00,  0,  1
58,"Node 58", 143.00, 0.00, 65.00, 0.00, 0.00,  0,  2
59,"Node 59", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
60,"Node 60", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
61,"Node 61", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
62,"Node 62", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
63,"Node 63", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  1
64,"Node 64", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
65,"Node 65", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
66,"Node 66", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
67,"Node 67", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
68,"Node 68", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  1
69,"Node 69", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  1
70,"Node 70", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
71,"Node 71", 165.00, 0.00, 43.00, 0.00, 0.00,  0,  2
72,"Node 72", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
73,"Node 73", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
74,"Node 74", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  1
75,"Node 75", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  2
76,"Node 76", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
77,"Node 77", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
78,"Node 78", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  1
79,"Node 79", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
80,"Node 80", 155.00, 0.00, 53.00, 0.00, 0.00,  0,  2
81,"Node 81", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  1
82,"Node 82", 145.00, 0.00, 63.00, 0.00, 0.00,  0,  1
83,"Node 83", 166.00, 0.00, 42.00, 0.00, 0.00,  0,  1
84,"Node 84", 148.00, 0.00, 60.00, 0.00, 0.00,  0,  1
85,"Node 85", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
86,"Node 86", 153.00, 0.00, 55.00, 0.00, 0.00,  0,  1
87,"Node 87", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
88,"Node 88", 166.00, 0.00, 42.00, 0.00, 0.00,  0,  2
89,"Node 89", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
90,"Node 90", 170.00, 0.00, 38.00, 0.00, 0.00,  0,  2
91,"Node 91", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
92,"Node 92", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  2
93,"Node 93", 157.00, 0.00, 51.00, 0.00, 0.00,  0,  2
94,"Node 94", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
95,"Node 95", 161.00, 0.00, 47.00, 0.00, 0.00,  0,  1
96,"Node 96", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
97,"Node 97", 152.00, 0.00, 56.00, 0.00, 0.00,  0,  2
98,"Node 98", 164.00, 0.00, 44.00, 0.00, 0.00,  0,  2
99,"Node 99", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  2
100,"Node 100", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
