Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
2,"Node 2", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
3,"Node 3", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
4,"Node 4", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
5,"Node 5", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
6,"Node 6", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
7,"Node 7", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
8,"Node 8", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
9,"Node 9", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
10,"Node 10", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
11,"Node 11", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
12,"Node 12", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
13,"Node 13", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
14,"Node 14", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
15,"Node 15", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
16,"Node 16", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
17,"Node 17", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
18,"Node 18", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
19,"Node 19", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
20,"Node 20", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
21,"Node 21", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
22,"Node 22", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
23,"Node 23", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
24,"Node 24", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
25,"Node 25", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
26,"Node 26", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
27,"Node 27", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
28,"Node 28", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
29,"Node 29", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
30,"Node 30", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
31,"Node 31", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
32,"Node 32", 1.00, 0.00, 51.00, 0.00, 0.00,  0,  1
33,"Node 33", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
34,"Node 34", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
35,"Node 35", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
36,"Node 36", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
37,"Node 37", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
38,"Node 38", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
39,"Node 39", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
40,"Node 40", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
41,"Node 41", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
42,"Node 42", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
