Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
2,"Node 2", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
3,"Node 3", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
4,"Node 4", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
5,"Node 5", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
6,"Node 6", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
7,"Node 7", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
9,"Node 9", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
10,"Node 10", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
12,"Node 12", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
13,"Node 13", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
14,"Node 14", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
15,"Node 15", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
16,"Node 16", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
17,"Node 17", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
18,"Node 18", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
19,"Node 19", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
20,"Node 20", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
21,"Node 21", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
22,"Node 22", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
23,"Node 23", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
24,"Node 24", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
25,"Node 25", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
27,"Node 27", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
28,"Node 28", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
29,"Node 29", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
30,"Node 30", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
31,"Node 31", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
32,"Node 32", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
33,"Node 33", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
34,"Node 34", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
35,"Node 35", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  2
36,"Node 36", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
37,"Node 37", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
38,"Node 38", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
39,"Node 39", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
40,"Node 40", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
41,"Node 41", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  2
42,"Node 42", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
43,"Node 43", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
44,"Node 44", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
45,"Node 45", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
46,"Node 46", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
47,"Node 47", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
48,"Node 48", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
49,"Node 49", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
50,"Node 50", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
51,"Node 51", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
52,"Node 52", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
53,"Node 53", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
54,"Node 54", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
55,"Node 55", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
56,"Node 56", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
57,"Node 57", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
58,"Node 58", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
59,"Node 59", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
60,"Node 60", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
61,"Node 61", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
62,"Node 62", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
63,"Node 63", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
64,"Node 64", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
65,"Node 65", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
66,"Node 66", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
67,"Node 67", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
68,"Node 68", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
69,"Node 69", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
70,"Node 70", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
71,"Node 71", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
73,"Node 73", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
74,"Node 74", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
75,"Node 75", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
76,"Node 76", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
77,"Node 77", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
78,"Node 78", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
79,"Node 79", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
80,"Node 80", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
81,"Node 81", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
82,"Node 82", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
83,"Node 83", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
84,"Node 84", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
85,"Node 85", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
86,"Node 86", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
87,"Node 87", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
88,"Node 88", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
89,"Node 89", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
90,"Node 90", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
91,"Node 91", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
92,"Node 92", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
93,"Node 93", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
94,"Node 94", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
95,"Node 95", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
96,"Node 96", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
97,"Node 97", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
98,"Node 98", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
99,"Node 99", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
100,"Node 100", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
