Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
2,"Node 2", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
3,"Node 3", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
4,"Node 4", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
5,"Node 5", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
6,"Node 6", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
7,"Node 7", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
8,"Node 8", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
11,"Node 11", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
12,"Node 12", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
13,"Node 13", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
14,"Node 14", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
15,"Node 15", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
16,"Node 16", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
17,"Node 17", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
19,"Node 19", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
20,"Node 20", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
21,"Node 21", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
22,"Node 22", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
23,"Node 23", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
24,"Node 24", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
25,"Node 25", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
26,"Node 26", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
27,"Node 27", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
28,"Node 28", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
29,"Node 29", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
30,"Node 30", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
31,"Node 31", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
32,"Node 32", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
33,"Node 33", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
34,"Node 34", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
35,"Node 35", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
36,"Node 36", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
37,"Node 37", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
38,"Node 38", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
39,"Node 39", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
40,"Node 40", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
41,"Node 41", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
42,"Node 42", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
43,"Node 43", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
44,"Node 44", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
45,"Node 45", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
46,"Node 46", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
47,"Node 47", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
48,"Node 48", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
49,"Node 49", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
50,"Node 50", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
51,"Node 51", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
52,"Node 52", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
53,"Node 53", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
54,"Node 54", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
55,"Node 55", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
56,"Node 56", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
57,"Node 57", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
58,"Node 58", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
59,"Node 59", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
60,"Node 60", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
61,"Node 61", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
62,"Node 62", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
63,"Node 63", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
64,"Node 64", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
65,"Node 65", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
66,"Node 66", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
67,"Node 67", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
68,"Node 68", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
69,"Node 69", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
70,"Node 70", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
72,"Node 72", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
73,"Node 73", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
74,"Node 74", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
75,"Node 75", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
76,"Node 76", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
77,"Node 77", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
78,"Node 78", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
79,"Node 79", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
80,"Node 80", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
81,"Node 81", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
82,"Node 82", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
83,"Node 83", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
84,"Node 84", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
85,"Node 85", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
86,"Node 86", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
87,"Node 87", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
88,"Node 88", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
89,"Node 89", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
90,"Node 90", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
91,"Node 91", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
92,"Node 92", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
93,"Node 93", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
94,"Node 94", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
95,"Node 95", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
96,"Node 96", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
97,"Node 97", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
98,"Node 98", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
99,"Node 99", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
100,"Node 100", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
