Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 184.00, 0.00, 24.00, 0.00, 0.00,  2
2,"Node 2", 202.00, 0.00, 6.00, 0.00, 0.00,  2
3,"Node 3", 186.00, 0.00, 22.00, 0.00, 0.00,  2
4,"Node 4", 198.00, 0.00, 10.00, 0.00, 0.00,  2
5,"Node 5", 193.00, 0.00, 15.00, 0.00, 0.00,  2
6,"Node 6", 188.00, 0.00, 20.00, 0.00, 0.00,  2
7,"Node 7", 198.00, 0.00, 10.00, 0.00, 0.00,  2
8,"Node 8", 171.00, 0.00, 37.00, 0.00, 0.00,  1
9,"Node 9", 191.00, 0.00, 17.00, 0.00, 0.00,  2
10,"Node 10", 193.00, 0.00, 15.00, 0.00, 0.00,  2
11,"Node 11", 181.00, 0.00, 27.00, 0.00, 0.00,  1
12,"Node 12", 191.00, 0.00, 17.00, 0.00, 0.00,  2
13,"Node 13", 171.00, 0.00, 37.00, 0.00, 0.00,  1
14,"Node 14", 184.00, 0.00, 24.00, 0.00, 0.00,  2
15,"Node 15", 158.00, 0.00, 50.00, 0.00, 0.00,  2
16,"Node 16", 184.00, 0.00, 24.00, 0.00, 0.00,  1
17,"Node 17", 168.00, 15.00, 25.00, 0.00, 0.00,  2
18,"Node 18", 191.00, 0.00, 17.00, 0.00, 0.00,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0
20,"Node 20", 193.00, 0.00, 15.00, 0.00, 0.00,  2
21,"Node 21", 189.00, 0.00, 19.00, 0.00, 0.00,  1
22,"Node 22", 197.00, 0.00, 11.00, 0.00, 0.00,  2
23,"Node 23", 175.00, 5.00, 28.00, 0.00, 0.00,  2
24,"Node 24", 170.00, 0.00, 38.00, 0.00, 0.00,  2
25,"Node 25", 195.00, 0.00, 13.00, 0.00, 0.00,  2
26,"Node 26", 195.00, 0.00, 13.00, 0.00, 0.00,  2
27,"Node 27", 177.00, 0.00, 31.00, 0.00, 0.00,  1
28,"Node 28", 169.00, 0.00, 39.00, 0.00, 0.00,  1
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00,  0
30,"Node 30", 165.00, 0.00, 43.00, 0.00, 0.00,  1
31,"Node 31", 156.00, 9.00, 43.00, 0.00, 0.00,  2
32,"Node 32", 192.00, 0.00, 16.00, 0.00, 0.00,  1
33,"Node 33", 187.00, 0.00, 21.00, 0.00, 0.00,  1
34,"Node 34", 172.00, 0.00, 36.00, 0.00, 0.00,  2
35,"Node 35", 134.00, 10.00, 64.00, 0.00, 0.00,  2
36,"Node 36", 181.00, 0.00, 27.00, 0.00, 0.00,  2
37,"Node 37", 166.00, 0.00, 42.00, 0.00, 0.00,  2
38,"Node 38", 166.00, 9.00, 33.00, 0.00, 0.00,  2
39,"Node 39", 175.00, 0.00, 33.00, 0.00, 0.00,  2
40,"Node 40", 193.00, 0.00, 15.00, 0.00, 0.00,  2
41,"Node 41", 183.00, 0.00, 25.00, 0.00, 0.00,  1
42,"Node 42", 167.00, 0.00, 41.00, 0.00, 0.00,  2
43,"Node 43", 185.00, 6.00, 17.00, 0.00, 0.00,  1
44,"Node 44", 184.00, 1.00, 23.00, 0.00, 0.00,  2
45,"Node 45", 168.00, 3.00, 37.00, 0.00, 0.00,  2
46,"Node 46", 157.00, 0.00, 51.00, 0.00, 0.00,  2
47,"Node 47", 182.00, 0.00, 26.00, 0.00, 0.00,  1
48,"Node 48", 180.00, 2.00, 26.00, 0.00, 0.00,  2
