Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 16.00, 0.00, 36.00, 2482.00, 0.00, 0.00,  0,  1
2,"Node 2", 14.00, 0.00, 38.00, 348.00, 0.00, 0.00,  0,  1
3,"Node 3", 31.00, 0.00, 21.00, 479.00, 0.00, 0.00,  0,  2
4,"Node 4", 9.00, 0.00, 43.00, 712.00, 0.00, 0.00,  0,  1
5,"Node 5", 21.00, 0.00, 31.00, 156.00, 0.00, 0.00,  0,  1
6,"Node 6", 13.00, 0.00, 39.00, 248.00, 0.00, 0.00,  0,  1
7,"Node 7", 25.00, 0.00, 27.00, 240.00, 0.00, 0.00,  0,  1
8,"Node 8", 16.00, 0.00, 36.00, 634.00, 0.00, 0.00,  0,  1
9,"Node 9", 12.00, 0.00, 40.00, 74.00, 0.00, 0.00,  0,  1
10,"Node 10", 14.00, 0.00, 38.00, 11.00, 0.00, 0.00,  0,  1
11,"Node 11", 20.00, 0.00, 32.00, 2.00, 0.00, 0.00,  0,  1
12,"Node 12", 26.00, 0.00, 26.00, 25.00, 0.00, 0.00,  0,  1
13,"Node 13", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 35.00, 0.00, 17.00, 2.00, 0.00, 0.00,  0,  2
15,"Node 15", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 14.00, 0.00, 38.00, 2.00, 0.00, 0.00,  0,  1
17,"Node 17", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 16.00, 0.00, 36.00, 390.00, 0.00, 0.00,  0,  1
19,"Node 19", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 11.00, 0.00, 41.00, 2.00, 0.00, 0.00,  0,  1
21,"Node 21", 22.00, 0.00, 30.00, 222.00, 0.00, 0.00,  0,  1
22,"Node 22", 24.00, 0.00, 28.00, 37.00, 0.00, 0.00,  0,  1
23,"Node 23", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 23.00, 0.00, 29.00, 5.00, 0.00, 0.00,  0,  2
26,"Node 26", 26.00, 0.00, 26.00, 15.00, 0.00, 0.00,  0,  1
27,"Node 27", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 21.00, 0.00, 31.00, 4.00, 0.00, 0.00,  0,  1
29,"Node 29", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 26.00, 0.00, 26.00, 1.00, 0.00, 0.00,  0,  1
32,"Node 32", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
33,"Node 33", 13.00, 0.00, 39.00, 2.00, 0.00, 0.00,  0,  1
34,"Node 34", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  2
40,"Node 40", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 20.00, 0.00, 32.00, 13.00, 0.00, 0.00,  0,  1
43,"Node 43", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 0.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  0
49,"Node 49", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  2
51,"Node 51", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
53,"Node 53", 28.00, 0.00, 24.00, 2.00, 0.00, 0.00,  0,  2
54,"Node 54", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  2
62,"Node 62", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
63,"Node 63", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
66,"Node 66", 21.00, 0.00, 31.00, 8.00, 0.00, 0.00,  0,  1
67,"Node 67", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
69,"Node 69", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
72,"Node 72", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
