Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 32.00, 7.00, 13.00, 0.00, 0.00,  2
2,"Node 2", 21.00, 9.00, 22.00, 0.00, 0.00,  2
3,"Node 3", 33.00, 13.00, 6.00, 0.00, 0.00,  2
4,"Node 4", 21.00, 24.00, 7.00, 0.00, 0.00,  2
5,"Node 5", 21.00, 11.00, 20.00, 0.00, 0.00,  2
6,"Node 6", 18.00, 28.00, 6.00, 0.00, 0.00,  2
7,"Node 7", 22.00, 21.00, 9.00, 0.00, 0.00,  2
8,"Node 8", 16.00, 21.00, 15.00, 0.00, 0.00,  2
9,"Node 9", 22.00, 20.00, 10.00, 0.00, 0.00,  2
10,"Node 10", 25.00, 20.00, 7.00, 0.00, 0.00,  1
11,"Node 11", 16.00, 19.00, 17.00, 0.00, 0.00,  2
12,"Node 12", 16.00, 20.00, 16.00, 0.00, 0.00,  1
13,"Node 13", 22.00, 30.00, 0.00, 0.00, 0.00,  2
14,"Node 14", 16.00, 17.00, 19.00, 0.00, 0.00,  2
15,"Node 15", 10.00, 33.00, 9.00, 0.00, 0.00,  2
16,"Node 16", 14.00, 33.00, 5.00, 0.00, 0.00,  2
17,"Node 17", 20.00, 20.00, 12.00, 0.00, 0.00,  1
18,"Node 18", 14.00, 35.00, 3.00, 0.00, 0.00,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0
20,"Node 20", 16.00, 33.00, 3.00, 0.00, 0.00,  1
21,"Node 21", 8.00, 40.00, 4.00, 0.00, 0.00,  1
22,"Node 22", 24.00, 17.00, 11.00, 0.00, 0.00,  1
23,"Node 23", 18.00, 33.00, 1.00, 0.00, 0.00,  2
24,"Node 24", 11.00, 41.00, 0.00, 0.00, 0.00,  2
25,"Node 25", 28.00, 12.00, 12.00, 0.00, 0.00,  2
26,"Node 26", 10.00, 39.00, 3.00, 0.00, 0.00,  2
27,"Node 27", 33.00, 11.00, 8.00, 0.00, 0.00,  2
28,"Node 28", 4.00, 45.00, 3.00, 0.00, 0.00,  2
29,"Node 29", 28.00, 20.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 10.00, 40.00, 2.00, 0.00, 0.00,  2
31,"Node 31", 9.00, 37.00, 6.00, 0.00, 0.00,  1
32,"Node 32", 12.00, 20.00, 20.00, 0.00, 0.00,  2
33,"Node 33", 7.00, 45.00, 0.00, 0.00, 0.00,  2
