Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 10.00, 0.00, 42.00, 498.00, 0.00, 0.00,  0,  1
2,"Node 2", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
3,"Node 3", 6.00, 0.00, 46.00, 35.00, 0.00, 0.00,  0,  1
4,"Node 4", 9.00, 0.00, 43.00, 1559.00, 0.00, 0.00,  0,  1
5,"Node 5", 4.00, 0.00, 48.00, 8.00, 0.00, 0.00,  0,  1
6,"Node 6", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
7,"Node 7", 0.00, 0.00, 0.00, 1635.00, 0.00, 0.00,  0,  0
8,"Node 8", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
9,"Node 9", 10.00, 0.00, 42.00, 3.00, 0.00, 0.00,  0,  1
10,"Node 10", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 1.00, 0.00, 51.00, 109.00, 0.00, 0.00,  0,  1
12,"Node 12", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 9.00, 0.00, 43.00, 202.00, 0.00, 0.00,  0,  1
18,"Node 18", 8.00, 0.00, 44.00, 66.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 5.00, 0.00, 47.00, 3.00, 0.00, 0.00,  0,  1
22,"Node 22", 7.00, 0.00, 45.00, 547.00, 0.00, 0.00,  0,  1
23,"Node 23", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 10.00, 0.00, 42.00, 319.00, 0.00, 0.00,  0,  1
26,"Node 26", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 4.00, 0.00, 48.00, 599.00, 0.00, 0.00,  0,  1
29,"Node 29", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 3.00, 0.00, 49.00, 252.00, 0.00, 0.00,  0,  1
34,"Node 34", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 15.00, 0.00, 37.00, 80.00, 0.00, 0.00,  0,  1
44,"Node 44", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
54,"Node 54", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
55,"Node 55", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  2
59,"Node 59", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  2
60,"Node 60", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 0.00, 0.00, 52.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
65,"Node 65", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
67,"Node 67", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
73,"Node 73", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
75,"Node 75", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
76,"Node 76", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
78,"Node 78", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  2
80,"Node 80", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
81,"Node 81", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  2
83,"Node 83", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
84,"Node 84", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
86,"Node 86", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
87,"Node 87", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
89,"Node 89", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
90,"Node 90", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
91,"Node 91", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
92,"Node 92", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
93,"Node 93", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
94,"Node 94", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
95,"Node 95", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
96,"Node 96", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
98,"Node 98", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
100,"Node 100", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
