Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 31.00, 6.00, 15.00, 0.00, 0.00,  1
2,"Node 2", 26.00, 9.00, 17.00, 0.00, 0.00,  2
3,"Node 3", 19.00, 12.00, 21.00, 0.00, 0.00,  2
4,"Node 4", 25.00, 21.00, 6.00, 0.00, 0.00,  1
5,"Node 5", 26.00, 17.00, 9.00, 0.00, 0.00,  2
6,"Node 6", 22.00, 20.00, 10.00, 0.00, 0.00,  2
7,"Node 7", 17.00, 20.00, 15.00, 0.00, 0.00,  1
8,"Node 8", 23.00, 17.00, 12.00, 0.00, 0.00,  2
9,"Node 9", 13.00, 24.00, 15.00, 0.00, 0.00,  1
10,"Node 10", 21.00, 16.00, 15.00, 0.00, 0.00,  2
11,"Node 11", 18.00, 18.00, 16.00, 0.00, 0.00,  2
12,"Node 12", 26.00, 14.00, 12.00, 0.00, 0.00,  2
13,"Node 13", 9.00, 35.00, 8.00, 0.00, 0.00,  2
14,"Node 14", 20.00, 19.00, 13.00, 0.00, 0.00,  2
15,"Node 15", 17.00, 27.00, 8.00, 0.00, 0.00,  1
16,"Node 16", 15.00, 30.00, 7.00, 0.00, 0.00,  2
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00,  0
18,"Node 18", 25.00, 27.00, 0.00, 0.00, 0.00,  2
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0
20,"Node 20", 17.00, 33.00, 2.00, 0.00, 0.00,  2
21,"Node 21", 13.00, 30.00, 9.00, 0.00, 0.00,  2
22,"Node 22", 24.00, 16.00, 12.00, 0.00, 0.00,  1
23,"Node 23", 14.00, 30.00, 8.00, 0.00, 0.00,  1
24,"Node 24", 12.00, 39.00, 1.00, 0.00, 0.00,  1
25,"Node 25", 25.00, 15.00, 12.00, 0.00, 0.00,  2
26,"Node 26", 5.00, 42.00, 5.00, 0.00, 0.00,  2
27,"Node 27", 21.00, 19.00, 12.00, 0.00, 0.00,  2
28,"Node 28", 5.00, 46.00, 1.00, 0.00, 0.00,  2
