Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 50.00, 0.00, 2.00, 155.00, 0.00, 0.00,  0,  2
2,"Node 2", 42.00, 0.00, 10.00, 2403.00, 0.00, 0.00,  0,  1
3,"Node 3", 42.00, 0.00, 10.00, 2755.00, 0.00, 0.00,  0,  1
4,"Node 4", 46.00, 0.00, 6.00, 2344.00, 0.00, 0.00,  0,  1
5,"Node 5", 38.00, 0.00, 14.00, 5135.00, 0.00, 0.00,  0,  1
6,"Node 6", 44.00, 0.00, 8.00, 3949.00, 0.00, 0.00,  0,  1
7,"Node 7", 43.00, 0.00, 9.00, 2853.00, 0.00, 0.00,  0,  1
8,"Node 8", 43.00, 0.00, 9.00, 4156.00, 0.00, 0.00,  0,  1
9,"Node 9", 41.00, 0.00, 11.00, 2532.00, 0.00, 0.00,  0,  1
10,"Node 10", 44.00, 0.00, 8.00, 2010.00, 0.00, 0.00,  0,  1
11,"Node 11", 43.00, 0.00, 9.00, 782.00, 0.00, 0.00,  0,  1
12,"Node 12", 42.00, 0.00, 10.00, 2109.00, 0.00, 0.00,  0,  1
13,"Node 13", 40.00, 0.00, 12.00, 1320.00, 0.00, 0.00,  0,  1
14,"Node 14", 38.00, 0.00, 14.00, 1899.00, 0.00, 0.00,  0,  1
15,"Node 15", 37.00, 0.00, 15.00, 1208.00, 0.00, 0.00,  0,  1
16,"Node 16", 43.00, 0.00, 9.00, 2162.00, 0.00, 0.00,  0,  1
17,"Node 17", 42.00, 0.00, 10.00, 2874.00, 0.00, 0.00,  0,  1
18,"Node 18", 45.00, 0.00, 7.00, 25.00, 0.00, 0.00,  0,  2
19,"Node 19", 41.00, 0.00, 11.00, 828.00, 0.00, 0.00,  0,  1
20,"Node 20", 0.00, 0.00, 0.00, 96.00, 0.00, 0.00,  0,  0
21,"Node 21", 40.00, 0.00, 12.00, 863.00, 0.00, 0.00,  0,  1
22,"Node 22", 43.00, 0.00, 9.00, 548.00, 0.00, 0.00,  0,  1
23,"Node 23", 45.00, 0.00, 7.00, 82.00, 0.00, 0.00,  0,  1
24,"Node 24", 47.00, 0.00, 5.00, 1162.00, 0.00, 0.00,  0,  1
25,"Node 25", 44.00, 0.00, 8.00, 215.00, 0.00, 0.00,  0,  1
26,"Node 26", 47.00, 0.00, 5.00, 680.00, 0.00, 0.00,  0,  1
27,"Node 27", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 43.00, 0.00, 9.00, 1839.00, 0.00, 0.00,  0,  1
29,"Node 29", 38.00, 0.00, 14.00, 1282.00, 0.00, 0.00,  0,  1
30,"Node 30", 40.00, 0.00, 12.00, 538.00, 0.00, 0.00,  0,  1
31,"Node 31", 46.00, 0.00, 6.00, 396.00, 0.00, 0.00,  0,  1
32,"Node 32", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 45.00, 0.00, 7.00, 446.00, 0.00, 0.00,  0,  1
34,"Node 34", 42.00, 0.00, 10.00, 12.00, 0.00, 0.00,  0,  1
35,"Node 35", 44.00, 0.00, 8.00, 42.00, 0.00, 0.00,  0,  1
36,"Node 36", 42.00, 0.00, 10.00, 716.00, 0.00, 0.00,  0,  1
37,"Node 37", 48.00, 0.00, 4.00, 669.00, 0.00, 0.00,  0,  1
38,"Node 38", 51.00, 0.00, 1.00, 19.00, 0.00, 0.00,  0,  1
39,"Node 39", 47.00, 0.00, 5.00, 5.00, 0.00, 0.00,  0,  1
40,"Node 40", 46.00, 0.00, 6.00, 237.00, 0.00, 0.00,  0,  1
41,"Node 41", 42.00, 0.00, 10.00, 1246.00, 0.00, 0.00,  0,  1
42,"Node 42", 45.00, 0.00, 7.00, 36.00, 0.00, 0.00,  0,  1
43,"Node 43", 47.00, 0.00, 5.00, 17.00, 0.00, 0.00,  0,  1
44,"Node 44", 40.00, 0.00, 12.00, 230.00, 0.00, 0.00,  0,  1
45,"Node 45", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 43.00, 0.00, 9.00, 147.00, 0.00, 0.00,  0,  1
49,"Node 49", 47.00, 0.00, 5.00, 290.00, 0.00, 0.00,  0,  1
50,"Node 50", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 47.00, 0.00, 5.00, 136.00, 0.00, 0.00,  0,  1
52,"Node 52", 50.00, 0.00, 2.00, 82.00, 0.00, 0.00,  0,  1
53,"Node 53", 39.00, 0.00, 13.00, 307.00, 0.00, 0.00,  0,  1
54,"Node 54", 43.00, 0.00, 9.00, 13.00, 0.00, 0.00,  0,  1
55,"Node 55", 39.00, 0.00, 13.00, 14.00, 0.00, 0.00,  0,  1
56,"Node 56", 46.00, 0.00, 6.00, 267.00, 0.00, 0.00,  0,  1
57,"Node 57", 0.00, 0.00, 0.00, 3.00, 0.00, 0.00,  0,  0
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
59,"Node 59", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
60,"Node 60", 40.00, 0.00, 12.00, 37.00, 0.00, 0.00,  0,  1
61,"Node 61", 47.00, 0.00, 5.00, 83.00, 0.00, 0.00,  0,  1
62,"Node 62", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
63,"Node 63", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
64,"Node 64", 45.00, 0.00, 7.00, 102.00, 0.00, 0.00,  0,  1
65,"Node 65", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
67,"Node 67", 43.00, 0.00, 9.00, 490.00, 0.00, 0.00,  0,  1
68,"Node 68", 43.00, 0.00, 9.00, 348.00, 0.00, 0.00,  0,  1
69,"Node 69", 50.00, 0.00, 2.00, 14.00, 0.00, 0.00,  0,  1
70,"Node 70", 46.00, 0.00, 6.00, 10.00, 0.00, 0.00,  0,  1
71,"Node 71", 41.00, 0.00, 11.00, 214.00, 0.00, 0.00,  0,  1
72,"Node 72", 43.00, 0.00, 9.00, 93.00, 0.00, 0.00,  0,  1
73,"Node 73", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 41.00, 0.00, 11.00, 113.00, 0.00, 0.00,  0,  1
75,"Node 75", 40.00, 0.00, 12.00, 3.00, 0.00, 0.00,  0,  1
76,"Node 76", 0.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  0
77,"Node 77", 46.00, 0.00, 6.00, 44.00, 0.00, 0.00,  0,  1
78,"Node 78", 40.00, 0.00, 12.00, 396.00, 0.00, 0.00,  0,  1
79,"Node 79", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 47.00, 0.00, 5.00, 2.00, 0.00, 0.00,  0,  1
81,"Node 81", 39.00, 0.00, 13.00, 657.00, 0.00, 0.00,  0,  1
82,"Node 82", 46.00, 0.00, 6.00, 7.00, 0.00, 0.00,  0,  1
83,"Node 83", 44.00, 0.00, 8.00, 2.00, 0.00, 0.00,  0,  1
84,"Node 84", 48.00, 0.00, 4.00, 88.00, 0.00, 0.00,  0,  1
85,"Node 85", 41.00, 0.00, 11.00, 145.00, 0.00, 0.00,  0,  1
86,"Node 86", 45.00, 0.00, 7.00, 64.00, 0.00, 0.00,  0,  1
87,"Node 87", 45.00, 0.00, 7.00, 5.00, 0.00, 0.00,  0,  1
88,"Node 88", 47.00, 0.00, 5.00, 5.00, 0.00, 0.00,  0,  1
89,"Node 89", 43.00, 0.00, 9.00, 11.00, 0.00, 0.00,  0,  1
90,"Node 90", 47.00, 0.00, 5.00, 31.00, 0.00, 0.00,  0,  1
91,"Node 91", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
92,"Node 92", 48.00, 0.00, 4.00, 49.00, 0.00, 0.00,  0,  1
93,"Node 93", 44.00, 0.00, 8.00, 5.00, 0.00, 0.00,  0,  1
94,"Node 94", 40.00, 0.00, 12.00, 28.00, 0.00, 0.00,  0,  1
95,"Node 95", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
96,"Node 96", 36.00, 0.00, 16.00, 3.00, 0.00, 0.00,  0,  1
97,"Node 97", 45.00, 0.00, 7.00, 6.00, 0.00, 0.00,  0,  1
98,"Node 98", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 46.00, 0.00, 6.00, 111.00, 0.00, 0.00,  0,  1
100,"Node 100", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  1
