Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 39.00, 0.00, 12.00, 0.00, 1.00,  2
2,"Node 2", 17.00, 0.00, 34.00, 0.00, 1.00,  1
3,"Node 3", 39.00, 0.00, 11.00, 0.00, 2.00,  2
4,"Node 4", 37.00, 0.00, 14.00, 0.00, 1.00,  2
5,"Node 5", 18.00, 0.00, 32.00, 0.00, 2.00,  1
6,"Node 6", 42.00, 0.00, 9.00, 0.00, 1.00,  2
7,"Node 7", 24.00, 0.00, 27.00, 0.00, 1.00,  1
8,"Node 8", 34.00, 0.00, 17.00, 0.00, 1.00,  2
9,"Node 9", 44.00, 0.00, 7.00, 0.00, 1.00,  2
10,"Node 10", 39.00, 0.00, 12.00, 0.00, 1.00,  2
11,"Node 11", 41.00, 0.00, 10.00, 0.00, 1.00,  2
12,"Node 12", 43.00, 0.00, 8.00, 0.00, 1.00,  2
13,"Node 13", 40.00, 0.00, 10.00, 0.00, 2.00,  2
14,"Node 14", 44.00, 0.00, 7.00, 0.00, 1.00,  2
15,"Node 15", 28.00, 0.00, 12.00, 0.00, 12.00,  1
16,"Node 16", 25.00, 0.00, 26.00, 0.00, 1.00,  2
17,"Node 17", 27.00, 2.00, 22.00, 0.00, 1.00,  1
18,"Node 18", 42.00, 0.00, 9.00, 0.00, 1.00,  2
19,"Node 19", 37.00, 0.00, 13.00, 0.00, 2.00,  2
20,"Node 20", 26.00, 0.00, 25.00, 0.00, 1.00,  1
21,"Node 21", 46.00, 0.00, 4.00, 0.00, 2.00,  2
22,"Node 22", 35.00, 0.00, 16.00, 0.00, 1.00,  2
23,"Node 23", 41.00, 0.00, 9.00, 0.00, 2.00,  2
24,"Node 24", 27.00, 0.00, 16.00, 0.00, 9.00,  1
25,"Node 25", 18.00, 2.00, 31.00, 0.00, 1.00,  1
26,"Node 26", 38.00, 0.00, 13.00, 0.00, 1.00,  2
27,"Node 27", 35.00, 0.00, 16.00, 0.00, 1.00,  2
28,"Node 28", 28.00, 0.00, 9.00, 0.00, 15.00,  1
29,"Node 29", 37.00, 0.00, 14.00, 0.00, 1.00,  2
30,"Node 30", 37.00, 0.00, 14.00, 0.00, 1.00,  2
31,"Node 31", 30.00, 2.00, 19.00, 0.00, 1.00,  2
32,"Node 32", 0.00, 0.00, 0.00, 0.00, 0.00,  0
33,"Node 33", 19.00, 0.00, 31.00, 0.00, 2.00,  1
34,"Node 34", 36.00, 0.00, 15.00, 0.00, 1.00,  2
35,"Node 35", 36.00, 1.00, 14.00, 0.00, 1.00,  2
36,"Node 36", 37.00, 0.00, 14.00, 0.00, 1.00,  2
37,"Node 37", 41.00, 0.00, 10.00, 0.00, 1.00,  2
38,"Node 38", 28.00, 0.00, 2.00, 0.00, 22.00,  1
39,"Node 39", 40.00, 0.00, 11.00, 0.00, 1.00,  2
40,"Node 40", 37.00, 0.00, 14.00, 0.00, 1.00,  2
41,"Node 41", 31.00, 0.00, 20.00, 0.00, 1.00,  2
42,"Node 42", 45.00, 0.00, 6.00, 0.00, 1.00,  2
43,"Node 43", 36.00, 1.00, 14.00, 0.00, 1.00,  2
44,"Node 44", 38.00, 0.00, 13.00, 0.00, 1.00,  2
45,"Node 45", 27.00, 0.00, 24.00, 0.00, 1.00,  2
46,"Node 46", 37.00, 0.00, 14.00, 0.00, 1.00,  2
47,"Node 47", 27.00, 0.00, 12.00, 0.00, 13.00,  1
48,"Node 48", 35.00, 1.00, 15.00, 0.00, 1.00,  2
49,"Node 49", 37.00, 0.00, 14.00, 0.00, 1.00,  2
50,"Node 50", 34.00, 2.00, 15.00, 0.00, 1.00,  2
51,"Node 51", 44.00, 0.00, 7.00, 0.00, 1.00,  2
52,"Node 52", 18.00, 0.00, 32.00, 0.00, 2.00,  1
53,"Node 53", 37.00, 0.00, 14.00, 0.00, 1.00,  2
54,"Node 54", 21.00, 5.00, 25.00, 0.00, 1.00,  2
55,"Node 55", 39.00, 0.00, 12.00, 0.00, 1.00,  2
56,"Node 56", 37.00, 1.00, 13.00, 0.00, 1.00,  2
57,"Node 57", 28.00, 1.00, 11.00, 0.00, 12.00,  1
58,"Node 58", 22.00, 10.00, 18.00, 0.00, 2.00,  2
59,"Node 59", 31.00, 3.00, 17.00, 0.00, 1.00,  2
60,"Node 60", 37.00, 0.00, 14.00, 0.00, 1.00,  2
61,"Node 61", 39.00, 0.00, 12.00, 0.00, 1.00,  2
62,"Node 62", 34.00, 0.00, 17.00, 0.00, 1.00,  2
63,"Node 63", 28.00, 0.00, 8.00, 0.00, 16.00,  1
64,"Node 64", 39.00, 0.00, 12.00, 0.00, 1.00,  2
65,"Node 65", 27.00, 3.00, 21.00, 0.00, 1.00,  2
66,"Node 66", 40.00, 0.00, 11.00, 0.00, 1.00,  2
67,"Node 67", 24.00, 13.00, 14.00, 0.00, 1.00,  1
68,"Node 68", 27.00, 0.00, 20.00, 0.00, 5.00,  1
69,"Node 69", 32.00, 0.00, 19.00, 0.00, 1.00,  2
70,"Node 70", 35.00, 0.00, 16.00, 0.00, 1.00,  2
71,"Node 71", 24.00, 7.00, 19.00, 0.00, 2.00,  1
72,"Node 72", 45.00, 0.00, 6.00, 0.00, 1.00,  2
73,"Node 73", 0.00, 0.00, 0.00, 0.00, 0.00,  0
74,"Node 74", 41.00, 0.00, 10.00, 0.00, 1.00,  2
75,"Node 75", 39.00, 0.00, 12.00, 0.00, 1.00,  2
76,"Node 76", 27.00, 0.00, 19.00, 0.00, 6.00,  1
77,"Node 77", 37.00, 2.00, 12.00, 0.00, 1.00,  2
78,"Node 78", 34.00, 1.00, 15.00, 0.00, 2.00,  2
79,"Node 79", 24.00, 2.00, 25.00, 0.00, 1.00,  2
80,"Node 80", 16.00, 2.00, 33.00, 0.00, 1.00,  2
81,"Node 81", 27.00, 0.00, 16.00, 0.00, 9.00,  1
82,"Node 82", 22.00, 2.00, 27.00, 0.00, 1.00,  2
83,"Node 83", 32.00, 1.00, 18.00, 0.00, 1.00,  2
84,"Node 84", 28.00, 3.00, 20.00, 0.00, 1.00,  2
85,"Node 85", 32.00, 0.00, 19.00, 0.00, 1.00,  2
86,"Node 86", 0.00, 0.00, 0.00, 0.00, 0.00,  0
87,"Node 87", 40.00, 0.00, 11.00, 0.00, 1.00,  2
88,"Node 88", 23.00, 5.00, 23.00, 0.00, 1.00,  1
89,"Node 89", 37.00, 0.00, 14.00, 0.00, 1.00,  2
90,"Node 90", 27.00, 0.00, 13.00, 0.00, 12.00,  1
91,"Node 91", 0.00, 0.00, 0.00, 0.00, 0.00,  0
92,"Node 92", 30.00, 5.00, 14.00, 0.00, 3.00,  2
93,"Node 93", 36.00, 2.00, 13.00, 0.00, 1.00,  2
94,"Node 94", 26.00, 2.00, 12.00, 0.00, 12.00,  1
95,"Node 95", 38.00, 0.00, 13.00, 0.00, 1.00,  2
96,"Node 96", 41.00, 4.00, 6.00, 0.00, 1.00,  2
97,"Node 97", 23.00, 9.00, 19.00, 0.00, 1.00,  2
98,"Node 98", 36.00, 4.00, 11.00, 0.00, 1.00,  2
99,"Node 99", 24.00, 5.00, 13.00, 0.00, 10.00,  1
100,"Node 100", 0.00, 0.00, 0.00, 0.00, 0.00,  0
