Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 24.00, 28.00, 0.00, 0.00, 0.00,  2
2,"Node 2", 19.00, 32.00, 1.00, 0.00, 0.00,  2
3,"Node 3", 15.00, 35.00, 2.00, 0.00, 0.00,  2
4,"Node 4", 9.00, 43.00, 0.00, 0.00, 0.00,  2
5,"Node 5", 23.00, 29.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 10.00, 42.00, 0.00, 0.00, 0.00,  1
7,"Node 7", 6.00, 46.00, 0.00, 0.00, 0.00,  2
8,"Node 8", 11.00, 41.00, 0.00, 0.00, 0.00,  1
9,"Node 9", 4.00, 48.00, 0.00, 0.00, 0.00,  2
10,"Node 10", 3.00, 49.00, 0.00, 0.00, 0.00,  2
11,"Node 11", 7.00, 45.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 7.00, 45.00, 0.00, 0.00, 0.00,  2
13,"Node 13", 1.00, 51.00, 0.00, 0.00, 0.00,  2
14,"Node 14", 12.00, 40.00, 0.00, 0.00, 0.00,  2
15,"Node 15", 3.00, 49.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 7.00, 45.00, 0.00, 0.00, 0.00,  2
17,"Node 17", 9.00, 43.00, 0.00, 0.00, 0.00,  2
18,"Node 18", 4.00, 48.00, 0.00, 0.00, 0.00,  2
19,"Node 19", 7.00, 44.00, 1.00, 0.00, 0.00,  2
20,"Node 20", 1.00, 51.00, 0.00, 0.00, 0.00,  2
21,"Node 21", 1.00, 51.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00,  0
23,"Node 23", 12.00, 40.00, 0.00, 0.00, 0.00,  2
24,"Node 24", 0.00, 52.00, 0.00, 0.00, 0.00,  1
25,"Node 25", 8.00, 44.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 6.00, 46.00, 0.00, 0.00, 0.00,  1
27,"Node 27", 9.00, 43.00, 0.00, 0.00, 0.00,  2
28,"Node 28", 1.00, 51.00, 0.00, 0.00, 0.00,  1
29,"Node 29", 5.00, 47.00, 0.00, 0.00, 0.00,  2
30,"Node 30", 3.00, 49.00, 0.00, 0.00, 0.00,  2
31,"Node 31", 1.00, 51.00, 0.00, 0.00, 0.00,  1
32,"Node 32", 14.00, 38.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 4.00, 48.00, 0.00, 0.00, 0.00,  1
34,"Node 34", 5.00, 47.00, 0.00, 0.00, 0.00,  1
35,"Node 35", 2.00, 50.00, 0.00, 0.00, 0.00,  2
36,"Node 36", 1.00, 51.00, 0.00, 0.00, 0.00,  2
37,"Node 37", 3.00, 49.00, 0.00, 0.00, 0.00,  2
38,"Node 38", 1.00, 51.00, 0.00, 0.00, 0.00,  2
39,"Node 39", 10.00, 42.00, 0.00, 0.00, 0.00,  1
40,"Node 40", 3.00, 49.00, 0.00, 0.00, 0.00,  2
41,"Node 41", 0.00, 0.00, 0.00, 0.00, 0.00,  0
42,"Node 42", 8.00, 42.00, 2.00, 0.00, 0.00,  2
43,"Node 43", 1.00, 51.00, 0.00, 0.00, 0.00,  2
44,"Node 44", 2.00, 50.00, 0.00, 0.00, 0.00,  2
45,"Node 45", 17.00, 34.00, 1.00, 0.00, 0.00,  2
46,"Node 46", 0.00, 52.00, 0.00, 0.00, 0.00,  2
47,"Node 47", 11.00, 41.00, 0.00, 0.00, 0.00,  1
48,"Node 48", 4.00, 48.00, 0.00, 0.00, 0.00,  2
49,"Node 49", 8.00, 44.00, 0.00, 0.00, 0.00,  2
50,"Node 50", 2.00, 50.00, 0.00, 0.00, 0.00,  2
51,"Node 51", 6.00, 46.00, 0.00, 0.00, 0.00,  1
52,"Node 52", 2.00, 50.00, 0.00, 0.00, 0.00,  1
53,"Node 53", 3.00, 49.00, 0.00, 0.00, 0.00,  2
54,"Node 54", 0.00, 0.00, 0.00, 0.00, 0.00,  0
55,"Node 55", 12.00, 40.00, 0.00, 0.00, 0.00,  2
56,"Node 56", 1.00, 51.00, 0.00, 0.00, 0.00,  1
57,"Node 57", 6.00, 44.00, 2.00, 0.00, 0.00,  2
58,"Node 58", 1.00, 51.00, 0.00, 0.00, 0.00,  2
59,"Node 59", 1.00, 51.00, 0.00, 0.00, 0.00,  2
60,"Node 60", 1.00, 51.00, 0.00, 0.00, 0.00,  1
61,"Node 61", 1.00, 51.00, 0.00, 0.00, 0.00,  1
62,"Node 62", 1.00, 51.00, 0.00, 0.00, 0.00,  2
63,"Node 63", 1.00, 51.00, 0.00, 0.00, 0.00,  2
64,"Node 64", 2.00, 50.00, 0.00, 0.00, 0.00,  2
65,"Node 65", 4.00, 48.00, 0.00, 0.00, 0.00,  2
66,"Node 66", 1.00, 51.00, 0.00, 0.00, 0.00,  2
67,"Node 67", 1.00, 51.00, 0.00, 0.00, 0.00,  2
68,"Node 68", 7.00, 45.00, 0.00, 0.00, 0.00,  2
69,"Node 69", 0.00, 0.00, 0.00, 0.00, 0.00,  0
70,"Node 70", 6.00, 46.00, 0.00, 0.00, 0.00,  2
71,"Node 71", 2.00, 50.00, 0.00, 0.00, 0.00,  2
72,"Node 72", 4.00, 48.00, 0.00, 0.00, 0.00,  2
73,"Node 73", 1.00, 51.00, 0.00, 0.00, 0.00,  2
74,"Node 74", 3.00, 49.00, 0.00, 0.00, 0.00,  1
75,"Node 75", 4.00, 48.00, 0.00, 0.00, 0.00,  2
76,"Node 76", 3.00, 49.00, 0.00, 0.00, 0.00,  1
77,"Node 77", 7.00, 45.00, 0.00, 0.00, 0.00,  2
78,"Node 78", 1.00, 51.00, 0.00, 0.00, 0.00,  1
79,"Node 79", 5.00, 47.00, 0.00, 0.00, 0.00,  2
80,"Node 80", 8.00, 44.00, 0.00, 0.00, 0.00,  2
81,"Node 81", 7.00, 44.00, 1.00, 0.00, 0.00,  1
82,"Node 82", 6.00, 46.00, 0.00, 0.00, 0.00,  2
83,"Node 83", 1.00, 51.00, 0.00, 0.00, 0.00,  2
84,"Node 84", 2.00, 50.00, 0.00, 0.00, 0.00,  2
85,"Node 85", 1.00, 51.00, 0.00, 0.00, 0.00,  1
86,"Node 86", 1.00, 51.00, 0.00, 0.00, 0.00,  1
87,"Node 87", 2.00, 50.00, 0.00, 0.00, 0.00,  2
88,"Node 88", 0.00, 0.00, 0.00, 0.00, 0.00,  0
89,"Node 89", 2.00, 50.00, 0.00, 0.00, 0.00,  1
90,"Node 90", 6.00, 46.00, 0.00, 0.00, 0.00,  2
91,"Node 91", 0.00, 52.00, 0.00, 0.00, 0.00,  1
92,"Node 92", 1.00, 51.00, 0.00, 0.00, 0.00,  2
93,"Node 93", 1.00, 51.00, 0.00, 0.00, 0.00,  2
94,"Node 94", 2.00, 50.00, 0.00, 0.00, 0.00,  1
95,"Node 95", 0.00, 52.00, 0.00, 0.00, 0.00,  2
96,"Node 96", 0.00, 52.00, 0.00, 0.00, 0.00,  2
97,"Node 97", 5.00, 47.00, 0.00, 0.00, 0.00,  2
98,"Node 98", 2.00, 50.00, 0.00, 0.00, 0.00,  2
99,"Node 99", 6.00, 46.00, 0.00, 0.00, 0.00,  2
100,"Node 100", 6.00, 46.00, 0.00, 0.00, 0.00,  2
101,"Node 101", 4.00, 48.00, 0.00, 0.00, 0.00,  2
