Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 9.00, 0.00, 43.00, 1737.00, 0.00, 0.00,  0,  1
2,"Node 2", 6.00, 0.00, 46.00, 641.00, 0.00, 0.00,  0,  1
3,"Node 3", 16.00, 0.00, 35.00, 1386.00, 0.00, 0.00,  0,  1
4,"Node 4", 16.00, 0.00, 36.00, 54.00, 0.00, 0.00,  0,  1
5,"Node 5", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 3.00, 0.00, 49.00, 647.00, 0.00, 0.00,  0,  1
7,"Node 7", 7.00, 0.00, 45.00, 426.00, 0.00, 0.00,  0,  1
8,"Node 8", 6.00, 0.00, 46.00, 1278.00, 0.00, 0.00,  0,  1
9,"Node 9", 8.00, 0.00, 44.00, 2.00, 0.00, 0.00,  0,  1
10,"Node 10", 4.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 13.00, 0.00, 39.00, 164.00, 0.00, 0.00,  0,  1
13,"Node 13", 5.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 13.00, 0.00, 39.00, 2.00, 0.00, 0.00,  0,  1
22,"Node 22", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 3.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 4.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
28,"Node 28", 1.00, 0.00, 51.00, 4.00, 0.00, 0.00,  0,  1
29,"Node 29", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 0.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 3.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 3.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 5.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 8.00, 0.00, 44.00, 1.00, 0.00, 0.00,  0,  1
40,"Node 40", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 15.00, 0.00, 36.00, 18.00, 0.00, 0.00,  0,  1
42,"Node 42", 2.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 7.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 9.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
47,"Node 47", 16.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 14.00, 0.00, 37.00, 92.00, 0.00, 0.00,  0,  1
51,"Node 51", 10.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 4.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 6.00, 0.00, 45.00, 253.00, 0.00, 0.00,  0,  1
54,"Node 54", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 9.00, 0.00, 43.00, 2.00, 0.00, 0.00,  0,  1
56,"Node 56", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 2.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 9.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 3.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 18.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  2
