Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 24.00, 0.00, 28.00, 0.00, 0.00,  2
2,"Node 2", 22.00, 0.00, 30.00, 0.00, 0.00,  1
3,"Node 3", 17.00, 0.00, 35.00, 0.00, 0.00,  2
4,"Node 4", 25.00, 0.00, 27.00, 0.00, 0.00,  2
5,"Node 5", 29.00, 0.00, 23.00, 0.00, 0.00,  2
6,"Node 6", 20.00, 0.00, 32.00, 0.00, 0.00,  1
7,"Node 7", 21.00, 0.00, 31.00, 0.00, 0.00,  2
8,"Node 8", 23.00, 0.00, 29.00, 0.00, 0.00,  2
9,"Node 9", 22.00, 0.00, 30.00, 0.00, 0.00,  1
10,"Node 10", 29.00, 0.00, 23.00, 0.00, 0.00,  2
11,"Node 11", 25.00, 0.00, 27.00, 0.00, 0.00,  2
12,"Node 12", 24.00, 0.00, 28.00, 0.00, 0.00,  2
13,"Node 13", 23.00, 3.00, 26.00, 0.00, 0.00,  2
14,"Node 14", 21.00, 0.00, 31.00, 0.00, 0.00,  2
15,"Node 15", 29.00, 0.00, 23.00, 0.00, 0.00,  2
16,"Node 16", 35.00, 0.00, 17.00, 0.00, 0.00,  1
17,"Node 17", 20.00, 0.00, 32.00, 0.00, 0.00,  2
18,"Node 18", 19.00, 0.00, 33.00, 0.00, 0.00,  2
19,"Node 19", 24.00, 0.00, 28.00, 0.00, 0.00,  2
20,"Node 20", 21.00, 0.00, 31.00, 0.00, 0.00,  1
21,"Node 21", 16.00, 0.00, 36.00, 0.00, 0.00,  2
22,"Node 22", 19.00, 0.00, 33.00, 0.00, 0.00,  2
23,"Node 23", 18.00, 2.00, 32.00, 0.00, 0.00,  1
24,"Node 24", 15.00, 3.00, 34.00, 0.00, 0.00,  1
25,"Node 25", 29.00, 0.00, 23.00, 0.00, 0.00,  2
26,"Node 26", 13.00, 2.00, 37.00, 0.00, 0.00,  2
27,"Node 27", 29.00, 0.00, 23.00, 0.00, 0.00,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00,  0
29,"Node 29", 22.00, 0.00, 30.00, 0.00, 0.00,  2
30,"Node 30", 17.00, 6.00, 29.00, 0.00, 0.00,  2
31,"Node 31", 30.00, 0.00, 22.00, 0.00, 0.00,  2
32,"Node 32", 26.00, 0.00, 26.00, 0.00, 0.00,  1
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00,  0
34,"Node 34", 22.00, 2.00, 28.00, 0.00, 0.00,  2
35,"Node 35", 27.00, 1.00, 24.00, 0.00, 0.00,  1
36,"Node 36", 15.00, 4.00, 33.00, 0.00, 0.00,  2
37,"Node 37", 34.00, 0.00, 18.00, 0.00, 0.00,  1
38,"Node 38", 23.00, 6.00, 23.00, 0.00, 0.00,  2
39,"Node 39", 24.00, 0.00, 28.00, 0.00, 0.00,  2
40,"Node 40", 25.00, 0.00, 27.00, 0.00, 0.00,  2
41,"Node 41", 26.00, 1.00, 25.00, 0.00, 0.00,  2
42,"Node 42", 18.00, 0.00, 34.00, 0.00, 0.00,  2
43,"Node 43", 14.00, 2.00, 36.00, 0.00, 0.00,  1
44,"Node 44", 26.00, 0.00, 26.00, 0.00, 0.00,  1
45,"Node 45", 27.00, 0.00, 25.00, 0.00, 0.00,  2
46,"Node 46", 25.00, 1.00, 26.00, 0.00, 0.00,  2
47,"Node 47", 23.00, 0.00, 29.00, 0.00, 0.00,  2
48,"Node 48", 14.00, 8.00, 30.00, 0.00, 0.00,  2
49,"Node 49", 23.00, 0.00, 29.00, 0.00, 0.00,  2
50,"Node 50", 13.00, 22.00, 17.00, 0.00, 0.00,  2
51,"Node 51", 26.00, 0.00, 26.00, 0.00, 0.00,  2
52,"Node 52", 19.00, 13.00, 20.00, 0.00, 0.00,  2
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0
54,"Node 54", 30.00, 0.00, 22.00, 0.00, 0.00,  1
55,"Node 55", 21.00, 0.00, 31.00, 0.00, 0.00,  1
56,"Node 56", 15.00, 4.00, 33.00, 0.00, 0.00,  2
57,"Node 57", 25.00, 0.00, 27.00, 0.00, 0.00,  2
58,"Node 58", 19.00, 7.00, 26.00, 0.00, 0.00,  2
59,"Node 59", 25.00, 0.00, 27.00, 0.00, 0.00,  2
60,"Node 60", 27.00, 0.00, 25.00, 0.00, 0.00,  1
61,"Node 61", 0.00, 0.00, 0.00, 0.00, 0.00,  0
62,"Node 62", 27.00, 2.00, 23.00, 0.00, 0.00,  2
63,"Node 63", 32.00, 1.00, 19.00, 0.00, 0.00,  2
64,"Node 64", 17.00, 23.00, 12.00, 0.00, 0.00,  1
65,"Node 65", 14.00, 8.00, 30.00, 0.00, 0.00,  2
66,"Node 66", 27.00, 0.00, 25.00, 0.00, 0.00,  2
67,"Node 67", 23.00, 1.00, 28.00, 0.00, 0.00,  2
68,"Node 68", 22.00, 6.00, 24.00, 0.00, 0.00,  2
69,"Node 69", 21.00, 0.00, 31.00, 0.00, 0.00,  2
70,"Node 70", 29.00, 0.00, 23.00, 0.00, 0.00,  1
71,"Node 71", 13.00, 12.00, 27.00, 0.00, 0.00,  2
72,"Node 72", 0.00, 0.00, 0.00, 0.00, 0.00,  0
73,"Node 73", 23.00, 6.00, 23.00, 0.00, 0.00,  2
74,"Node 74", 24.00, 0.00, 28.00, 0.00, 0.00,  2
75,"Node 75", 25.00, 0.00, 27.00, 0.00, 0.00,  2
76,"Node 76", 14.00, 0.00, 38.00, 0.00, 0.00,  2
77,"Node 77", 26.00, 0.00, 26.00, 0.00, 0.00,  2
78,"Node 78", 23.00, 0.00, 29.00, 0.00, 0.00,  2
