Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 30.00, 11.00, 11.00, 0.00, 0.00,  1
2,"Node 2", 33.00, 18.00, 1.00, 0.00, 0.00,  1
3,"Node 3", 32.00, 12.00, 8.00, 0.00, 0.00,  1
4,"Node 4", 31.00, 15.00, 6.00, 0.00, 0.00,  2
5,"Node 5", 18.00, 29.00, 5.00, 0.00, 0.00,  2
6,"Node 6", 22.00, 27.00, 3.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00,  0
9,"Node 9", 22.00, 28.00, 2.00, 0.00, 0.00,  2
10,"Node 10", 12.00, 35.00, 5.00, 0.00, 0.00,  2
11,"Node 11", 11.00, 41.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 14.00, 29.00, 9.00, 0.00, 0.00,  2
13,"Node 13", 11.00, 40.00, 1.00, 0.00, 0.00,  2
14,"Node 14", 13.00, 31.00, 8.00, 0.00, 0.00,  2
15,"Node 15", 14.00, 35.00, 3.00, 0.00, 0.00,  2
16,"Node 16", 10.00, 36.00, 6.00, 0.00, 0.00,  1
17,"Node 17", 7.00, 45.00, 0.00, 0.00, 0.00,  1
18,"Node 18", 24.00, 22.00, 6.00, 0.00, 0.00,  1
19,"Node 19", 5.00, 47.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 4.00, 48.00, 0.00, 0.00, 0.00,  1
21,"Node 21", 19.00, 33.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 17.00, 31.00, 4.00, 0.00, 0.00,  2
23,"Node 23", 8.00, 44.00, 0.00, 0.00, 0.00,  1
24,"Node 24", 10.00, 39.00, 3.00, 0.00, 0.00,  2
25,"Node 25", 11.00, 41.00, 0.00, 0.00, 0.00,  1
26,"Node 26", 17.00, 31.00, 4.00, 0.00, 0.00,  2
27,"Node 27", 10.00, 32.00, 10.00, 0.00, 0.00,  2
28,"Node 28", 20.00, 24.00, 8.00, 0.00, 0.00,  1
29,"Node 29", 15.00, 33.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 10.00, 39.00, 3.00, 0.00, 0.00,  2
