Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 0.00, 0.00,  2
2,"Node 2", 44.00, 0.00, 8.00, 0.00, 0.00,  1
3,"Node 3", 50.00, 0.00, 2.00, 0.00, 0.00,  2
4,"Node 4", 43.00, 0.00, 9.00, 0.00, 0.00,  2
5,"Node 5", 48.00, 0.00, 4.00, 0.00, 0.00,  2
6,"Node 6", 49.00, 0.00, 3.00, 0.00, 0.00,  2
7,"Node 7", 40.00, 0.00, 12.00, 0.00, 0.00,  1
8,"Node 8", 48.00, 0.00, 4.00, 0.00, 0.00,  2
9,"Node 9", 45.00, 0.00, 7.00, 0.00, 0.00,  2
10,"Node 10", 49.00, 0.00, 3.00, 0.00, 0.00,  2
11,"Node 11", 48.00, 0.00, 4.00, 0.00, 0.00,  2
12,"Node 12", 49.00, 0.00, 3.00, 0.00, 0.00,  2
13,"Node 13", 43.00, 0.00, 9.00, 0.00, 0.00,  2
14,"Node 14", 48.00, 0.00, 4.00, 0.00, 0.00,  2
15,"Node 15", 47.00, 0.00, 5.00, 0.00, 0.00,  2
16,"Node 16", 42.00, 0.00, 10.00, 0.00, 0.00,  2
17,"Node 17", 43.00, 2.00, 7.00, 0.00, 0.00,  2
18,"Node 18", 41.00, 0.00, 11.00, 0.00, 0.00,  1
19,"Node 19", 45.00, 0.00, 7.00, 0.00, 0.00,  2
20,"Node 20", 43.00, 0.00, 9.00, 0.00, 0.00,  2
21,"Node 21", 50.00, 0.00, 2.00, 0.00, 0.00,  2
22,"Node 22", 44.00, 0.00, 8.00, 0.00, 0.00,  1
23,"Node 23", 49.00, 0.00, 3.00, 0.00, 0.00,  1
24,"Node 24", 43.00, 0.00, 9.00, 0.00, 0.00,  2
25,"Node 25", 38.00, 2.00, 12.00, 0.00, 0.00,  2
26,"Node 26", 45.00, 0.00, 7.00, 0.00, 0.00,  2
27,"Node 27", 48.00, 0.00, 4.00, 0.00, 0.00,  2
28,"Node 28", 43.00, 0.00, 9.00, 0.00, 0.00,  1
29,"Node 29", 46.00, 0.00, 6.00, 0.00, 0.00,  2
30,"Node 30", 47.00, 0.00, 5.00, 0.00, 0.00,  2
31,"Node 31", 42.00, 1.00, 9.00, 0.00, 0.00,  2
32,"Node 32", 40.00, 0.00, 12.00, 0.00, 0.00,  2
33,"Node 33", 44.00, 0.00, 8.00, 0.00, 0.00,  2
34,"Node 34", 45.00, 0.00, 7.00, 0.00, 0.00,  2
35,"Node 35", 47.00, 1.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 36.00, 0.00, 16.00, 0.00, 0.00,  2
37,"Node 37", 43.00, 0.00, 9.00, 0.00, 0.00,  2
38,"Node 38", 44.00, 1.00, 7.00, 0.00, 0.00,  1
39,"Node 39", 48.00, 0.00, 4.00, 0.00, 0.00,  2
40,"Node 40", 42.00, 0.00, 10.00, 0.00, 0.00,  2
41,"Node 41", 46.00, 0.00, 6.00, 0.00, 0.00,  2
42,"Node 42", 47.00, 0.00, 5.00, 0.00, 0.00,  2
43,"Node 43", 28.00, 4.00, 20.00, 0.00, 0.00,  1
44,"Node 44", 41.00, 0.00, 11.00, 0.00, 0.00,  1
45,"Node 45", 0.00, 0.00, 0.00, 0.00, 0.00,  0
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00,  1
47,"Node 47", 43.00, 0.00, 9.00, 0.00, 0.00,  2
48,"Node 48", 41.00, 0.00, 11.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  2
50,"Node 50", 42.00, 4.00, 6.00, 0.00, 0.00,  2
51,"Node 51", 41.00, 0.00, 11.00, 0.00, 0.00,  2
52,"Node 52", 46.00, 0.00, 6.00, 0.00, 0.00,  2
53,"Node 53", 47.00, 0.00, 5.00, 0.00, 0.00,  2
54,"Node 54", 33.00, 0.00, 19.00, 0.00, 0.00,  2
55,"Node 55", 44.00, 0.00, 8.00, 0.00, 0.00,  2
56,"Node 56", 43.00, 2.00, 7.00, 0.00, 0.00,  2
57,"Node 57", 39.00, 1.00, 12.00, 0.00, 0.00,  2
58,"Node 58", 35.00, 7.00, 10.00, 0.00, 0.00,  2
59,"Node 59", 42.00, 5.00, 5.00, 0.00, 0.00,  2
60,"Node 60", 45.00, 0.00, 7.00, 0.00, 0.00,  1
61,"Node 61", 42.00, 0.00, 10.00, 0.00, 0.00,  1
62,"Node 62", 46.00, 0.00, 6.00, 0.00, 0.00,  2
63,"Node 63", 45.00, 0.00, 7.00, 0.00, 0.00,  1
64,"Node 64", 40.00, 0.00, 12.00, 0.00, 0.00,  2
65,"Node 65", 33.00, 2.00, 17.00, 0.00, 0.00,  2
66,"Node 66", 45.00, 0.00, 7.00, 0.00, 0.00,  2
67,"Node 67", 28.00, 17.00, 7.00, 0.00, 0.00,  1
68,"Node 68", 46.00, 0.00, 6.00, 0.00, 0.00,  2
69,"Node 69", 0.00, 0.00, 0.00, 0.00, 0.00,  0
70,"Node 70", 38.00, 3.00, 11.00, 0.00, 0.00,  2
71,"Node 71", 38.00, 4.00, 10.00, 0.00, 0.00,  2
72,"Node 72", 42.00, 0.00, 10.00, 0.00, 0.00,  2
73,"Node 73", 44.00, 0.00, 8.00, 0.00, 0.00,  2
74,"Node 74", 0.00, 0.00, 0.00, 0.00, 0.00,  0
75,"Node 75", 41.00, 0.00, 11.00, 0.00, 0.00,  1
76,"Node 76", 45.00, 0.00, 7.00, 0.00, 0.00,  2
77,"Node 77", 44.00, 1.00, 7.00, 0.00, 0.00,  1
78,"Node 78", 36.00, 0.00, 16.00, 0.00, 0.00,  2
79,"Node 79", 0.00, 0.00, 0.00, 0.00, 0.00,  0
80,"Node 80", 29.00, 7.00, 16.00, 0.00, 0.00,  1
81,"Node 81", 41.00, 0.00, 11.00, 0.00, 0.00,  2
82,"Node 82", 37.00, 0.00, 15.00, 0.00, 0.00,  1
83,"Node 83", 42.00, 0.00, 10.00, 0.00, 0.00,  1
84,"Node 84", 40.00, 4.00, 8.00, 0.00, 0.00,  2
85,"Node 85", 45.00, 0.00, 7.00, 0.00, 0.00,  2
86,"Node 86", 40.00, 1.00, 11.00, 0.00, 0.00,  2
87,"Node 87", 42.00, 0.00, 10.00, 0.00, 0.00,  1
88,"Node 88", 0.00, 0.00, 0.00, 0.00, 0.00,  0
89,"Node 89", 43.00, 0.00, 9.00, 0.00, 0.00,  1
90,"Node 90", 42.00, 0.00, 10.00, 0.00, 0.00,  2
91,"Node 91", 34.00, 3.00, 15.00, 0.00, 0.00,  2
92,"Node 92", 38.00, 5.00, 9.00, 0.00, 0.00,  2
93,"Node 93", 37.00, 0.00, 15.00, 0.00, 0.00,  2
94,"Node 94", 37.00, 3.00, 12.00, 0.00, 0.00,  1
95,"Node 95", 40.00, 0.00, 12.00, 0.00, 0.00,  2
96,"Node 96", 42.00, 1.00, 9.00, 0.00, 0.00,  2
97,"Node 97", 29.00, 8.00, 15.00, 0.00, 0.00,  1
98,"Node 98", 34.00, 3.00, 15.00, 0.00, 0.00,  2
99,"Node 99", 31.00, 9.00, 12.00, 0.00, 0.00,  1
100,"Node 100", 38.00, 0.00, 14.00, 0.00, 0.00,  2
