Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 191.00, 0.00, 17.00, 0.00, 0.00,  2
2,"Node 2", 192.00, 0.00, 16.00, 0.00, 0.00,  2
3,"Node 3", 118.00, 0.00, 90.00, 0.00, 0.00,  1
4,"Node 4", 179.00, 0.00, 29.00, 0.00, 0.00,  2
5,"Node 5", 186.00, 0.00, 22.00, 0.00, 0.00,  2
6,"Node 6", 0.00, 0.00, 0.00, 0.00, 0.00,  0
7,"Node 7", 185.00, 0.00, 23.00, 0.00, 0.00,  2
8,"Node 8", 126.00, 0.00, 82.00, 0.00, 0.00,  1
9,"Node 9", 164.00, 0.00, 44.00, 0.00, 0.00,  2
10,"Node 10", 183.00, 0.00, 25.00, 0.00, 0.00,  2
11,"Node 11", 180.00, 0.00, 28.00, 0.00, 0.00,  1
12,"Node 12", 150.00, 0.00, 58.00, 0.00, 0.00,  1
13,"Node 13", 129.00, 0.00, 79.00, 0.00, 0.00,  1
14,"Node 14", 175.00, 0.00, 33.00, 0.00, 0.00,  2
15,"Node 15", 176.00, 0.00, 32.00, 0.00, 0.00,  2
16,"Node 16", 184.00, 0.00, 24.00, 0.00, 0.00,  2
17,"Node 17", 183.00, 5.00, 20.00, 0.00, 0.00,  2
18,"Node 18", 139.00, 0.00, 69.00, 0.00, 0.00,  1
19,"Node 19", 169.00, 0.00, 39.00, 0.00, 0.00,  2
20,"Node 20", 177.00, 0.00, 31.00, 0.00, 0.00,  2
21,"Node 21", 176.00, 0.00, 32.00, 0.00, 0.00,  2
22,"Node 22", 189.00, 0.00, 19.00, 0.00, 0.00,  2
23,"Node 23", 175.00, 5.00, 28.00, 0.00, 0.00,  2
24,"Node 24", 171.00, 0.00, 37.00, 0.00, 0.00,  2
25,"Node 25", 181.00, 0.00, 27.00, 0.00, 0.00,  2
26,"Node 26", 169.00, 0.00, 39.00, 0.00, 0.00,  2
27,"Node 27", 179.00, 0.00, 29.00, 0.00, 0.00,  2
28,"Node 28", 173.00, 0.00, 35.00, 0.00, 0.00,  2
29,"Node 29", 170.00, 0.00, 38.00, 0.00, 0.00,  2
30,"Node 30", 168.00, 0.00, 40.00, 0.00, 0.00,  2
31,"Node 31", 161.00, 11.00, 36.00, 0.00, 0.00,  2
32,"Node 32", 170.00, 5.00, 33.00, 0.00, 0.00,  2
33,"Node 33", 185.00, 0.00, 23.00, 0.00, 0.00,  2
34,"Node 34", 177.00, 0.00, 31.00, 0.00, 0.00,  2
35,"Node 35", 106.00, 9.00, 93.00, 0.00, 0.00,  1
36,"Node 36", 173.00, 0.00, 35.00, 0.00, 0.00,  2
37,"Node 37", 162.00, 0.00, 46.00, 0.00, 0.00,  2
38,"Node 38", 170.00, 10.00, 28.00, 0.00, 0.00,  2
39,"Node 39", 173.00, 0.00, 35.00, 0.00, 0.00,  2
40,"Node 40", 179.00, 0.00, 29.00, 0.00, 0.00,  2
41,"Node 41", 148.00, 0.00, 60.00, 0.00, 0.00,  1
42,"Node 42", 176.00, 0.00, 32.00, 0.00, 0.00,  2
43,"Node 43", 131.00, 14.00, 63.00, 0.00, 0.00,  2
44,"Node 44", 119.00, 4.00, 85.00, 0.00, 0.00,  1
45,"Node 45", 162.00, 9.00, 37.00, 0.00, 0.00,  2
46,"Node 46", 161.00, 0.00, 47.00, 0.00, 0.00,  2
47,"Node 47", 177.00, 0.00, 31.00, 0.00, 0.00,  2
48,"Node 48", 175.00, 0.00, 33.00, 0.00, 0.00,  1
49,"Node 49", 184.00, 0.00, 24.00, 0.00, 0.00,  2
50,"Node 50", 155.00, 19.00, 34.00, 0.00, 0.00,  1
51,"Node 51", 110.00, 7.00, 91.00, 0.00, 0.00,  2
52,"Node 52", 176.00, 3.00, 29.00, 0.00, 0.00,  2
53,"Node 53", 178.00, 2.00, 28.00, 0.00, 0.00,  2
54,"Node 54", 142.00, 17.00, 49.00, 0.00, 0.00,  2
55,"Node 55", 153.00, 4.00, 51.00, 0.00, 0.00,  1
56,"Node 56", 157.00, 15.00, 36.00, 0.00, 0.00,  2
57,"Node 57", 118.00, 15.00, 75.00, 0.00, 0.00,  1
58,"Node 58", 134.00, 26.00, 48.00, 0.00, 0.00,  2
59,"Node 59", 155.00, 26.00, 27.00, 0.00, 0.00,  2
60,"Node 60", 167.00, 0.00, 41.00, 0.00, 0.00,  1
61,"Node 61", 172.00, 0.00, 36.00, 0.00, 0.00,  2
62,"Node 62", 178.00, 0.00, 30.00, 0.00, 0.00,  1
63,"Node 63", 185.00, 0.00, 23.00, 0.00, 0.00,  2
64,"Node 64", 137.00, 0.00, 71.00, 0.00, 0.00,  2
65,"Node 65", 150.00, 13.00, 45.00, 0.00, 0.00,  2
66,"Node 66", 117.00, 0.00, 91.00, 0.00, 0.00,  2
67,"Node 67", 112.00, 48.00, 48.00, 0.00, 0.00,  2
68,"Node 68", 166.00, 0.00, 42.00, 0.00, 0.00,  2
69,"Node 69", 178.00, 0.00, 30.00, 0.00, 0.00,  1
70,"Node 70", 171.00, 5.00, 32.00, 0.00, 0.00,  2
71,"Node 71", 125.00, 44.00, 39.00, 0.00, 0.00,  2
72,"Node 72", 116.00, 0.00, 92.00, 0.00, 0.00,  2
73,"Node 73", 182.00, 3.00, 23.00, 0.00, 0.00,  2
74,"Node 74", 146.00, 4.00, 58.00, 0.00, 0.00,  2
75,"Node 75", 173.00, 0.00, 35.00, 0.00, 0.00,  2
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0
77,"Node 77", 119.00, 6.00, 83.00, 0.00, 0.00,  1
78,"Node 78", 154.00, 9.00, 45.00, 0.00, 0.00,  2
