Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
2,"Node 2", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
3,"Node 3", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
4,"Node 4", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
5,"Node 5", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
6,"Node 6", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
7,"Node 7", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
8,"Node 8", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
9,"Node 9", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
10,"Node 10", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
11,"Node 11", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
12,"Node 12", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
13,"Node 13", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
14,"Node 14", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
15,"Node 15", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
16,"Node 16", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
17,"Node 17", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
18,"Node 18", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
19,"Node 19", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
20,"Node 20", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
21,"Node 21", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
23,"Node 23", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
24,"Node 24", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
25,"Node 25", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  2
26,"Node 26", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
27,"Node 27", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
28,"Node 28", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
