Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 38.00, 0.00, 14.00, 5033.00, 0.00, 0.00,  0,  1
2,"Node 2", 35.00, 0.00, 17.00, 3459.00, 0.00, 0.00,  0,  1
3,"Node 3", 37.00, 0.00, 15.00, 4742.00, 0.00, 0.00,  0,  1
4,"Node 4", 38.00, 0.00, 14.00, 407.00, 0.00, 0.00,  0,  2
5,"Node 5", 43.00, 0.00, 9.00, 6363.00, 0.00, 0.00,  0,  1
6,"Node 6", 38.00, 0.00, 14.00, 4458.00, 0.00, 0.00,  0,  1
7,"Node 7", 35.00, 0.00, 17.00, 4198.00, 0.00, 0.00,  0,  1
8,"Node 8", 31.00, 0.00, 21.00, 4075.00, 0.00, 0.00,  0,  1
9,"Node 9", 38.00, 0.00, 14.00, 3279.00, 0.00, 0.00,  0,  1
10,"Node 10", 31.00, 0.00, 21.00, 1701.00, 0.00, 0.00,  0,  1
11,"Node 11", 34.00, 0.00, 18.00, 671.00, 0.00, 0.00,  0,  1
12,"Node 12", 37.00, 0.00, 15.00, 3636.00, 0.00, 0.00,  0,  1
13,"Node 13", 36.00, 0.00, 16.00, 2631.00, 0.00, 0.00,  0,  1
14,"Node 14", 35.00, 0.00, 17.00, 3144.00, 0.00, 0.00,  0,  1
15,"Node 15", 33.00, 0.00, 19.00, 202.00, 0.00, 0.00,  0,  1
16,"Node 16", 32.00, 0.00, 20.00, 3399.00, 0.00, 0.00,  0,  1
17,"Node 17", 28.00, 0.00, 24.00, 2934.00, 0.00, 0.00,  0,  1
18,"Node 18", 38.00, 0.00, 14.00, 514.00, 0.00, 0.00,  0,  1
19,"Node 19", 31.00, 0.00, 21.00, 1604.00, 0.00, 0.00,  0,  1
20,"Node 20", 36.00, 0.00, 16.00, 957.00, 0.00, 0.00,  0,  1
21,"Node 21", 39.00, 0.00, 13.00, 1569.00, 0.00, 0.00,  0,  1
22,"Node 22", 29.00, 0.00, 23.00, 2210.00, 0.00, 0.00,  0,  1
23,"Node 23", 41.00, 0.00, 11.00, 353.00, 0.00, 0.00,  0,  1
24,"Node 24", 31.00, 0.00, 21.00, 1594.00, 0.00, 0.00,  0,  1
25,"Node 25", 37.00, 0.00, 15.00, 66.00, 0.00, 0.00,  0,  1
26,"Node 26", 37.00, 0.00, 15.00, 2004.00, 0.00, 0.00,  0,  1
27,"Node 27", 35.00, 0.00, 17.00, 22.00, 0.00, 0.00,  0,  1
