Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 49.00, 0.00, 3.00, 855.00, 0.00, 0.00,  0,  1
2,"Node 2", 51.00, 0.00, 1.00, 578.00, 0.00, 0.00,  0,  1
3,"Node 3", 52.00, 0.00, 0.00, 157.00, 0.00, 0.00,  0,  2
4,"Node 4", 52.00, 0.00, 0.00, 174.00, 0.00, 0.00,  0,  2
5,"Node 5", 46.00, 0.00, 6.00, 2360.00, 0.00, 0.00,  0,  1
6,"Node 6", 50.00, 0.00, 2.00, 950.00, 0.00, 0.00,  0,  1
7,"Node 7", 49.00, 0.00, 3.00, 1249.00, 0.00, 0.00,  0,  1
8,"Node 8", 51.00, 0.00, 1.00, 1599.00, 0.00, 0.00,  0,  1
9,"Node 9", 52.00, 0.00, 0.00, 1159.00, 0.00, 0.00,  0,  1
10,"Node 10", 50.00, 0.00, 2.00, 645.00, 0.00, 0.00,  0,  1
11,"Node 11", 51.00, 0.00, 1.00, 35.00, 0.00, 0.00,  0,  2
12,"Node 12", 0.00, 0.00, 0.00, 492.00, 0.00, 0.00,  0,  0
13,"Node 13", 48.00, 0.00, 4.00, 451.00, 0.00, 0.00,  0,  1
14,"Node 14", 51.00, 0.00, 1.00, 466.00, 0.00, 0.00,  0,  1
15,"Node 15", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 52.00, 0.00, 0.00, 845.00, 0.00, 0.00,  0,  1
17,"Node 17", 48.00, 0.00, 4.00, 909.00, 0.00, 0.00,  0,  1
18,"Node 18", 50.00, 0.00, 2.00, 221.00, 0.00, 0.00,  0,  1
19,"Node 19", 51.00, 0.00, 1.00, 106.00, 0.00, 0.00,  0,  1
20,"Node 20", 52.00, 0.00, 0.00, 24.00, 0.00, 0.00,  0,  1
21,"Node 21", 50.00, 0.00, 2.00, 14.00, 0.00, 0.00,  0,  2
22,"Node 22", 51.00, 0.00, 1.00, 143.00, 0.00, 0.00,  0,  1
23,"Node 23", 48.00, 0.00, 4.00, 261.00, 0.00, 0.00,  0,  1
24,"Node 24", 50.00, 0.00, 2.00, 124.00, 0.00, 0.00,  0,  1
25,"Node 25", 52.00, 0.00, 0.00, 27.00, 0.00, 0.00,  0,  1
26,"Node 26", 50.00, 0.00, 2.00, 292.00, 0.00, 0.00,  0,  1
27,"Node 27", 52.00, 0.00, 0.00, 3.00, 0.00, 0.00,  0,  2
