Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 12.00, 0.00, 40.00, 2359.00, 0.00, 0.00,  0,  1
2,"Node 2", 18.00, 0.00, 34.00, 2403.00, 0.00, 0.00,  0,  1
3,"Node 3", 10.00, 0.00, 42.00, 255.00, 0.00, 0.00,  0,  1
4,"Node 4", 10.00, 0.00, 42.00, 704.00, 0.00, 0.00,  0,  1
5,"Node 5", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
7,"Node 7", 18.00, 0.00, 34.00, 53.00, 0.00, 0.00,  0,  1
8,"Node 8", 13.00, 0.00, 39.00, 500.00, 0.00, 0.00,  0,  1
9,"Node 9", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 17.00, 0.00, 35.00, 110.00, 0.00, 0.00,  0,  1
11,"Node 11", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 17.00, 0.00, 35.00, 95.00, 0.00, 0.00,  0,  2
15,"Node 15", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 10.00, 0.00, 42.00, 328.00, 0.00, 0.00,  0,  1
17,"Node 17", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 18.00, 0.00, 34.00, 29.00, 0.00, 0.00,  0,  1
19,"Node 19", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 20.00, 0.00, 32.00, 109.00, 0.00, 0.00,  0,  1
21,"Node 21", 0.00, 0.00, 0.00, 18.00, 0.00, 0.00,  0,  0
22,"Node 22", 13.00, 0.00, 39.00, 42.00, 0.00, 0.00,  0,  1
23,"Node 23", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  2
34,"Node 34", 18.00, 0.00, 34.00, 9.00, 0.00, 0.00,  0,  1
