Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 52.00, 0.00, 0.00, 63.00, 0.00, 0.00,  0,  2
2,"Node 2", 42.00, 0.00, 10.00, 1170.00, 0.00, 0.00,  0,  2
3,"Node 3", 50.00, 0.00, 2.00, 556.00, 0.00, 0.00,  0,  1
4,"Node 4", 51.00, 0.00, 1.00, 161.00, 0.00, 0.00,  0,  2
5,"Node 5", 51.00, 0.00, 1.00, 398.00, 0.00, 0.00,  0,  1
6,"Node 6", 51.00, 0.00, 1.00, 295.00, 0.00, 0.00,  0,  1
7,"Node 7", 52.00, 0.00, 0.00, 668.00, 0.00, 0.00,  0,  1
8,"Node 8", 50.00, 0.00, 2.00, 613.00, 0.00, 0.00,  0,  1
9,"Node 9", 49.00, 0.00, 3.00, 390.00, 0.00, 0.00,  0,  1
10,"Node 10", 49.00, 0.00, 3.00, 499.00, 0.00, 0.00,  0,  1
11,"Node 11", 51.00, 0.00, 1.00, 64.00, 0.00, 0.00,  0,  1
12,"Node 12", 0.00, 0.00, 0.00, 158.00, 0.00, 0.00,  0,  0
13,"Node 13", 50.00, 0.00, 2.00, 700.00, 0.00, 0.00,  0,  1
14,"Node 14", 0.00, 0.00, 0.00, 35.00, 0.00, 0.00,  0,  0
15,"Node 15", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 52.00, 0.00, 0.00, 342.00, 0.00, 0.00,  0,  1
17,"Node 17", 52.00, 0.00, 0.00, 127.00, 0.00, 0.00,  0,  1
18,"Node 18", 50.00, 0.00, 2.00, 493.00, 0.00, 0.00,  0,  1
19,"Node 19", 51.00, 0.00, 1.00, 112.00, 0.00, 0.00,  0,  1
20,"Node 20", 52.00, 0.00, 0.00, 310.00, 0.00, 0.00,  0,  1
21,"Node 21", 50.00, 0.00, 2.00, 172.00, 0.00, 0.00,  0,  1
22,"Node 22", 52.00, 0.00, 0.00, 4.00, 0.00, 0.00,  0,  2
23,"Node 23", 52.00, 0.00, 0.00, 91.00, 0.00, 0.00,  0,  1
24,"Node 24", 52.00, 0.00, 0.00, 25.00, 0.00, 0.00,  0,  1
25,"Node 25", 52.00, 0.00, 0.00, 78.00, 0.00, 0.00,  0,  1
26,"Node 26", 51.00, 0.00, 1.00, 212.00, 0.00, 0.00,  0,  1
27,"Node 27", 52.00, 0.00, 0.00, 152.00, 0.00, 0.00,  0,  1
28,"Node 28", 52.00, 0.00, 0.00, 13.00, 0.00, 0.00,  0,  1
