Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
2,"Node 2", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
3,"Node 3", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
4,"Node 4", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
5,"Node 5", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
6,"Node 6", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
7,"Node 7", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
8,"Node 8", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
11,"Node 11", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
12,"Node 12", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
13,"Node 13", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
14,"Node 14", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
15,"Node 15", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
16,"Node 16", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
17,"Node 17", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
18,"Node 18", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
19,"Node 19", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
20,"Node 20", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
21,"Node 21", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
22,"Node 22", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
23,"Node 23", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
24,"Node 24", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
25,"Node 25", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
26,"Node 26", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
27,"Node 27", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
29,"Node 29", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
30,"Node 30", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
31,"Node 31", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
32,"Node 32", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
33,"Node 33", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
35,"Node 35", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
36,"Node 36", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
37,"Node 37", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
38,"Node 38", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
39,"Node 39", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
40,"Node 40", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
41,"Node 41", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
44,"Node 44", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
45,"Node 45", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
46,"Node 46", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
47,"Node 47", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
48,"Node 48", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
50,"Node 50", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
51,"Node 51", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
52,"Node 52", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
53,"Node 53", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
54,"Node 54", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
55,"Node 55", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
56,"Node 56", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
57,"Node 57", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
58,"Node 58", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
59,"Node 59", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
60,"Node 60", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
61,"Node 61", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
62,"Node 62", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
63,"Node 63", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
64,"Node 64", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
66,"Node 66", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
67,"Node 67", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
68,"Node 68", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
69,"Node 69", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
70,"Node 70", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
71,"Node 71", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
72,"Node 72", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
73,"Node 73", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
74,"Node 74", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
75,"Node 75", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
76,"Node 76", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
77,"Node 77", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
78,"Node 78", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
79,"Node 79", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
80,"Node 80", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
81,"Node 81", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
82,"Node 82", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
83,"Node 83", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
84,"Node 84", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
85,"Node 85", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
86,"Node 86", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
87,"Node 87", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
88,"Node 88", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
89,"Node 89", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
90,"Node 90", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
91,"Node 91", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
92,"Node 92", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
93,"Node 93", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
94,"Node 94", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
95,"Node 95", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
96,"Node 96", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
97,"Node 97", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
98,"Node 98", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
99,"Node 99", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
100,"Node 100", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
