Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 19.00, 0.00, 33.00, 2392.00, 0.00, 0.00,  0,  1
2,"Node 2", 15.00, 0.00, 37.00, 4404.00, 0.00, 0.00,  0,  1
3,"Node 3", 10.00, 0.00, 42.00, 4606.00, 0.00, 0.00,  0,  1
4,"Node 4", 0.00, 0.00, 0.00, 3645.00, 0.00, 0.00,  0,  0
5,"Node 5", 12.00, 0.00, 40.00, 3521.00, 0.00, 0.00,  0,  1
6,"Node 6", 28.00, 0.00, 24.00, 2559.00, 0.00, 0.00,  0,  1
7,"Node 7", 18.00, 0.00, 34.00, 11.00, 0.00, 0.00,  0,  1
8,"Node 8", 16.00, 0.00, 36.00, 1010.00, 0.00, 0.00,  0,  1
9,"Node 9", 12.00, 0.00, 40.00, 2802.00, 0.00, 0.00,  0,  1
10,"Node 10", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 17.00, 0.00, 35.00, 1413.00, 0.00, 0.00,  0,  1
12,"Node 12", 13.00, 0.00, 39.00, 11.00, 0.00, 0.00,  0,  1
13,"Node 13", 20.00, 0.00, 32.00, 61.00, 0.00, 0.00,  0,  1
14,"Node 14", 21.00, 0.00, 31.00, 41.00, 0.00, 0.00,  0,  1
15,"Node 15", 19.00, 0.00, 33.00, 3184.00, 0.00, 0.00,  0,  1
16,"Node 16", 15.00, 0.00, 37.00, 18.00, 0.00, 0.00,  0,  1
17,"Node 17", 22.00, 0.00, 30.00, 64.00, 0.00, 0.00,  0,  1
18,"Node 18", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 14.00, 0.00, 38.00, 4.00, 0.00, 0.00,  0,  1
20,"Node 20", 25.00, 0.00, 27.00, 652.00, 0.00, 0.00,  0,  1
21,"Node 21", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
22,"Node 22", 18.00, 0.00, 34.00, 696.00, 0.00, 0.00,  0,  1
23,"Node 23", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  2
24,"Node 24", 15.00, 0.00, 37.00, 977.00, 0.00, 0.00,  0,  1
25,"Node 25", 23.00, 0.00, 29.00, 3.00, 0.00, 0.00,  0,  1
26,"Node 26", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 16.00, 0.00, 36.00, 344.00, 0.00, 0.00,  0,  1
30,"Node 30", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 18.00, 0.00, 34.00, 394.00, 0.00, 0.00,  0,  1
32,"Node 32", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
33,"Node 33", 15.00, 0.00, 37.00, 463.00, 0.00, 0.00,  0,  1
34,"Node 34", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 18.00, 0.00, 34.00, 417.00, 0.00, 0.00,  0,  1
37,"Node 37", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 23.00, 0.00, 29.00, 7.00, 0.00, 0.00,  0,  1
41,"Node 41", 13.00, 0.00, 39.00, 1.00, 0.00, 0.00,  0,  1
42,"Node 42", 23.00, 0.00, 29.00, 1.00, 0.00, 0.00,  0,  1
43,"Node 43", 13.00, 0.00, 39.00, 1.00, 0.00, 0.00,  0,  1
44,"Node 44", 16.00, 0.00, 36.00, 404.00, 0.00, 0.00,  0,  1
45,"Node 45", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 23.00, 0.00, 29.00, 12.00, 0.00, 0.00,  0,  1
48,"Node 48", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 12.00, 0.00, 40.00, 272.00, 0.00, 0.00,  0,  1
51,"Node 51", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
54,"Node 54", 25.00, 0.00, 27.00, 311.00, 0.00, 0.00,  0,  1
55,"Node 55", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 20.00, 0.00, 32.00, 8.00, 0.00, 0.00,  0,  1
59,"Node 59", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
63,"Node 63", 15.00, 0.00, 37.00, 4.00, 0.00, 0.00,  0,  1
64,"Node 64", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
65,"Node 65", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 11.00, 0.00, 41.00, 2.00, 0.00, 0.00,  0,  1
67,"Node 67", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 17.00, 0.00, 35.00, 175.00, 0.00, 0.00,  0,  1
73,"Node 73", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 16.00, 0.00, 36.00, 196.00, 0.00, 0.00,  0,  1
75,"Node 75", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
77,"Node 77", 14.00, 0.00, 38.00, 2.00, 0.00, 0.00,  0,  1
78,"Node 78", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
80,"Node 80", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
81,"Node 81", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
83,"Node 83", 9.00, 0.00, 43.00, 2.00, 0.00, 0.00,  0,  1
