Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  2
2,"Node 2", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
3,"Node 3", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
4,"Node 4", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
5,"Node 5", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
6,"Node 6", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
7,"Node 7", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
8,"Node 8", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
9,"Node 9", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
10,"Node 10", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
11,"Node 11", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
12,"Node 12", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
13,"Node 13", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
14,"Node 14", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
15,"Node 15", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
16,"Node 16", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
17,"Node 17", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
18,"Node 18", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
21,"Node 21", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
22,"Node 22", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
23,"Node 23", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
24,"Node 24", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
26,"Node 26", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
27,"Node 27", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
28,"Node 28", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
29,"Node 29", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
30,"Node 30", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
31,"Node 31", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
32,"Node 32", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
33,"Node 33", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
34,"Node 34", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
35,"Node 35", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
36,"Node 36", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
37,"Node 37", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
38,"Node 38", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
39,"Node 39", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
40,"Node 40", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
41,"Node 41", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
42,"Node 42", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
43,"Node 43", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
44,"Node 44", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
45,"Node 45", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
46,"Node 46", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
47,"Node 47", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
48,"Node 48", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
49,"Node 49", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
50,"Node 50", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
51,"Node 51", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
52,"Node 52", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
53,"Node 53", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
54,"Node 54", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
55,"Node 55", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
56,"Node 56", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
