Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
33,"Node 33", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
34,"Node 34", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
35,"Node 35", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
36,"Node 36", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
37,"Node 37", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
38,"Node 38", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
39,"Node 39", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
40,"Node 40", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
41,"Node 41", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
42,"Node 42", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
43,"Node 43", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
44,"Node 44", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
45,"Node 45", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
46,"Node 46", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
47,"Node 47", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
48,"Node 48", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
49,"Node 49", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  2
50,"Node 50", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
51,"Node 51", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
52,"Node 52", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
53,"Node 53", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
54,"Node 54", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
55,"Node 55", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
56,"Node 56", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
57,"Node 57", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
58,"Node 58", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
59,"Node 59", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
60,"Node 60", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
61,"Node 61", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
62,"Node 62", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
63,"Node 63", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
64,"Node 64", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
65,"Node 65", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
67,"Node 67", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  2
68,"Node 68", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
69,"Node 69", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
70,"Node 70", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
71,"Node 71", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  2
72,"Node 72", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  2
73,"Node 73", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
74,"Node 74", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
75,"Node 75", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
76,"Node 76", 3.00, 0.00, 49.00, 0.00, 0.00,  0,  1
77,"Node 77", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
78,"Node 78", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
79,"Node 79", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
80,"Node 80", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
81,"Node 81", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
82,"Node 82", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
83,"Node 83", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
84,"Node 84", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
85,"Node 85", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
86,"Node 86", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
87,"Node 87", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
88,"Node 88", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
89,"Node 89", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
90,"Node 90", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
91,"Node 91", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
92,"Node 92", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
93,"Node 93", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
94,"Node 94", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
95,"Node 95", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
96,"Node 96", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
97,"Node 97", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
98,"Node 98", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
99,"Node 99", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
100,"Node 100", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
