Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 196.00, 0.00, 1.00, 11.00, 0.00,  2
2,"Node 2", 196.00, 0.00, 1.00, 11.00, 0.00,  2
3,"Node 3", 201.00, 0.00, 2.00, 5.00, 0.00,  2
4,"Node 4", 197.00, 0.00, 3.00, 8.00, 0.00,  2
5,"Node 5", 198.00, 0.00, 0.00, 10.00, 0.00,  2
6,"Node 6", 197.00, 0.00, 2.00, 9.00, 0.00,  2
7,"Node 7", 198.00, 0.00, 0.00, 10.00, 0.00,  2
8,"Node 8", 197.00, 0.00, 0.00, 11.00, 0.00,  2
9,"Node 9", 196.00, 0.00, 0.00, 12.00, 0.00,  2
10,"Node 10", 195.00, 0.00, 0.00, 13.00, 0.00,  2
11,"Node 11", 0.00, 0.00, 0.00, 0.00, 0.00,  0
12,"Node 12", 203.00, 0.00, 0.00, 5.00, 0.00,  2
13,"Node 13", 194.00, 0.00, 1.00, 13.00, 0.00,  2
14,"Node 14", 197.00, 0.00, 1.00, 10.00, 0.00,  2
15,"Node 15", 196.00, 0.00, 1.00, 11.00, 0.00,  2
16,"Node 16", 197.00, 0.00, 1.00, 10.00, 0.00,  2
17,"Node 17", 196.00, 0.00, 1.00, 11.00, 0.00,  2
18,"Node 18", 195.00, 0.00, 5.00, 8.00, 0.00,  1
19,"Node 19", 201.00, 0.00, 1.00, 6.00, 0.00,  2
20,"Node 20", 195.00, 0.00, 0.00, 13.00, 0.00,  2
21,"Node 21", 192.00, 0.00, 0.00, 16.00, 0.00,  2
22,"Node 22", 193.00, 0.00, 1.00, 14.00, 0.00,  1
23,"Node 23", 193.00, 0.00, 1.00, 14.00, 0.00,  2
24,"Node 24", 190.00, 0.00, 0.00, 18.00, 0.00,  2
25,"Node 25", 201.00, 0.00, 0.00, 7.00, 0.00,  2
26,"Node 26", 190.00, 0.00, 0.00, 18.00, 0.00,  2
27,"Node 27", 197.00, 0.00, 0.00, 11.00, 0.00,  2
28,"Node 28", 192.00, 0.00, 2.00, 14.00, 0.00,  1
29,"Node 29", 200.00, 0.00, 0.00, 8.00, 0.00,  2
30,"Node 30", 194.00, 0.00, 1.00, 13.00, 0.00,  1
31,"Node 31", 195.00, 0.00, 0.00, 13.00, 0.00,  1
32,"Node 32", 189.00, 0.00, 2.00, 17.00, 0.00,  1
33,"Node 33", 194.00, 0.00, 0.00, 14.00, 0.00,  2
34,"Node 34", 195.00, 0.00, 0.00, 13.00, 0.00,  2
35,"Node 35", 189.00, 0.00, 0.00, 19.00, 0.00,  2
36,"Node 36", 194.00, 0.00, 0.00, 14.00, 0.00,  1
37,"Node 37", 193.00, 0.00, 0.00, 15.00, 0.00,  2
38,"Node 38", 192.00, 0.00, 0.00, 16.00, 0.00,  2
39,"Node 39", 194.00, 0.00, 0.00, 14.00, 0.00,  2
40,"Node 40", 192.00, 0.00, 1.00, 15.00, 0.00,  1
41,"Node 41", 190.00, 0.00, 1.00, 17.00, 0.00,  2
42,"Node 42", 193.00, 0.00, 0.00, 15.00, 0.00,  2
43,"Node 43", 188.00, 0.00, 1.00, 19.00, 0.00,  2
44,"Node 44", 0.00, 0.00, 0.00, 0.00, 0.00,  0
45,"Node 45", 187.00, 0.00, 0.00, 21.00, 0.00,  2
46,"Node 46", 193.00, 0.00, 1.00, 14.00, 0.00,  1
47,"Node 47", 191.00, 0.00, 1.00, 16.00, 0.00,  2
48,"Node 48", 191.00, 0.00, 0.00, 17.00, 0.00,  2
49,"Node 49", 190.00, 0.00, 0.00, 18.00, 0.00,  2
50,"Node 50", 192.00, 0.00, 0.00, 16.00, 0.00,  2
51,"Node 51", 188.00, 0.00, 0.00, 20.00, 0.00,  1
52,"Node 52", 193.00, 0.00, 1.00, 14.00, 0.00,  1
53,"Node 53", 190.00, 0.00, 1.00, 17.00, 0.00,  2
54,"Node 54", 195.00, 0.00, 1.00, 12.00, 0.00,  2
55,"Node 55", 188.00, 0.00, 2.00, 18.00, 0.00,  1
56,"Node 56", 195.00, 0.00, 1.00, 12.00, 0.00,  2
57,"Node 57", 196.00, 0.00, 0.00, 12.00, 0.00,  1
58,"Node 58", 188.00, 0.00, 0.00, 20.00, 0.00,  2
59,"Node 59", 191.00, 0.00, 1.00, 16.00, 0.00,  2
60,"Node 60", 188.00, 0.00, 0.00, 20.00, 0.00,  2
61,"Node 61", 187.00, 0.00, 2.00, 19.00, 0.00,  2
62,"Node 62", 189.00, 0.00, 0.00, 19.00, 0.00,  2
63,"Node 63", 184.00, 0.00, 1.00, 23.00, 0.00,  2
64,"Node 64", 193.00, 0.00, 0.00, 15.00, 0.00,  2
65,"Node 65", 189.00, 0.00, 0.00, 19.00, 0.00,  2
66,"Node 66", 0.00, 0.00, 0.00, 0.00, 0.00,  0
67,"Node 67", 188.00, 0.00, 2.00, 18.00, 0.00,  2
68,"Node 68", 194.00, 0.00, 1.00, 13.00, 0.00,  2
69,"Node 69", 187.00, 0.00, 1.00, 20.00, 0.00,  1
70,"Node 70", 193.00, 0.00, 1.00, 14.00, 0.00,  2
71,"Node 71", 186.00, 0.00, 1.00, 21.00, 0.00,  2
72,"Node 72", 189.00, 0.00, 1.00, 18.00, 0.00,  2
73,"Node 73", 191.00, 0.00, 1.00, 16.00, 0.00,  2
74,"Node 74", 190.00, 0.00, 1.00, 17.00, 0.00,  2
75,"Node 75", 184.00, 0.00, 1.00, 23.00, 0.00,  1
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0
77,"Node 77", 196.00, 0.00, 0.00, 12.00, 0.00,  1
78,"Node 78", 189.00, 0.00, 2.00, 17.00, 0.00,  2
79,"Node 79", 193.00, 0.00, 1.00, 14.00, 0.00,  1
80,"Node 80", 190.00, 0.00, 0.00, 18.00, 0.00,  1
81,"Node 81", 192.00, 0.00, 1.00, 15.00, 0.00,  2
82,"Node 82", 193.00, 0.00, 1.00, 14.00, 0.00,  1
83,"Node 83", 182.00, 0.00, 4.00, 22.00, 0.00,  1
84,"Node 84", 193.00, 0.00, 0.00, 15.00, 0.00,  2
85,"Node 85", 194.00, 0.00, 1.00, 13.00, 0.00,  2
86,"Node 86", 194.00, 0.00, 1.00, 13.00, 0.00,  2
87,"Node 87", 194.00, 0.00, 1.00, 13.00, 0.00,  2
88,"Node 88", 193.00, 0.00, 0.00, 15.00, 0.00,  1
89,"Node 89", 186.00, 0.00, 0.00, 22.00, 0.00,  2
90,"Node 90", 193.00, 0.00, 0.00, 15.00, 0.00,  1
91,"Node 91", 190.00, 0.00, 0.00, 18.00, 0.00,  2
92,"Node 92", 186.00, 0.00, 2.00, 20.00, 0.00,  2
93,"Node 93", 190.00, 0.00, 0.00, 18.00, 0.00,  1
94,"Node 94", 0.00, 0.00, 0.00, 0.00, 0.00,  0
95,"Node 95", 191.00, 0.00, 1.00, 16.00, 0.00,  2
96,"Node 96", 185.00, 0.00, 2.00, 21.00, 0.00,  1
97,"Node 97", 186.00, 0.00, 2.00, 20.00, 0.00,  2
98,"Node 98", 189.00, 0.00, 0.00, 19.00, 0.00,  2
99,"Node 99", 189.00, 0.00, 0.00, 19.00, 0.00,  2
100,"Node 100", 193.00, 0.00, 1.00, 14.00, 0.00,  2
