Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 12.00, 0.00, 34.00, 2839.00, 0.00, 0.00,  0,  1
2,"Node 2", 2.00, 0.00, 43.00, 792.00, 0.00, 0.00,  0,  1
3,"Node 3", 11.00, 0.00, 37.00, 1361.00, 0.00, 0.00,  0,  1
4,"Node 4", 9.00, 0.00, 40.00, 491.00, 0.00, 0.00,  0,  1
5,"Node 5", 7.00, 0.00, 39.00, 14.00, 0.00, 0.00,  0,  1
6,"Node 6", 12.00, 0.00, 31.00, 454.00, 0.00, 0.00,  0,  1
7,"Node 7", 10.00, 0.00, 38.00, 276.00, 0.00, 0.00,  0,  1
8,"Node 8", 22.00, 0.00, 30.00, 314.00, 0.00, 0.00,  0,  2
9,"Node 9", 13.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 15.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 8.00, 0.00, 37.00, 40.00, 0.00, 0.00,  0,  1
13,"Node 13", 7.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 7.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 7.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 8.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
18,"Node 18", 18.00, 0.00, 31.00, 35.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 4.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 8.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
22,"Node 22", 6.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
23,"Node 23", 5.00, 0.00, 39.00, 87.00, 0.00, 0.00,  0,  1
24,"Node 24", 12.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
