Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
2,"Node 2", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
3,"Node 3", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
4,"Node 4", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
5,"Node 5", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
6,"Node 6", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
7,"Node 7", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
8,"Node 8", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
9,"Node 9", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
10,"Node 10", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
11,"Node 11", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
12,"Node 12", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
13,"Node 13", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
14,"Node 14", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
15,"Node 15", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
16,"Node 16", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  2
17,"Node 17", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
18,"Node 18", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
19,"Node 19", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
20,"Node 20", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
22,"Node 22", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
23,"Node 23", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
24,"Node 24", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
25,"Node 25", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
26,"Node 26", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
28,"Node 28", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
