Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 0.00, 0.00,  1
2,"Node 2", 52.00, 0.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 47.00, 0.00, 5.00, 0.00, 0.00,  2
4,"Node 4", 50.00, 0.00, 2.00, 0.00, 0.00,  2
5,"Node 5", 51.00, 0.00, 1.00, 0.00, 0.00,  2
6,"Node 6", 48.00, 0.00, 4.00, 0.00, 0.00,  2
7,"Node 7", 48.00, 0.00, 4.00, 0.00, 0.00,  2
8,"Node 8", 47.00, 0.00, 5.00, 0.00, 0.00,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0
10,"Node 10", 50.00, 0.00, 2.00, 0.00, 0.00,  2
11,"Node 11", 49.00, 0.00, 3.00, 0.00, 0.00,  2
12,"Node 12", 45.00, 0.00, 7.00, 0.00, 0.00,  2
13,"Node 13", 47.00, 0.00, 5.00, 0.00, 0.00,  2
14,"Node 14", 51.00, 0.00, 1.00, 0.00, 0.00,  2
15,"Node 15", 49.00, 0.00, 3.00, 0.00, 0.00,  2
16,"Node 16", 46.00, 0.00, 6.00, 0.00, 0.00,  1
17,"Node 17", 50.00, 0.00, 2.00, 0.00, 0.00,  2
18,"Node 18", 52.00, 0.00, 0.00, 0.00, 0.00,  2
19,"Node 19", 44.00, 0.00, 8.00, 0.00, 0.00,  2
20,"Node 20", 51.00, 0.00, 1.00, 0.00, 0.00,  2
21,"Node 21", 50.00, 0.00, 2.00, 0.00, 0.00,  1
22,"Node 22", 49.00, 0.00, 3.00, 0.00, 0.00,  2
23,"Node 23", 46.00, 0.00, 6.00, 0.00, 0.00,  2
24,"Node 24", 48.00, 0.00, 4.00, 0.00, 0.00,  2
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0
26,"Node 26", 50.00, 0.00, 2.00, 0.00, 0.00,  2
27,"Node 27", 51.00, 0.00, 1.00, 0.00, 0.00,  2
28,"Node 28", 49.00, 0.00, 3.00, 0.00, 0.00,  2
29,"Node 29", 48.00, 0.00, 4.00, 0.00, 0.00,  2
30,"Node 30", 48.00, 0.00, 4.00, 0.00, 0.00,  2
31,"Node 31", 48.00, 0.00, 4.00, 0.00, 0.00,  1
32,"Node 32", 49.00, 0.00, 3.00, 0.00, 0.00,  2
33,"Node 33", 50.00, 0.00, 2.00, 0.00, 0.00,  2
34,"Node 34", 47.00, 0.00, 5.00, 0.00, 0.00,  2
35,"Node 35", 49.00, 0.00, 3.00, 0.00, 0.00,  2
36,"Node 36", 49.00, 0.00, 3.00, 0.00, 0.00,  1
37,"Node 37", 47.00, 0.00, 5.00, 0.00, 0.00,  2
38,"Node 38", 50.00, 0.00, 2.00, 0.00, 0.00,  2
39,"Node 39", 46.00, 0.00, 6.00, 0.00, 0.00,  2
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  2
41,"Node 41", 49.00, 0.00, 3.00, 0.00, 0.00,  1
42,"Node 42", 49.00, 0.00, 3.00, 0.00, 0.00,  1
43,"Node 43", 49.00, 0.00, 3.00, 0.00, 0.00,  2
44,"Node 44", 48.00, 0.00, 4.00, 0.00, 0.00,  1
45,"Node 45", 51.00, 0.00, 1.00, 0.00, 0.00,  2
46,"Node 46", 51.00, 0.00, 1.00, 0.00, 0.00,  2
47,"Node 47", 50.00, 0.00, 2.00, 0.00, 0.00,  2
48,"Node 48", 49.00, 0.00, 3.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  2
50,"Node 50", 48.00, 0.00, 4.00, 0.00, 0.00,  2
51,"Node 51", 48.00, 0.00, 4.00, 0.00, 0.00,  2
52,"Node 52", 49.00, 0.00, 3.00, 0.00, 0.00,  2
53,"Node 53", 49.00, 0.00, 3.00, 0.00, 0.00,  1
54,"Node 54", 49.00, 0.00, 3.00, 0.00, 0.00,  2
55,"Node 55", 50.00, 0.00, 2.00, 0.00, 0.00,  2
56,"Node 56", 46.00, 0.00, 6.00, 0.00, 0.00,  1
57,"Node 57", 47.00, 0.00, 5.00, 0.00, 0.00,  2
58,"Node 58", 0.00, 0.00, 0.00, 0.00, 0.00,  0
59,"Node 59", 49.00, 0.00, 3.00, 0.00, 0.00,  2
