Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 40.00, 0.00, 12.00, 0.00, 0.00,  2
2,"Node 2", 41.00, 0.00, 11.00, 0.00, 0.00,  1
3,"Node 3", 44.00, 0.00, 8.00, 0.00, 0.00,  2
4,"Node 4", 44.00, 0.00, 8.00, 0.00, 0.00,  1
5,"Node 5", 45.00, 0.00, 7.00, 0.00, 0.00,  2
6,"Node 6", 48.00, 0.00, 4.00, 0.00, 0.00,  2
7,"Node 7", 40.00, 0.00, 12.00, 0.00, 0.00,  2
8,"Node 8", 47.00, 0.00, 5.00, 0.00, 0.00,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0
10,"Node 10", 42.00, 0.00, 10.00, 0.00, 0.00,  2
11,"Node 11", 47.00, 0.00, 5.00, 0.00, 0.00,  2
12,"Node 12", 48.00, 0.00, 4.00, 0.00, 0.00,  2
13,"Node 13", 44.00, 0.00, 8.00, 0.00, 0.00,  2
14,"Node 14", 47.00, 0.00, 5.00, 0.00, 0.00,  2
15,"Node 15", 40.00, 0.00, 12.00, 0.00, 0.00,  2
16,"Node 16", 42.00, 0.00, 10.00, 0.00, 0.00,  1
17,"Node 17", 42.00, 2.00, 8.00, 0.00, 0.00,  1
18,"Node 18", 44.00, 0.00, 8.00, 0.00, 0.00,  2
19,"Node 19", 47.00, 0.00, 5.00, 0.00, 0.00,  1
20,"Node 20", 41.00, 0.00, 11.00, 0.00, 0.00,  2
21,"Node 21", 50.00, 0.00, 2.00, 0.00, 0.00,  2
22,"Node 22", 45.00, 0.00, 7.00, 0.00, 0.00,  1
23,"Node 23", 42.00, 2.00, 8.00, 0.00, 0.00,  1
24,"Node 24", 38.00, 0.00, 14.00, 0.00, 0.00,  2
25,"Node 25", 47.00, 1.00, 4.00, 0.00, 0.00,  2
26,"Node 26", 46.00, 0.00, 6.00, 0.00, 0.00,  2
27,"Node 27", 44.00, 0.00, 8.00, 0.00, 0.00,  2
28,"Node 28", 47.00, 0.00, 5.00, 0.00, 0.00,  2
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00,  0
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00,  2
31,"Node 31", 40.00, 1.00, 11.00, 0.00, 0.00,  2
32,"Node 32", 48.00, 0.00, 4.00, 0.00, 0.00,  2
33,"Node 33", 45.00, 0.00, 7.00, 0.00, 0.00,  2
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  2
35,"Node 35", 42.00, 1.00, 9.00, 0.00, 0.00,  2
36,"Node 36", 37.00, 0.00, 15.00, 0.00, 0.00,  2
37,"Node 37", 41.00, 0.00, 11.00, 0.00, 0.00,  2
38,"Node 38", 43.00, 0.00, 9.00, 0.00, 0.00,  2
39,"Node 39", 47.00, 0.00, 5.00, 0.00, 0.00,  2
40,"Node 40", 37.00, 0.00, 15.00, 0.00, 0.00,  2
41,"Node 41", 43.00, 0.00, 9.00, 0.00, 0.00,  2
42,"Node 42", 47.00, 0.00, 5.00, 0.00, 0.00,  2
43,"Node 43", 44.00, 4.00, 4.00, 0.00, 0.00,  1
44,"Node 44", 48.00, 1.00, 3.00, 0.00, 0.00,  2
45,"Node 45", 35.00, 0.00, 17.00, 0.00, 0.00,  2
46,"Node 46", 49.00, 0.00, 3.00, 0.00, 0.00,  2
47,"Node 47", 47.00, 0.00, 5.00, 0.00, 0.00,  2
48,"Node 48", 39.00, 0.00, 13.00, 0.00, 0.00,  1
49,"Node 49", 42.00, 0.00, 10.00, 0.00, 0.00,  2
50,"Node 50", 38.00, 4.00, 10.00, 0.00, 0.00,  2
51,"Node 51", 48.00, 0.00, 4.00, 0.00, 0.00,  2
52,"Node 52", 38.00, 0.00, 14.00, 0.00, 0.00,  1
53,"Node 53", 45.00, 0.00, 7.00, 0.00, 0.00,  2
54,"Node 54", 37.00, 1.00, 14.00, 0.00, 0.00,  2
55,"Node 55", 47.00, 2.00, 3.00, 0.00, 0.00,  2
56,"Node 56", 42.00, 1.00, 9.00, 0.00, 0.00,  1
57,"Node 57", 40.00, 3.00, 9.00, 0.00, 0.00,  2
58,"Node 58", 32.00, 8.00, 12.00, 0.00, 0.00,  2
59,"Node 59", 37.00, 5.00, 10.00, 0.00, 0.00,  1
60,"Node 60", 40.00, 0.00, 12.00, 0.00, 0.00,  2
61,"Node 61", 45.00, 0.00, 7.00, 0.00, 0.00,  1
62,"Node 62", 38.00, 0.00, 14.00, 0.00, 0.00,  2
63,"Node 63", 0.00, 0.00, 0.00, 0.00, 0.00,  0
64,"Node 64", 45.00, 0.00, 7.00, 0.00, 0.00,  2
65,"Node 65", 37.00, 6.00, 9.00, 0.00, 0.00,  2
66,"Node 66", 47.00, 0.00, 5.00, 0.00, 0.00,  1
67,"Node 67", 37.00, 10.00, 5.00, 0.00, 0.00,  2
68,"Node 68", 44.00, 0.00, 8.00, 0.00, 0.00,  2
69,"Node 69", 41.00, 1.00, 10.00, 0.00, 0.00,  1
70,"Node 70", 45.00, 0.00, 7.00, 0.00, 0.00,  1
