Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
2,"Node 2", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
3,"Node 3", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
4,"Node 4", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
5,"Node 5", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
6,"Node 6", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
7,"Node 7", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
8,"Node 8", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
9,"Node 9", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
10,"Node 10", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
11,"Node 11", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
12,"Node 12", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
13,"Node 13", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
14,"Node 14", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
17,"Node 17", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
18,"Node 18", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
19,"Node 19", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
20,"Node 20", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
21,"Node 21", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
22,"Node 22", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
23,"Node 23", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
24,"Node 24", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  2
25,"Node 25", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
26,"Node 26", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
27,"Node 27", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
28,"Node 28", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
29,"Node 29", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
30,"Node 30", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
31,"Node 31", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
32,"Node 32", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
33,"Node 33", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
34,"Node 34", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
35,"Node 35", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
36,"Node 36", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
37,"Node 37", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
38,"Node 38", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
39,"Node 39", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
40,"Node 40", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
41,"Node 41", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
42,"Node 42", 1.00, 0.00, 51.00, 0.00, 0.00,  0,  2
43,"Node 43", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
44,"Node 44", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
45,"Node 45", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
46,"Node 46", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
47,"Node 47", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
48,"Node 48", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
49,"Node 49", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
50,"Node 50", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
51,"Node 51", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
52,"Node 52", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
53,"Node 53", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
54,"Node 54", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
55,"Node 55", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
56,"Node 56", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
57,"Node 57", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
58,"Node 58", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  1
59,"Node 59", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
60,"Node 60", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
61,"Node 61", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
62,"Node 62", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
63,"Node 63", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
64,"Node 64", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
65,"Node 65", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
66,"Node 66", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  2
67,"Node 67", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
68,"Node 68", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
69,"Node 69", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
70,"Node 70", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
71,"Node 71", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
72,"Node 72", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
73,"Node 73", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
74,"Node 74", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
75,"Node 75", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
76,"Node 76", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
77,"Node 77", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
78,"Node 78", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
79,"Node 79", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
80,"Node 80", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
81,"Node 81", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
82,"Node 82", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
83,"Node 83", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
84,"Node 84", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
85,"Node 85", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
86,"Node 86", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
