Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 16.00, 0.00, 36.00, 1817.00, 0.00, 0.00,  0,  1
2,"Node 2", 13.00, 0.00, 39.00, 1263.00, 0.00, 0.00,  0,  1
3,"Node 3", 25.00, 0.00, 27.00, 271.00, 0.00, 0.00,  0,  1
4,"Node 4", 15.00, 0.00, 37.00, 680.00, 0.00, 0.00,  0,  1
5,"Node 5", 13.00, 0.00, 39.00, 245.00, 0.00, 0.00,  0,  1
6,"Node 6", 11.00, 0.00, 41.00, 103.00, 0.00, 0.00,  0,  1
7,"Node 7", 18.00, 0.00, 34.00, 8.00, 0.00, 0.00,  0,  1
8,"Node 8", 20.00, 0.00, 32.00, 350.00, 0.00, 0.00,  0,  1
9,"Node 9", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 16.00, 0.00, 36.00, 3.00, 0.00, 0.00,  0,  2
11,"Node 11", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 9.00, 0.00, 43.00, 3.00, 0.00, 0.00,  0,  1
13,"Node 13", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 19.00, 0.00, 33.00, 581.00, 0.00, 0.00,  0,  1
15,"Node 15", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 13.00, 0.00, 39.00, 108.00, 0.00, 0.00,  0,  1
17,"Node 17", 13.00, 0.00, 39.00, 90.00, 0.00, 0.00,  0,  1
18,"Node 18", 19.00, 0.00, 33.00, 68.00, 0.00, 0.00,  0,  1
19,"Node 19", 10.00, 0.00, 42.00, 1.00, 0.00, 0.00,  0,  1
20,"Node 20", 16.00, 0.00, 36.00, 52.00, 0.00, 0.00,  0,  1
21,"Node 21", 13.00, 0.00, 39.00, 115.00, 0.00, 0.00,  0,  1
22,"Node 22", 0.00, 0.00, 0.00, 17.00, 0.00, 0.00,  0,  0
23,"Node 23", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  2
28,"Node 28", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 18.00, 0.00, 34.00, 3.00, 0.00, 0.00,  0,  1
35,"Node 35", 14.00, 0.00, 38.00, 9.00, 0.00, 0.00,  0,  1
36,"Node 36", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 27.00, 0.00, 25.00, 1.00, 0.00, 0.00,  0,  1
39,"Node 39", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
40,"Node 40", 22.00, 0.00, 30.00, 25.00, 0.00, 0.00,  0,  1
41,"Node 41", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 27.00, 0.00, 25.00, 1.00, 0.00, 0.00,  0,  2
48,"Node 48", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  2
50,"Node 50", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
54,"Node 54", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  2
57,"Node 57", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  2
58,"Node 58", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
60,"Node 60", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 38.00, 0.00, 14.00, 3.00, 0.00, 0.00,  0,  1
62,"Node 62", 26.00, 0.00, 26.00, 2.00, 0.00, 0.00,  0,  1
63,"Node 63", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
64,"Node 64", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  2
65,"Node 65", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 33.00, 0.00, 19.00, 64.00, 0.00, 0.00,  0,  1
67,"Node 67", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
71,"Node 71", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
73,"Node 73", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
75,"Node 75", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
76,"Node 76", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
78,"Node 78", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
