Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
2,"Node 2", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
3,"Node 3", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
4,"Node 4", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
5,"Node 5", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
6,"Node 6", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
7,"Node 7", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
8,"Node 8", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
11,"Node 11", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
12,"Node 12", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
14,"Node 14", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
15,"Node 15", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
16,"Node 16", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
17,"Node 17", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
18,"Node 18", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
21,"Node 21", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
22,"Node 22", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
23,"Node 23", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
24,"Node 24", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
26,"Node 26", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
27,"Node 27", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
28,"Node 28", 4.00, 0.00, 48.00, 0.00, 0.00,  0,  1
29,"Node 29", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
30,"Node 30", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
31,"Node 31", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
32,"Node 32", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
33,"Node 33", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
34,"Node 34", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
35,"Node 35", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
36,"Node 36", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
37,"Node 37", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
38,"Node 38", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
39,"Node 39", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
40,"Node 40", 6.00, 0.00, 46.00, 0.00, 0.00,  0,  1
