Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 16.00, 0.00, 36.00, 1995.00, 0.00, 0.00,  0,  1
2,"Node 2", 20.00, 0.00, 32.00, 212.00, 0.00, 0.00,  0,  1
3,"Node 3", 22.00, 0.00, 30.00, 978.00, 0.00, 0.00,  0,  1
4,"Node 4", 10.00, 0.00, 42.00, 908.00, 0.00, 0.00,  0,  1
5,"Node 5", 16.00, 0.00, 36.00, 119.00, 0.00, 0.00,  0,  1
6,"Node 6", 14.00, 0.00, 38.00, 254.00, 0.00, 0.00,  0,  1
7,"Node 7", 10.00, 0.00, 42.00, 455.00, 0.00, 0.00,  0,  1
8,"Node 8", 20.00, 0.00, 32.00, 349.00, 0.00, 0.00,  0,  1
9,"Node 9", 20.00, 0.00, 32.00, 20.00, 0.00, 0.00,  0,  1
10,"Node 10", 11.00, 0.00, 41.00, 5.00, 0.00, 0.00,  0,  1
11,"Node 11", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 22.00, 0.00, 30.00, 6.00, 0.00, 0.00,  0,  1
13,"Node 13", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 12.00, 0.00, 40.00, 2.00, 0.00, 0.00,  0,  1
17,"Node 17", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 15.00, 0.00, 37.00, 298.00, 0.00, 0.00,  0,  1
19,"Node 19", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 17.00, 0.00, 35.00, 2.00, 0.00, 0.00,  0,  1
22,"Node 22", 13.00, 0.00, 39.00, 32.00, 0.00, 0.00,  0,  1
23,"Node 23", 10.00, 0.00, 42.00, 57.00, 0.00, 0.00,  0,  1
24,"Node 24", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 17.00, 0.00, 35.00, 65.00, 0.00, 0.00,  0,  1
26,"Node 26", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
27,"Node 27", 13.00, 0.00, 39.00, 1.00, 0.00, 0.00,  0,  1
28,"Node 28", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 10.00, 0.00, 42.00, 2.00, 0.00, 0.00,  0,  2
34,"Node 34", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 8.00, 0.00, 44.00, 1.00, 0.00, 0.00,  0,  1
40,"Node 40", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  2
43,"Node 43", 17.00, 0.00, 35.00, 2.00, 0.00, 0.00,  0,  1
44,"Node 44", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
47,"Node 47", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
