Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 20.00, 0.00, 32.00, 0.00, 0.00,  2
2,"Node 2", 24.00, 0.00, 28.00, 0.00, 0.00,  1
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 20.00, 0.00, 32.00, 0.00, 0.00,  2
5,"Node 5", 21.00, 0.00, 31.00, 0.00, 0.00,  2
6,"Node 6", 23.00, 0.00, 29.00, 0.00, 0.00,  2
7,"Node 7", 20.00, 0.00, 32.00, 0.00, 0.00,  1
8,"Node 8", 11.00, 0.00, 41.00, 0.00, 0.00,  1
9,"Node 9", 22.00, 3.00, 27.00, 0.00, 0.00,  1
10,"Node 10", 23.00, 4.00, 25.00, 0.00, 0.00,  1
11,"Node 11", 20.00, 0.00, 32.00, 0.00, 0.00,  2
12,"Node 12", 16.00, 1.00, 35.00, 0.00, 0.00,  2
13,"Node 13", 24.00, 1.00, 27.00, 0.00, 0.00,  2
14,"Node 14", 15.00, 0.00, 37.00, 0.00, 0.00,  2
15,"Node 15", 18.00, 1.00, 33.00, 0.00, 0.00,  2
16,"Node 16", 25.00, 0.00, 27.00, 0.00, 0.00,  2
17,"Node 17", 14.00, 0.00, 38.00, 0.00, 0.00,  2
18,"Node 18", 22.00, 0.00, 30.00, 0.00, 0.00,  2
19,"Node 19", 19.00, 0.00, 33.00, 0.00, 0.00,  1
20,"Node 20", 24.00, 0.00, 28.00, 0.00, 0.00,  2
21,"Node 21", 13.00, 2.00, 37.00, 0.00, 0.00,  2
22,"Node 22", 25.00, 0.00, 27.00, 0.00, 0.00,  2
23,"Node 23", 28.00, 1.00, 23.00, 0.00, 0.00,  2
24,"Node 24", 18.00, 7.00, 27.00, 0.00, 0.00,  1
25,"Node 25", 16.00, 3.00, 33.00, 0.00, 0.00,  2
26,"Node 26", 16.00, 2.00, 34.00, 0.00, 0.00,  2
27,"Node 27", 15.00, 1.00, 36.00, 0.00, 0.00,  2
28,"Node 28", 21.00, 1.00, 30.00, 0.00, 0.00,  2
29,"Node 29", 22.00, 1.00, 29.00, 0.00, 0.00,  2
30,"Node 30", 19.00, 2.00, 31.00, 0.00, 0.00,  2
31,"Node 31", 23.00, 0.00, 29.00, 0.00, 0.00,  2
32,"Node 32", 17.00, 0.00, 35.00, 0.00, 0.00,  2
33,"Node 33", 25.00, 7.00, 20.00, 0.00, 0.00,  1
34,"Node 34", 22.00, 0.00, 30.00, 0.00, 0.00,  2
35,"Node 35", 21.00, 1.00, 30.00, 0.00, 0.00,  2
36,"Node 36", 25.00, 1.00, 26.00, 0.00, 0.00,  1
37,"Node 37", 17.00, 0.00, 35.00, 0.00, 0.00,  2
38,"Node 38", 19.00, 8.00, 25.00, 0.00, 0.00,  2
39,"Node 39", 14.00, 0.00, 38.00, 0.00, 0.00,  2
40,"Node 40", 22.00, 3.00, 27.00, 0.00, 0.00,  1
41,"Node 41", 15.00, 2.00, 35.00, 0.00, 0.00,  2
42,"Node 42", 13.00, 0.00, 39.00, 0.00, 0.00,  2
43,"Node 43", 22.00, 1.00, 29.00, 0.00, 0.00,  1
44,"Node 44", 21.00, 0.00, 31.00, 0.00, 0.00,  1
45,"Node 45", 18.00, 0.00, 34.00, 0.00, 0.00,  1
46,"Node 46", 15.00, 0.00, 37.00, 0.00, 0.00,  2
47,"Node 47", 28.00, 0.00, 24.00, 0.00, 0.00,  2
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0
49,"Node 49", 24.00, 0.00, 28.00, 0.00, 0.00,  2
50,"Node 50", 24.00, 19.00, 9.00, 0.00, 0.00,  1
51,"Node 51", 20.00, 1.00, 31.00, 0.00, 0.00,  2
52,"Node 52", 19.00, 9.00, 24.00, 0.00, 0.00,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0
54,"Node 54", 21.00, 5.00, 26.00, 0.00, 0.00,  2
55,"Node 55", 18.00, 0.00, 34.00, 0.00, 0.00,  2
56,"Node 56", 25.00, 0.00, 27.00, 0.00, 0.00,  2
57,"Node 57", 21.00, 0.00, 31.00, 0.00, 0.00,  2
