Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 49.00, 1.00, 2.00, 0.00, 0.00,  2
2,"Node 2", 48.00, 0.00, 4.00, 0.00, 0.00,  2
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 49.00, 0.00, 3.00, 0.00, 0.00,  2
5,"Node 5", 51.00, 1.00, 0.00, 0.00, 0.00,  2
6,"Node 6", 48.00, 1.00, 3.00, 0.00, 0.00,  2
7,"Node 7", 49.00, 1.00, 2.00, 0.00, 0.00,  2
8,"Node 8", 52.00, 0.00, 0.00, 0.00, 0.00,  2
9,"Node 9", 50.00, 0.00, 2.00, 0.00, 0.00,  2
10,"Node 10", 46.00, 5.00, 1.00, 0.00, 0.00,  2
11,"Node 11", 46.00, 4.00, 2.00, 0.00, 0.00,  2
12,"Node 12", 42.00, 8.00, 2.00, 0.00, 0.00,  1
13,"Node 13", 46.00, 6.00, 0.00, 0.00, 0.00,  2
14,"Node 14", 46.00, 3.00, 3.00, 0.00, 0.00,  2
15,"Node 15", 44.00, 8.00, 0.00, 0.00, 0.00,  2
16,"Node 16", 47.00, 3.00, 2.00, 0.00, 0.00,  2
17,"Node 17", 44.00, 6.00, 2.00, 0.00, 0.00,  2
18,"Node 18", 45.00, 4.00, 3.00, 0.00, 0.00,  2
19,"Node 19", 45.00, 3.00, 4.00, 0.00, 0.00,  2
20,"Node 20", 39.00, 9.00, 4.00, 0.00, 0.00,  1
21,"Node 21", 42.00, 5.00, 5.00, 0.00, 0.00,  1
22,"Node 22", 36.00, 15.00, 1.00, 0.00, 0.00,  2
23,"Node 23", 37.00, 14.00, 1.00, 0.00, 0.00,  2
24,"Node 24", 41.00, 6.00, 5.00, 0.00, 0.00,  2
25,"Node 25", 0.00, 0.00, 0.00, 0.00, 0.00,  0
26,"Node 26", 37.00, 11.00, 4.00, 0.00, 0.00,  1
27,"Node 27", 34.00, 17.00, 1.00, 0.00, 0.00,  2
28,"Node 28", 41.00, 8.00, 3.00, 0.00, 0.00,  1
29,"Node 29", 37.00, 12.00, 3.00, 0.00, 0.00,  2
30,"Node 30", 38.00, 10.00, 4.00, 0.00, 0.00,  2
31,"Node 31", 36.00, 16.00, 0.00, 0.00, 0.00,  2
32,"Node 32", 45.00, 6.00, 1.00, 0.00, 0.00,  2
33,"Node 33", 40.00, 8.00, 4.00, 0.00, 0.00,  1
34,"Node 34", 35.00, 15.00, 2.00, 0.00, 0.00,  2
35,"Node 35", 45.00, 7.00, 0.00, 0.00, 0.00,  1
36,"Node 36", 36.00, 14.00, 2.00, 0.00, 0.00,  1
37,"Node 37", 38.00, 12.00, 2.00, 0.00, 0.00,  1
38,"Node 38", 37.00, 9.00, 6.00, 0.00, 0.00,  2
39,"Node 39", 40.00, 9.00, 3.00, 0.00, 0.00,  2
40,"Node 40", 45.00, 3.00, 4.00, 0.00, 0.00,  2
41,"Node 41", 30.00, 21.00, 1.00, 0.00, 0.00,  1
42,"Node 42", 37.00, 12.00, 3.00, 0.00, 0.00,  2
43,"Node 43", 43.00, 7.00, 2.00, 0.00, 0.00,  2
44,"Node 44", 29.00, 22.00, 1.00, 0.00, 0.00,  2
45,"Node 45", 38.00, 13.00, 1.00, 0.00, 0.00,  2
