Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 18.00, 0.00, 34.00, 1496.00, 0.00, 0.00,  0,  1
2,"Node 2", 19.00, 0.00, 33.00, 2028.00, 0.00, 0.00,  0,  1
3,"Node 3", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
4,"Node 4", 16.00, 0.00, 36.00, 724.00, 0.00, 0.00,  0,  1
5,"Node 5", 13.00, 0.00, 39.00, 326.00, 0.00, 0.00,  0,  1
6,"Node 6", 15.00, 0.00, 37.00, 195.00, 0.00, 0.00,  0,  1
7,"Node 7", 15.00, 0.00, 37.00, 11.00, 0.00, 0.00,  0,  1
8,"Node 8", 10.00, 0.00, 42.00, 401.00, 0.00, 0.00,  0,  1
9,"Node 9", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 14.00, 0.00, 38.00, 206.00, 0.00, 0.00,  0,  1
11,"Node 11", 0.00, 0.00, 0.00, 2.00, 0.00, 0.00,  0,  0
12,"Node 12", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 10.00, 0.00, 42.00, 3.00, 0.00, 0.00,  0,  1
14,"Node 14", 18.00, 0.00, 34.00, 24.00, 0.00, 0.00,  0,  1
15,"Node 15", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 12.00, 0.00, 40.00, 293.00, 0.00, 0.00,  0,  1
17,"Node 17", 14.00, 0.00, 38.00, 64.00, 0.00, 0.00,  0,  1
18,"Node 18", 16.00, 0.00, 36.00, 21.00, 0.00, 0.00,  0,  1
19,"Node 19", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 16.00, 0.00, 36.00, 262.00, 0.00, 0.00,  0,  1
21,"Node 21", 19.00, 0.00, 33.00, 28.00, 0.00, 0.00,  0,  1
22,"Node 22", 14.00, 0.00, 38.00, 2.00, 0.00, 0.00,  0,  1
23,"Node 23", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
25,"Node 25", 14.00, 0.00, 38.00, 3.00, 0.00, 0.00,  0,  1
26,"Node 26", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
