Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
40,"Node 40", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
41,"Node 41", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
42,"Node 42", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
43,"Node 43", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
44,"Node 44", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
45,"Node 45", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
46,"Node 46", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
47,"Node 47", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
48,"Node 48", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
49,"Node 49", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
50,"Node 50", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
51,"Node 51", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
52,"Node 52", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
53,"Node 53", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
54,"Node 54", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
55,"Node 55", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
56,"Node 56", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
57,"Node 57", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
58,"Node 58", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  1
59,"Node 59", 51.00, 0.00, 1.00, 0.00, 0.00,  0,  2
60,"Node 60", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  2
61,"Node 61", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
62,"Node 62", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  2
63,"Node 63", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
64,"Node 64", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
65,"Node 65", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
66,"Node 66", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
67,"Node 67", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
68,"Node 68", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
69,"Node 69", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
70,"Node 70", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
71,"Node 71", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  2
72,"Node 72", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
73,"Node 73", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  2
74,"Node 74", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
75,"Node 75", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
77,"Node 77", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  2
78,"Node 78", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
79,"Node 79", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
80,"Node 80", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  2
81,"Node 81", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
82,"Node 82", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
83,"Node 83", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
84,"Node 84", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
85,"Node 85", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
86,"Node 86", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
87,"Node 87", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
88,"Node 88", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
89,"Node 89", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
90,"Node 90", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
91,"Node 91", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  2
92,"Node 92", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
93,"Node 93", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  2
94,"Node 94", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
95,"Node 95", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
96,"Node 96", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
97,"Node 97", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
98,"Node 98", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
99,"Node 99", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  2
100,"Node 100", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
