Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 14.00, 0.00, 36.00, 2533.00, 0.00, 0.00,  0,  1
2,"Node 2", 14.00, 0.00, 33.00, 809.00, 0.00, 0.00,  0,  1
3,"Node 3", 10.00, 0.00, 38.00, 1540.00, 0.00, 0.00,  0,  1
4,"Node 4", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
5,"Node 5", 10.00, 0.00, 38.00, 157.00, 0.00, 0.00,  0,  1
6,"Node 6", 16.00, 0.00, 32.00, 4.00, 0.00, 0.00,  0,  1
7,"Node 7", 0.00, 0.00, 0.00, 1141.00, 0.00, 0.00,  0,  0
8,"Node 8", 11.00, 0.00, 37.00, 432.00, 0.00, 0.00,  0,  1
9,"Node 9", 10.00, 0.00, 38.00, 8.00, 0.00, 0.00,  0,  1
10,"Node 10", 13.00, 0.00, 37.00, 101.00, 0.00, 0.00,  0,  1
11,"Node 11", 8.00, 0.00, 38.00, 264.00, 0.00, 0.00,  0,  1
12,"Node 12", 17.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 5.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 6.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  2
15,"Node 15", 14.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 11.00, 0.00, 36.00, 1.00, 0.00, 0.00,  0,  2
17,"Node 17", 8.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 11.00, 0.00, 39.00, 7.00, 0.00, 0.00,  0,  1
19,"Node 19", 18.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 17.00, 0.00, 32.00, 1.00, 0.00, 0.00,  0,  1
21,"Node 21", 14.00, 0.00, 32.00, 110.00, 0.00, 0.00,  0,  1
22,"Node 22", 8.00, 0.00, 40.00, 19.00, 0.00, 0.00,  0,  1
23,"Node 23", 19.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 9.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 13.00, 0.00, 32.00, 12.00, 0.00, 0.00,  0,  1
26,"Node 26", 6.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
28,"Node 28", 4.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 18.00, 0.00, 29.00, 2.00, 0.00, 0.00,  0,  1
30,"Node 30", 5.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 5.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 7.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 5.00, 0.00, 42.00, 3.00, 0.00, 0.00,  0,  1
34,"Node 34", 2.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 7.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 19.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 6.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 3.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
