Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
2,"Node 2", 202.00, 0.00, 5.00, 1.00, 0.00,  0,  2
3,"Node 3", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
4,"Node 4", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
5,"Node 5", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
6,"Node 6", 164.00, 0.00, 44.00, 0.00, 0.00,  0,  1
7,"Node 7", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
8,"Node 8", 202.00, 0.00, 5.00, 1.00, 0.00,  0,  2
9,"Node 9", 192.00, 0.00, 15.00, 1.00, 0.00,  0,  2
10,"Node 10", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
11,"Node 11", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
12,"Node 12", 202.00, 0.00, 6.00, 0.00, 0.00,  0,  2
13,"Node 13", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
14,"Node 14", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
15,"Node 15", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
16,"Node 16", 190.00, 0.00, 17.00, 1.00, 0.00,  0,  2
17,"Node 17", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  1
18,"Node 18", 197.00, 0.00, 10.00, 1.00, 0.00,  0,  2
19,"Node 19", 196.00, 0.00, 11.00, 1.00, 0.00,  0,  2
20,"Node 20", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  1
21,"Node 21", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
22,"Node 22", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  1
23,"Node 23", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  1
24,"Node 24", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
25,"Node 25", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
26,"Node 26", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
27,"Node 27", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  2
28,"Node 28", 201.00, 0.00, 7.00, 0.00, 0.00,  0,  2
29,"Node 29", 194.00, 0.00, 13.00, 1.00, 0.00,  0,  2
30,"Node 30", 189.00, 0.00, 18.00, 1.00, 0.00,  0,  1
31,"Node 31", 187.00, 0.00, 20.00, 1.00, 0.00,  0,  1
32,"Node 32", 180.00, 0.00, 27.00, 1.00, 0.00,  0,  1
33,"Node 33", 201.00, 0.00, 6.00, 1.00, 0.00,  0,  2
34,"Node 34", 198.00, 0.00, 9.00, 1.00, 0.00,  0,  1
35,"Node 35", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
36,"Node 36", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  1
37,"Node 37", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
38,"Node 38", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
39,"Node 39", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
40,"Node 40", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
41,"Node 41", 182.00, 0.00, 23.00, 3.00, 0.00,  0,  2
42,"Node 42", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
43,"Node 43", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
44,"Node 44", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
45,"Node 45", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  2
46,"Node 46", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
47,"Node 47", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
49,"Node 49", 172.00, 0.00, 36.00, 0.00, 0.00,  0,  2
50,"Node 50", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
51,"Node 51", 190.00, 0.00, 17.00, 1.00, 0.00,  0,  2
52,"Node 52", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
53,"Node 53", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  2
54,"Node 54", 174.00, 0.00, 33.00, 1.00, 0.00,  0,  2
55,"Node 55", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
56,"Node 56", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
57,"Node 57", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
58,"Node 58", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  1
59,"Node 59", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  1
60,"Node 60", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
61,"Node 61", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
62,"Node 62", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
63,"Node 63", 204.00, 0.00, 4.00, 0.00, 0.00,  0,  2
64,"Node 64", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  2
65,"Node 65", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  1
66,"Node 66", 199.00, 0.00, 8.00, 1.00, 0.00,  0,  2
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
68,"Node 68", 192.00, 0.00, 15.00, 1.00, 0.00,  0,  1
69,"Node 69", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  1
70,"Node 70", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
71,"Node 71", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
72,"Node 72", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
73,"Node 73", 204.00, 0.00, 4.00, 0.00, 0.00,  0,  2
74,"Node 74", 198.00, 0.00, 9.00, 1.00, 0.00,  0,  1
75,"Node 75", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
76,"Node 76", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  1
77,"Node 77", 200.00, 0.00, 8.00, 0.00, 0.00,  0,  2
78,"Node 78", 189.00, 0.00, 17.00, 2.00, 0.00,  0,  1
79,"Node 79", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
80,"Node 80", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
81,"Node 81", 189.00, 0.00, 18.00, 1.00, 0.00,  0,  2
82,"Node 82", 180.00, 0.00, 27.00, 1.00, 0.00,  0,  2
83,"Node 83", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  1
84,"Node 84", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
85,"Node 85", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
86,"Node 86", 161.00, 0.00, 47.00, 0.00, 0.00,  0,  2
87,"Node 87", 183.00, 0.00, 24.00, 1.00, 0.00,  0,  1
88,"Node 88", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  1
89,"Node 89", 179.00, 0.00, 27.00, 2.00, 0.00,  0,  2
90,"Node 90", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  2
91,"Node 91", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
92,"Node 92", 182.00, 0.00, 25.00, 1.00, 0.00,  0,  2
93,"Node 93", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
94,"Node 94", 173.00, 0.00, 33.00, 2.00, 0.00,  0,  2
95,"Node 95", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
96,"Node 96", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
97,"Node 97", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  1
98,"Node 98", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  2
99,"Node 99", 177.00, 0.00, 31.00, 0.00, 0.00,  0,  2
100,"Node 100", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  1
