Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
2,"Node 2", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
3,"Node 3", 7.00, 0.00, 45.00, 11.00, 0.00, 0.00,  0,  1
4,"Node 4", 12.00, 0.00, 40.00, 942.00, 0.00, 0.00,  0,  1
5,"Node 5", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
6,"Node 6", 8.00, 0.00, 44.00, 204.00, 0.00, 0.00,  0,  1
7,"Node 7", 8.00, 0.00, 44.00, 896.00, 0.00, 0.00,  0,  1
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
9,"Node 9", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 5.00, 0.00, 47.00, 403.00, 0.00, 0.00,  0,  1
12,"Node 12", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  2
13,"Node 13", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 11.00, 0.00, 41.00, 57.00, 0.00, 0.00,  0,  1
21,"Node 21", 23.00, 0.00, 29.00, 139.00, 0.00, 0.00,  0,  1
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 52,  1
23,"Node 23", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
