Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
2,"Node 2", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  2
3,"Node 3", 143.00, 0.00, 65.00, 0.00, 0.00,  0,  1
4,"Node 4", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
5,"Node 5", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
6,"Node 6", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  2
7,"Node 7", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
8,"Node 8", 140.00, 0.00, 68.00, 0.00, 0.00,  0,  1
9,"Node 9", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
10,"Node 10", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  2
11,"Node 11", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
12,"Node 12", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  1
13,"Node 13", 132.00, 0.00, 76.00, 0.00, 0.00,  0,  2
14,"Node 14", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  1
15,"Node 15", 130.00, 0.00, 78.00, 0.00, 0.00,  0,  2
16,"Node 16", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  2
17,"Node 17", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  1
18,"Node 18", 188.00, 0.00, 20.00, 0.00, 0.00,  0,  2
19,"Node 19", 165.00, 0.00, 43.00, 0.00, 0.00,  0,  2
20,"Node 20", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
21,"Node 21", 198.00, 0.00, 10.00, 0.00, 0.00,  0,  2
22,"Node 22", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
23,"Node 23", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  1
24,"Node 24", 122.00, 0.00, 86.00, 0.00, 0.00,  0,  1
25,"Node 25", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
26,"Node 26", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
27,"Node 27", 149.00, 0.00, 59.00, 0.00, 0.00,  0,  1
28,"Node 28", 146.00, 0.00, 62.00, 0.00, 0.00,  0,  1
29,"Node 29", 157.00, 0.00, 51.00, 0.00, 0.00,  0,  2
30,"Node 30", 119.00, 0.00, 89.00, 0.00, 0.00,  0,  2
31,"Node 31", 156.00, 0.00, 52.00, 0.00, 0.00,  0,  1
32,"Node 32", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
34,"Node 34", 131.00, 0.00, 77.00, 0.00, 0.00,  0,  1
35,"Node 35", 118.00, 0.00, 90.00, 0.00, 0.00,  0,  1
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
37,"Node 37", 127.00, 0.00, 81.00, 0.00, 0.00,  0,  1
38,"Node 38", 173.00, 0.00, 35.00, 0.00, 0.00,  0,  2
39,"Node 39", 166.00, 0.00, 42.00, 0.00, 0.00,  0,  2
40,"Node 40", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
41,"Node 41", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
42,"Node 42", 147.00, 0.00, 61.00, 0.00, 0.00,  0,  2
43,"Node 43", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
44,"Node 44", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
45,"Node 45", 151.00, 0.00, 57.00, 0.00, 0.00,  0,  1
46,"Node 46", 126.00, 0.00, 82.00, 0.00, 0.00,  0,  2
47,"Node 47", 152.00, 0.00, 56.00, 0.00, 0.00,  0,  2
48,"Node 48", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  1
49,"Node 49", 142.00, 0.00, 66.00, 0.00, 0.00,  0,  2
50,"Node 50", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  2
51,"Node 51", 172.00, 0.00, 36.00, 0.00, 0.00,  0,  2
52,"Node 52", 181.00, 0.00, 27.00, 0.00, 0.00,  0,  2
53,"Node 53", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  1
54,"Node 54", 124.00, 0.00, 84.00, 0.00, 0.00,  0,  1
55,"Node 55", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
56,"Node 56", 167.00, 0.00, 41.00, 0.00, 0.00,  0,  1
57,"Node 57", 183.00, 0.00, 25.00, 0.00, 0.00,  0,  2
58,"Node 58", 171.00, 0.00, 37.00, 0.00, 0.00,  0,  1
59,"Node 59", 162.00, 0.00, 46.00, 0.00, 0.00,  0,  2
60,"Node 60", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
61,"Node 61", 134.00, 0.00, 74.00, 0.00, 0.00,  0,  2
62,"Node 62", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
63,"Node 63", 156.00, 0.00, 52.00, 0.00, 0.00,  0,  2
64,"Node 64", 144.00, 0.00, 64.00, 0.00, 0.00,  0,  2
65,"Node 65", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
66,"Node 66", 165.00, 0.00, 43.00, 0.00, 0.00,  0,  2
67,"Node 67", 153.00, 0.00, 55.00, 0.00, 0.00,  0,  2
68,"Node 68", 159.00, 0.00, 49.00, 0.00, 0.00,  0,  1
69,"Node 69", 176.00, 0.00, 32.00, 0.00, 0.00,  0,  2
70,"Node 70", 175.00, 0.00, 33.00, 0.00, 0.00,  0,  2
71,"Node 71", 169.00, 0.00, 39.00, 0.00, 0.00,  0,  2
72,"Node 72", 124.00, 0.00, 84.00, 0.00, 0.00,  0,  2
