Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 45.00, 0.00, 7.00, 0.00, 0.00,  2
2,"Node 2", 49.00, 0.00, 3.00, 0.00, 0.00,  2
3,"Node 3", 47.00, 0.00, 5.00, 0.00, 0.00,  2
4,"Node 4", 50.00, 0.00, 2.00, 0.00, 0.00,  2
5,"Node 5", 47.00, 0.00, 5.00, 0.00, 0.00,  2
6,"Node 6", 48.00, 0.00, 4.00, 0.00, 0.00,  2
7,"Node 7", 48.00, 0.00, 4.00, 0.00, 0.00,  2
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  2
9,"Node 9", 48.00, 0.00, 4.00, 0.00, 0.00,  1
10,"Node 10", 41.00, 0.00, 11.00, 0.00, 0.00,  1
11,"Node 11", 47.00, 0.00, 5.00, 0.00, 0.00,  1
12,"Node 12", 47.00, 0.00, 5.00, 0.00, 0.00,  2
13,"Node 13", 43.00, 0.00, 9.00, 0.00, 0.00,  1
14,"Node 14", 49.00, 0.00, 3.00, 0.00, 0.00,  2
15,"Node 15", 45.00, 0.00, 7.00, 0.00, 0.00,  1
16,"Node 16", 49.00, 0.00, 3.00, 0.00, 0.00,  2
17,"Node 17", 43.00, 6.00, 3.00, 0.00, 0.00,  2
18,"Node 18", 47.00, 0.00, 5.00, 0.00, 0.00,  2
19,"Node 19", 39.00, 0.00, 13.00, 0.00, 0.00,  2
20,"Node 20", 45.00, 0.00, 7.00, 0.00, 0.00,  2
21,"Node 21", 48.00, 0.00, 4.00, 0.00, 0.00,  2
22,"Node 22", 49.00, 0.00, 3.00, 0.00, 0.00,  1
23,"Node 23", 48.00, 0.00, 4.00, 0.00, 0.00,  2
24,"Node 24", 49.00, 0.00, 3.00, 0.00, 0.00,  1
25,"Node 25", 48.00, 0.00, 4.00, 0.00, 0.00,  1
26,"Node 26", 45.00, 0.00, 7.00, 0.00, 0.00,  2
27,"Node 27", 47.00, 0.00, 5.00, 0.00, 0.00,  1
28,"Node 28", 47.00, 0.00, 5.00, 0.00, 0.00,  2
29,"Node 29", 46.00, 0.00, 6.00, 0.00, 0.00,  2
30,"Node 30", 49.00, 0.00, 3.00, 0.00, 0.00,  2
31,"Node 31", 39.00, 5.00, 8.00, 0.00, 0.00,  2
32,"Node 32", 46.00, 0.00, 6.00, 0.00, 0.00,  2
33,"Node 33", 51.00, 0.00, 1.00, 0.00, 0.00,  2
34,"Node 34", 42.00, 0.00, 10.00, 0.00, 0.00,  2
35,"Node 35", 48.00, 0.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 48.00, 0.00, 4.00, 0.00, 0.00,  2
37,"Node 37", 44.00, 0.00, 8.00, 0.00, 0.00,  2
38,"Node 38", 42.00, 2.00, 8.00, 0.00, 0.00,  2
39,"Node 39", 47.00, 0.00, 5.00, 0.00, 0.00,  1
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  1
41,"Node 41", 48.00, 0.00, 4.00, 0.00, 0.00,  1
42,"Node 42", 44.00, 0.00, 8.00, 0.00, 0.00,  1
43,"Node 43", 45.00, 2.00, 5.00, 0.00, 0.00,  2
44,"Node 44", 43.00, 1.00, 8.00, 0.00, 0.00,  2
45,"Node 45", 43.00, 2.00, 7.00, 0.00, 0.00,  2
46,"Node 46", 45.00, 0.00, 7.00, 0.00, 0.00,  2
47,"Node 47", 41.00, 0.00, 11.00, 0.00, 0.00,  2
48,"Node 48", 43.00, 1.00, 8.00, 0.00, 0.00,  2
49,"Node 49", 47.00, 0.00, 5.00, 0.00, 0.00,  2
50,"Node 50", 44.00, 1.00, 7.00, 0.00, 0.00,  1
51,"Node 51", 46.00, 0.00, 6.00, 0.00, 0.00,  2
52,"Node 52", 46.00, 1.00, 5.00, 0.00, 0.00,  2
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0
54,"Node 54", 38.00, 1.00, 13.00, 0.00, 0.00,  2
55,"Node 55", 46.00, 2.00, 4.00, 0.00, 0.00,  2
