Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 7.00, 0.00, 16.00, 1681.00, 0.00, 0.00,  0,  1
2,"Node 2", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 24,  2
3,"Node 3", 3.00, 0.00, 21.00, 935.00, 0.00, 0.00,  0,  1
4,"Node 4", 3.00, 0.00, 20.00, 919.00, 0.00, 0.00,  0,  1
5,"Node 5", 3.00, 0.00, 20.00, 113.00, 0.00, 0.00,  0,  1
6,"Node 6", 3.00, 0.00, 20.00, 440.00, 0.00, 0.00,  0,  1
7,"Node 7", 8.00, 0.00, 15.00, 20.00, 0.00, 0.00,  0,  1
8,"Node 8", 1.00, 0.00, 22.00, 761.00, 0.00, 0.00,  0,  1
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
10,"Node 10", 1.00, 0.00, 23.00, 10.00, 0.00, 0.00,  0,  1
11,"Node 11", 2.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 3.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 2.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 9.00, 0.00, 14.00, 14.00, 0.00, 0.00,  0,  1
17,"Node 17", 6.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 2.00, 0.00, 21.00, 14.00, 0.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 4.00, 0.00, 19.00, 71.00, 0.00, 0.00,  0,  1
21,"Node 21", 4.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
22,"Node 22", 2.00, 0.00, 21.00, 242.00, 0.00, 0.00,  0,  1
23,"Node 23", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 3.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 13.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 4.00, 0.00, 19.00, 6.00, 0.00, 0.00,  0,  1
27,"Node 27", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 5.00, 0.00, 18.00, 199.00, 0.00, 0.00,  0,  1
34,"Node 34", 6.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 2.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 0.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 4.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 1.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 4.00, 0.00, 19.00, 1.00, 0.00, 0.00,  0,  1
