Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 49.00, 0.00, 3.00, 24.00, 0.00, 0.00,  0,  2
2,"Node 2", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
3,"Node 3", 26.00, 0.00, 26.00, 341.00, 0.00, 0.00,  0,  1
4,"Node 4", 47.00, 0.00, 5.00, 13.00, 0.00, 0.00,  0,  2
5,"Node 5", 51.00, 0.00, 1.00, 3.00, 0.00, 0.00,  0,  2
6,"Node 6", 34.00, 0.00, 18.00, 99.00, 0.00, 0.00,  0,  1
7,"Node 7", 33.00, 0.00, 19.00, 244.00, 0.00, 0.00,  0,  1
8,"Node 8", 50.00, 0.00, 2.00, 18.00, 0.00, 0.00,  0,  2
9,"Node 9", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
10,"Node 10", 50.00, 0.00, 2.00, 2.00, 0.00, 0.00,  0,  2
11,"Node 11", 49.00, 0.00, 3.00, 14.00, 0.00, 0.00,  0,  1
12,"Node 12", 51.00, 0.00, 1.00, 1.00, 0.00, 0.00,  0,  2
13,"Node 13", 28.00, 0.00, 24.00, 1.00, 0.00, 0.00,  0,  2
14,"Node 14", 41.00, 0.00, 11.00, 1.00, 0.00, 0.00,  0,  2
15,"Node 15", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 45.00, 0.00, 7.00, 7.00, 0.00, 0.00,  0,  2
19,"Node 19", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 52.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  1
21,"Node 21", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
24,"Node 24", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
26,"Node 26", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 50.00, 0.00, 2.00, 1.00, 0.00, 0.00,  0,  1
28,"Node 28", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 43.00, 0.00, 9.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 52.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 50.00, 0.00, 2.00, 5.00, 0.00, 0.00,  0,  1
32,"Node 32", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 51.00, 0.00, 1.00, 5.00, 0.00, 0.00,  0,  2
34,"Node 34", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 51.00, 0.00, 1.00, 1.00, 0.00, 0.00,  0,  2
39,"Node 39", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 42.00, 0.00, 10.00, 21.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
43,"Node 43", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
44,"Node 44", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
46,"Node 46", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
49,"Node 49", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
