Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 1514.00, 0.00, 0.00,  0,  0
2,"Node 2", 26.00, 0.00, 26.00, 364.00, 0.00, 0.00,  0,  1
3,"Node 3", 11.00, 0.00, 41.00, 1478.00, 0.00, 0.00,  0,  1
4,"Node 4", 0.00, 0.00, 0.00, 524.00, 0.00, 0.00,  0,  0
5,"Node 5", 35.00, 0.00, 17.00, 131.00, 0.00, 0.00,  0,  1
6,"Node 6", 14.00, 0.00, 38.00, 97.00, 0.00, 0.00,  0,  1
7,"Node 7", 7.00, 0.00, 45.00, 804.00, 0.00, 0.00,  0,  1
8,"Node 8", 34.00, 0.00, 18.00, 106.00, 0.00, 0.00,  0,  2
9,"Node 9", 13.00, 0.00, 39.00, 2.00, 0.00, 0.00,  0,  1
10,"Node 10", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 27.00, 0.00, 25.00, 7.00, 0.00, 0.00,  0,  1
12,"Node 12", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
13,"Node 13", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 20.00, 0.00, 32.00, 2.00, 0.00, 0.00,  0,  2
15,"Node 15", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 20.00, 0.00, 32.00, 248.00, 0.00, 0.00,  0,  1
19,"Node 19", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
22,"Node 22", 36.00, 0.00, 16.00, 9.00, 0.00, 0.00,  0,  1
23,"Node 23", 26.00, 0.00, 26.00, 6.00, 0.00, 0.00,  0,  1
24,"Node 24", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 26.00, 0.00, 26.00, 48.00, 0.00, 0.00,  0,  1
26,"Node 26", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
