Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0
2,"Node 2", 50.00, 0.00, 2.00, 0.00, 0.00,  2
3,"Node 3", 51.00, 0.00, 1.00, 0.00, 0.00,  2
4,"Node 4", 51.00, 0.00, 1.00, 0.00, 0.00,  2
5,"Node 5", 50.00, 0.00, 2.00, 0.00, 0.00,  1
6,"Node 6", 52.00, 0.00, 0.00, 0.00, 0.00,  2
7,"Node 7", 49.00, 0.00, 3.00, 0.00, 0.00,  1
8,"Node 8", 49.00, 0.00, 3.00, 0.00, 0.00,  2
9,"Node 9", 51.00, 0.00, 1.00, 0.00, 0.00,  2
10,"Node 10", 48.00, 0.00, 4.00, 0.00, 0.00,  2
11,"Node 11", 52.00, 0.00, 0.00, 0.00, 0.00,  1
12,"Node 12", 50.00, 0.00, 2.00, 0.00, 0.00,  2
13,"Node 13", 47.00, 0.00, 5.00, 0.00, 0.00,  2
14,"Node 14", 49.00, 0.00, 3.00, 0.00, 0.00,  2
15,"Node 15", 45.00, 0.00, 7.00, 0.00, 0.00,  1
16,"Node 16", 49.00, 0.00, 3.00, 0.00, 0.00,  2
17,"Node 17", 50.00, 1.00, 1.00, 0.00, 0.00,  2
18,"Node 18", 51.00, 0.00, 1.00, 0.00, 0.00,  2
19,"Node 19", 47.00, 0.00, 5.00, 0.00, 0.00,  2
20,"Node 20", 49.00, 0.00, 3.00, 0.00, 0.00,  2
21,"Node 21", 52.00, 0.00, 0.00, 0.00, 0.00,  2
22,"Node 22", 50.00, 0.00, 2.00, 0.00, 0.00,  2
23,"Node 23", 50.00, 0.00, 2.00, 0.00, 0.00,  2
24,"Node 24", 49.00, 0.00, 3.00, 0.00, 0.00,  2
25,"Node 25", 50.00, 0.00, 2.00, 0.00, 0.00,  2
26,"Node 26", 49.00, 0.00, 3.00, 0.00, 0.00,  2
27,"Node 27", 51.00, 0.00, 1.00, 0.00, 0.00,  2
28,"Node 28", 48.00, 0.00, 4.00, 0.00, 0.00,  2
29,"Node 29", 49.00, 0.00, 3.00, 0.00, 0.00,  2
30,"Node 30", 47.00, 0.00, 5.00, 0.00, 0.00,  1
31,"Node 31", 0.00, 0.00, 0.00, 0.00, 0.00,  0
32,"Node 32", 49.00, 0.00, 3.00, 0.00, 0.00,  2
33,"Node 33", 50.00, 0.00, 2.00, 0.00, 0.00,  2
34,"Node 34", 52.00, 0.00, 0.00, 0.00, 0.00,  2
35,"Node 35", 43.00, 5.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 44.00, 0.00, 8.00, 0.00, 0.00,  2
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00,  1
38,"Node 38", 44.00, 2.00, 6.00, 0.00, 0.00,  1
39,"Node 39", 49.00, 0.00, 3.00, 0.00, 0.00,  2
40,"Node 40", 49.00, 0.00, 3.00, 0.00, 0.00,  2
41,"Node 41", 45.00, 0.00, 7.00, 0.00, 0.00,  2
42,"Node 42", 47.00, 0.00, 5.00, 0.00, 0.00,  2
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00,  0
44,"Node 44", 50.00, 0.00, 2.00, 0.00, 0.00,  2
45,"Node 45", 47.00, 3.00, 2.00, 0.00, 0.00,  2
46,"Node 46", 48.00, 0.00, 4.00, 0.00, 0.00,  1
47,"Node 47", 49.00, 0.00, 3.00, 0.00, 0.00,  1
48,"Node 48", 46.00, 2.00, 4.00, 0.00, 0.00,  2
49,"Node 49", 0.00, 0.00, 0.00, 0.00, 0.00,  0
50,"Node 50", 43.00, 7.00, 2.00, 0.00, 0.00,  1
51,"Node 51", 48.00, 1.00, 3.00, 0.00, 0.00,  2
52,"Node 52", 51.00, 0.00, 1.00, 0.00, 0.00,  1
53,"Node 53", 49.00, 0.00, 3.00, 0.00, 0.00,  1
54,"Node 54", 42.00, 1.00, 9.00, 0.00, 0.00,  2
55,"Node 55", 49.00, 0.00, 3.00, 0.00, 0.00,  2
56,"Node 56", 49.00, 1.00, 2.00, 0.00, 0.00,  2
57,"Node 57", 46.00, 2.00, 4.00, 0.00, 0.00,  2
58,"Node 58", 39.00, 9.00, 4.00, 0.00, 0.00,  2
59,"Node 59", 46.00, 2.00, 4.00, 0.00, 0.00,  1
60,"Node 60", 50.00, 0.00, 2.00, 0.00, 0.00,  1
61,"Node 61", 51.00, 0.00, 1.00, 0.00, 0.00,  2
62,"Node 62", 45.00, 0.00, 7.00, 0.00, 0.00,  2
63,"Node 63", 49.00, 0.00, 3.00, 0.00, 0.00,  2
64,"Node 64", 48.00, 0.00, 4.00, 0.00, 0.00,  1
65,"Node 65", 50.00, 1.00, 1.00, 0.00, 0.00,  2
66,"Node 66", 49.00, 0.00, 3.00, 0.00, 0.00,  2
67,"Node 67", 37.00, 11.00, 4.00, 0.00, 0.00,  1
68,"Node 68", 45.00, 0.00, 7.00, 0.00, 0.00,  2
69,"Node 69", 0.00, 0.00, 0.00, 0.00, 0.00,  0
70,"Node 70", 49.00, 1.00, 2.00, 0.00, 0.00,  2
71,"Node 71", 36.00, 10.00, 6.00, 0.00, 0.00,  2
72,"Node 72", 50.00, 0.00, 2.00, 0.00, 0.00,  2
73,"Node 73", 52.00, 0.00, 0.00, 0.00, 0.00,  2
74,"Node 74", 49.00, 2.00, 1.00, 0.00, 0.00,  2
75,"Node 75", 47.00, 0.00, 5.00, 0.00, 0.00,  2
76,"Node 76", 48.00, 0.00, 4.00, 0.00, 0.00,  2
77,"Node 77", 46.00, 3.00, 3.00, 0.00, 0.00,  2
78,"Node 78", 40.00, 6.00, 6.00, 0.00, 0.00,  1
79,"Node 79", 46.00, 0.00, 6.00, 0.00, 0.00,  1
80,"Node 80", 46.00, 4.00, 2.00, 0.00, 0.00,  2
81,"Node 81", 44.00, 1.00, 7.00, 0.00, 0.00,  2
82,"Node 82", 45.00, 0.00, 7.00, 0.00, 0.00,  2
83,"Node 83", 45.00, 3.00, 4.00, 0.00, 0.00,  2
84,"Node 84", 44.00, 1.00, 7.00, 0.00, 0.00,  2
85,"Node 85", 47.00, 0.00, 5.00, 0.00, 0.00,  1
86,"Node 86", 37.00, 5.00, 10.00, 0.00, 0.00,  2
87,"Node 87", 48.00, 0.00, 4.00, 0.00, 0.00,  2
88,"Node 88", 46.00, 3.00, 3.00, 0.00, 0.00,  2
89,"Node 89", 48.00, 0.00, 4.00, 0.00, 0.00,  1
90,"Node 90", 42.00, 0.00, 10.00, 0.00, 0.00,  1
91,"Node 91", 42.00, 5.00, 5.00, 0.00, 0.00,  2
