Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 45.00, 0.00, 7.00, 0.00, 0.00,  2
2,"Node 2", 49.00, 0.00, 3.00, 0.00, 0.00,  2
3,"Node 3", 48.00, 0.00, 4.00, 0.00, 0.00,  2
4,"Node 4", 48.00, 0.00, 4.00, 0.00, 0.00,  2
5,"Node 5", 46.00, 0.00, 6.00, 0.00, 0.00,  1
6,"Node 6", 45.00, 0.00, 7.00, 0.00, 0.00,  2
7,"Node 7", 41.00, 0.00, 11.00, 0.00, 0.00,  1
8,"Node 8", 50.00, 0.00, 2.00, 0.00, 0.00,  2
9,"Node 9", 36.00, 0.00, 16.00, 0.00, 0.00,  1
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 50.00, 0.00, 2.00, 0.00, 0.00,  2
12,"Node 12", 50.00, 0.00, 2.00, 0.00, 0.00,  2
13,"Node 13", 48.00, 0.00, 4.00, 0.00, 0.00,  2
14,"Node 14", 44.00, 0.00, 8.00, 0.00, 0.00,  2
15,"Node 15", 44.00, 0.00, 8.00, 0.00, 0.00,  2
16,"Node 16", 47.00, 0.00, 5.00, 0.00, 0.00,  1
17,"Node 17", 49.00, 0.00, 3.00, 0.00, 0.00,  2
18,"Node 18", 50.00, 0.00, 2.00, 0.00, 0.00,  2
19,"Node 19", 50.00, 0.00, 2.00, 0.00, 0.00,  2
20,"Node 20", 48.00, 0.00, 4.00, 0.00, 0.00,  2
21,"Node 21", 48.00, 0.00, 4.00, 0.00, 0.00,  2
22,"Node 22", 52.00, 0.00, 0.00, 0.00, 0.00,  2
23,"Node 23", 42.00, 0.00, 10.00, 0.00, 0.00,  1
24,"Node 24", 44.00, 0.00, 8.00, 0.00, 0.00,  2
25,"Node 25", 46.00, 0.00, 6.00, 0.00, 0.00,  2
26,"Node 26", 44.00, 0.00, 8.00, 0.00, 0.00,  2
27,"Node 27", 49.00, 0.00, 3.00, 0.00, 0.00,  1
28,"Node 28", 49.00, 0.00, 3.00, 0.00, 0.00,  2
29,"Node 29", 46.00, 0.00, 6.00, 0.00, 0.00,  1
30,"Node 30", 48.00, 0.00, 4.00, 0.00, 0.00,  2
31,"Node 31", 47.00, 0.00, 5.00, 0.00, 0.00,  2
32,"Node 32", 45.00, 0.00, 7.00, 0.00, 0.00,  2
33,"Node 33", 44.00, 0.00, 8.00, 0.00, 0.00,  1
34,"Node 34", 45.00, 0.00, 7.00, 0.00, 0.00,  2
35,"Node 35", 47.00, 0.00, 5.00, 0.00, 0.00,  2
36,"Node 36", 49.00, 0.00, 3.00, 0.00, 0.00,  2
37,"Node 37", 45.00, 0.00, 7.00, 0.00, 0.00,  1
38,"Node 38", 45.00, 0.00, 7.00, 0.00, 0.00,  1
39,"Node 39", 48.00, 0.00, 4.00, 0.00, 0.00,  2
40,"Node 40", 47.00, 0.00, 5.00, 0.00, 0.00,  2
41,"Node 41", 49.00, 0.00, 3.00, 0.00, 0.00,  2
42,"Node 42", 0.00, 0.00, 0.00, 0.00, 0.00,  0
43,"Node 43", 49.00, 0.00, 3.00, 0.00, 0.00,  1
44,"Node 44", 46.00, 0.00, 6.00, 0.00, 0.00,  1
45,"Node 45", 45.00, 0.00, 7.00, 0.00, 0.00,  2
46,"Node 46", 44.00, 0.00, 8.00, 0.00, 0.00,  2
47,"Node 47", 49.00, 0.00, 3.00, 0.00, 0.00,  2
48,"Node 48", 46.00, 0.00, 6.00, 0.00, 0.00,  1
49,"Node 49", 48.00, 0.00, 4.00, 0.00, 0.00,  1
50,"Node 50", 48.00, 0.00, 4.00, 0.00, 0.00,  2
51,"Node 51", 44.00, 0.00, 8.00, 0.00, 0.00,  2
52,"Node 52", 46.00, 0.00, 6.00, 0.00, 0.00,  2
53,"Node 53", 48.00, 0.00, 4.00, 0.00, 0.00,  2
54,"Node 54", 49.00, 0.00, 3.00, 0.00, 0.00,  1
55,"Node 55", 36.00, 0.00, 16.00, 0.00, 0.00,  1
