Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 29.00, 0.00, 23.00, 0.00, 0.00,  2
2,"Node 2", 27.00, 0.00, 25.00, 0.00, 0.00,  2
3,"Node 3", 20.00, 2.00, 30.00, 0.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 31.00, 0.00, 21.00, 0.00, 0.00,  2
6,"Node 6", 32.00, 0.00, 20.00, 0.00, 0.00,  2
7,"Node 7", 32.00, 1.00, 19.00, 0.00, 0.00,  2
8,"Node 8", 27.00, 0.00, 25.00, 0.00, 0.00,  2
9,"Node 9", 24.00, 0.00, 28.00, 0.00, 0.00,  2
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 24.00, 0.00, 28.00, 0.00, 0.00,  2
12,"Node 12", 24.00, 1.00, 27.00, 0.00, 0.00,  1
13,"Node 13", 28.00, 2.00, 22.00, 0.00, 0.00,  2
14,"Node 14", 25.00, 0.00, 27.00, 0.00, 0.00,  2
15,"Node 15", 26.00, 0.00, 26.00, 0.00, 0.00,  2
16,"Node 16", 37.00, 0.00, 15.00, 0.00, 0.00,  2
17,"Node 17", 25.00, 0.00, 27.00, 0.00, 0.00,  2
18,"Node 18", 31.00, 0.00, 21.00, 0.00, 0.00,  2
19,"Node 19", 30.00, 0.00, 22.00, 0.00, 0.00,  2
20,"Node 20", 31.00, 0.00, 21.00, 0.00, 0.00,  2
21,"Node 21", 28.00, 2.00, 22.00, 0.00, 0.00,  2
22,"Node 22", 26.00, 0.00, 26.00, 0.00, 0.00,  2
23,"Node 23", 28.00, 2.00, 22.00, 0.00, 0.00,  2
24,"Node 24", 30.00, 1.00, 21.00, 0.00, 0.00,  2
25,"Node 25", 32.00, 0.00, 20.00, 0.00, 0.00,  2
26,"Node 26", 28.00, 2.00, 22.00, 0.00, 0.00,  1
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00,  0
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00,  2
29,"Node 29", 24.00, 2.00, 26.00, 0.00, 0.00,  2
30,"Node 30", 33.00, 4.00, 15.00, 0.00, 0.00,  2
31,"Node 31", 24.00, 0.00, 28.00, 0.00, 0.00,  2
32,"Node 32", 33.00, 0.00, 19.00, 0.00, 0.00,  2
33,"Node 33", 28.00, 12.00, 12.00, 0.00, 0.00,  2
34,"Node 34", 30.00, 1.00, 21.00, 0.00, 0.00,  1
35,"Node 35", 31.00, 1.00, 20.00, 0.00, 0.00,  2
36,"Node 36", 34.00, 0.00, 18.00, 0.00, 0.00,  2
37,"Node 37", 27.00, 0.00, 25.00, 0.00, 0.00,  2
38,"Node 38", 36.00, 5.00, 11.00, 0.00, 0.00,  1
39,"Node 39", 26.00, 0.00, 26.00, 0.00, 0.00,  2
40,"Node 40", 31.00, 0.00, 21.00, 0.00, 0.00,  2
41,"Node 41", 33.00, 0.00, 19.00, 0.00, 0.00,  2
42,"Node 42", 27.00, 0.00, 25.00, 0.00, 0.00,  2
43,"Node 43", 29.00, 3.00, 20.00, 0.00, 0.00,  1
44,"Node 44", 26.00, 0.00, 26.00, 0.00, 0.00,  2
45,"Node 45", 29.00, 0.00, 23.00, 0.00, 0.00,  1
46,"Node 46", 25.00, 3.00, 24.00, 0.00, 0.00,  2
47,"Node 47", 32.00, 0.00, 20.00, 0.00, 0.00,  2
48,"Node 48", 22.00, 5.00, 25.00, 0.00, 0.00,  1
49,"Node 49", 29.00, 0.00, 23.00, 0.00, 0.00,  2
50,"Node 50", 0.00, 0.00, 0.00, 0.00, 0.00,  0
51,"Node 51", 34.00, 0.00, 18.00, 0.00, 0.00,  1
52,"Node 52", 0.00, 0.00, 0.00, 0.00, 0.00,  0
53,"Node 53", 35.00, 2.00, 15.00, 0.00, 0.00,  2
54,"Node 54", 25.00, 0.00, 27.00, 0.00, 0.00,  2
55,"Node 55", 31.00, 0.00, 21.00, 0.00, 0.00,  2
56,"Node 56", 23.00, 4.00, 25.00, 0.00, 0.00,  2
57,"Node 57", 26.00, 0.00, 26.00, 0.00, 0.00,  2
58,"Node 58", 21.00, 7.00, 24.00, 0.00, 0.00,  1
59,"Node 59", 26.00, 0.00, 26.00, 0.00, 0.00,  2
60,"Node 60", 29.00, 0.00, 23.00, 0.00, 0.00,  2
61,"Node 61", 24.00, 0.00, 28.00, 0.00, 0.00,  1
62,"Node 62", 30.00, 0.00, 22.00, 0.00, 0.00,  1
63,"Node 63", 28.00, 0.00, 24.00, 0.00, 0.00,  1
64,"Node 64", 24.00, 25.00, 3.00, 0.00, 0.00,  1
65,"Node 65", 25.00, 11.00, 16.00, 0.00, 0.00,  2
66,"Node 66", 24.00, 2.00, 26.00, 0.00, 0.00,  1
67,"Node 67", 26.00, 6.00, 20.00, 0.00, 0.00,  2
68,"Node 68", 24.00, 5.00, 23.00, 0.00, 0.00,  2
69,"Node 69", 24.00, 0.00, 28.00, 0.00, 0.00,  1
70,"Node 70", 33.00, 0.00, 19.00, 0.00, 0.00,  2
71,"Node 71", 26.00, 9.00, 17.00, 0.00, 0.00,  1
72,"Node 72", 32.00, 1.00, 19.00, 0.00, 0.00,  2
73,"Node 73", 24.00, 8.00, 20.00, 0.00, 0.00,  1
74,"Node 74", 24.00, 0.00, 28.00, 0.00, 0.00,  1
75,"Node 75", 32.00, 0.00, 20.00, 0.00, 0.00,  2
76,"Node 76", 29.00, 0.00, 23.00, 0.00, 0.00,  2
77,"Node 77", 31.00, 0.00, 21.00, 0.00, 0.00,  2
78,"Node 78", 27.00, 0.00, 25.00, 0.00, 0.00,  2
79,"Node 79", 33.00, 0.00, 19.00, 0.00, 0.00,  2
80,"Node 80", 34.00, 0.00, 18.00, 0.00, 0.00,  1
81,"Node 81", 29.00, 2.00, 21.00, 0.00, 0.00,  2
82,"Node 82", 31.00, 0.00, 21.00, 0.00, 0.00,  1
83,"Node 83", 35.00, 0.00, 17.00, 0.00, 0.00,  2
84,"Node 84", 29.00, 1.00, 22.00, 0.00, 0.00,  1
85,"Node 85", 22.00, 23.00, 7.00, 0.00, 0.00,  2
86,"Node 86", 29.00, 5.00, 18.00, 0.00, 0.00,  2
87,"Node 87", 24.00, 7.00, 21.00, 0.00, 0.00,  2
88,"Node 88", 23.00, 2.00, 27.00, 0.00, 0.00,  2
89,"Node 89", 32.00, 0.00, 20.00, 0.00, 0.00,  2
90,"Node 90", 28.00, 2.00, 22.00, 0.00, 0.00,  2
91,"Node 91", 29.00, 1.00, 22.00, 0.00, 0.00,  1
92,"Node 92", 26.00, 6.00, 20.00, 0.00, 0.00,  2
93,"Node 93", 29.00, 0.00, 23.00, 0.00, 0.00,  2
94,"Node 94", 27.00, 0.00, 25.00, 0.00, 0.00,  1
95,"Node 95", 24.00, 1.00, 27.00, 0.00, 0.00,  2
96,"Node 96", 32.00, 0.00, 20.00, 0.00, 0.00,  2
97,"Node 97", 29.00, 1.00, 22.00, 0.00, 0.00,  1
98,"Node 98", 27.00, 0.00, 25.00, 0.00, 0.00,  2
99,"Node 99", 28.00, 0.00, 24.00, 0.00, 0.00,  2
100,"Node 100", 27.00, 1.00, 24.00, 0.00, 0.00,  2
101,"Node 101", 30.00, 2.00, 20.00, 0.00, 0.00,  2
