Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 158.00, 0.00, 45.00, 703.00, 0.00, 5.00,  0,  2
2,"Node 2", 151.00, 0.00, 52.00, 1096.00, 0.00, 5.00,  0,  2
3,"Node 3", 21.00, 0.00, 109.00, 7965.00, 0.00, 78.00,  0,  1
4,"Node 4", 144.00, 0.00, 59.00, 904.00, 0.00, 5.00,  0,  2
5,"Node 5", 22.00, 0.00, 111.00, 9618.00, 0.00, 75.00,  0,  1
6,"Node 6", 29.00, 0.00, 82.00, 7326.00, 0.00, 97.00,  0,  1
7,"Node 7", 24.00, 0.00, 98.00, 8960.00, 0.00, 86.00,  0,  1
8,"Node 8", 25.00, 0.00, 96.00, 10623.00, 0.00, 87.00,  0,  1
9,"Node 9", 26.00, 0.00, 91.00, 9463.00, 0.00, 91.00,  0,  1
10,"Node 10", 22.00, 0.00, 104.00, 7227.00, 0.00, 82.00,  0,  1
11,"Node 11", 34.00, 0.00, 56.00, 4725.00, 0.00, 118.00,  0,  1
12,"Node 12", 0.00, 0.00, 0.00, 2600.00, 0.00, 0.00,  0,  0
13,"Node 13", 27.00, 0.00, 88.00, 5312.00, 0.00, 93.00,  0,  1
14,"Node 14", 0.00, 0.00, 0.00, 1795.00, 0.00, 0.00,  0,  0
15,"Node 15", 156.00, 0.00, 47.00, 203.00, 0.00, 5.00,  0,  2
16,"Node 16", 23.00, 0.00, 100.00, 8750.00, 0.00, 85.00,  0,  1
17,"Node 17", 25.00, 0.00, 95.00, 6664.00, 0.00, 88.00,  0,  1
18,"Node 18", 34.00, 0.00, 62.00, 3001.00, 0.00, 112.00,  0,  1
19,"Node 19", 30.00, 0.00, 78.00, 3677.00, 0.00, 100.00,  0,  1
20,"Node 20", 34.00, 0.00, 57.00, 1918.00, 0.00, 117.00,  0,  1
21,"Node 21", 32.00, 0.00, 70.00, 4019.00, 0.00, 106.00,  0,  1
22,"Node 22", 158.00, 0.00, 45.00, 152.00, 0.00, 5.00,  0,  2
23,"Node 23", 34.00, 0.00, 64.00, 3279.00, 0.00, 110.00,  0,  1
24,"Node 24", 43.00, 0.00, 24.00, 1147.00, 0.00, 141.00,  0,  1
25,"Node 25", 43.00, 0.00, 21.00, 1011.00, 0.00, 144.00,  0,  1
26,"Node 26", 32.00, 0.00, 62.00, 3361.00, 0.00, 114.00,  0,  1
27,"Node 27", 31.00, 0.00, 67.00, 4210.00, 0.00, 110.00,  0,  1
28,"Node 28", 30.00, 0.00, 79.00, 7286.00, 0.00, 99.00,  0,  1
29,"Node 29", 33.00, 0.00, 55.00, 4307.00, 0.00, 120.00,  0,  1
30,"Node 30", 41.00, 0.00, 35.00, 1750.00, 0.00, 132.00,  0,  1
31,"Node 31", 33.00, 0.00, 63.00, 3570.00, 0.00, 112.00,  0,  1
32,"Node 32", 29.00, 0.00, 78.00, 2610.00, 0.00, 101.00,  0,  1
33,"Node 33", 29.00, 0.00, 83.00, 4343.00, 0.00, 96.00,  0,  1
34,"Node 34", 43.00, 0.00, 15.00, 149.00, 0.00, 150.00,  0,  1
35,"Node 35", 150.00, 0.00, 51.00, 35.00, 0.00, 7.00,  0,  2
36,"Node 36", 29.00, 0.00, 74.00, 4931.00, 0.00, 105.00,  0,  1
37,"Node 37", 38.00, 0.00, 37.00, 3893.00, 0.00, 133.00,  0,  1
38,"Node 38", 34.00, 0.00, 54.00, 2657.00, 0.00, 120.00,  0,  1
39,"Node 39", 35.00, 0.00, 57.00, 2863.00, 0.00, 116.00,  0,  1
40,"Node 40", 29.00, 0.00, 75.00, 3789.00, 0.00, 104.00,  0,  1
41,"Node 41", 33.00, 0.00, 62.00, 3142.00, 0.00, 113.00,  0,  1
42,"Node 42", 161.00, 0.00, 42.00, 101.00, 0.00, 5.00,  0,  2
43,"Node 43", 36.00, 0.00, 39.00, 1127.00, 0.00, 133.00,  0,  1
44,"Node 44", 156.00, 0.00, 47.00, 131.00, 0.00, 5.00,  0,  2
45,"Node 45", 47.00, 0.00, 6.00, 117.00, 0.00, 155.00,  0,  1
46,"Node 46", 38.00, 0.00, 45.00, 1920.00, 0.00, 125.00,  0,  1
47,"Node 47", 39.00, 0.00, 44.00, 2324.00, 0.00, 125.00,  0,  1
48,"Node 48", 40.00, 0.00, 31.00, 1183.00, 0.00, 137.00,  0,  1
49,"Node 49", 37.00, 0.00, 54.00, 1902.00, 0.00, 117.00,  0,  1
50,"Node 50", 39.00, 0.00, 28.00, 409.00, 0.00, 141.00,  0,  1
51,"Node 51", 36.00, 0.00, 56.00, 1327.00, 0.00, 116.00,  0,  1
52,"Node 52", 34.00, 0.00, 54.00, 2406.00, 0.00, 120.00,  0,  1
53,"Node 53", 38.00, 0.00, 43.00, 1384.00, 0.00, 127.00,  0,  1
54,"Node 54", 0.00, 0.00, 0.00, 288.00, 0.00, 0.00,  0,  0
55,"Node 55", 39.00, 0.00, 38.00, 1291.00, 0.00, 131.00,  0,  1
56,"Node 56", 42.00, 0.00, 31.00, 1107.00, 0.00, 135.00,  0,  1
57,"Node 57", 38.00, 0.00, 32.00, 1019.00, 0.00, 138.00,  0,  1
58,"Node 58", 145.00, 0.00, 58.00, 35.00, 0.00, 5.00,  0,  2
59,"Node 59", 45.00, 0.00, 16.00, 781.00, 0.00, 147.00,  0,  1
60,"Node 60", 43.00, 0.00, 22.00, 1148.00, 0.00, 143.00,  0,  1
61,"Node 61", 44.00, 0.00, 18.00, 599.00, 0.00, 146.00,  0,  1
62,"Node 62", 40.00, 0.00, 35.00, 435.00, 0.00, 133.00,  0,  1
63,"Node 63", 46.00, 0.00, 14.00, 299.00, 0.00, 148.00,  0,  1
