Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  2
2,"Node 2", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
3,"Node 3", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
4,"Node 4", 182.00, 0.00, 26.00, 0.00, 0.00,  0,  1
5,"Node 5", 139.00, 0.00, 69.00, 0.00, 0.00,  0,  1
6,"Node 6", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
8,"Node 8", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  2
9,"Node 9", 187.00, 0.00, 21.00, 0.00, 0.00,  0,  2
10,"Node 10", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
11,"Node 11", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
12,"Node 12", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
13,"Node 13", 178.00, 0.00, 30.00, 0.00, 0.00,  0,  1
14,"Node 14", 191.00, 0.00, 17.00, 0.00, 0.00,  0,  2
15,"Node 15", 158.00, 0.00, 50.00, 0.00, 0.00,  0,  2
16,"Node 16", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
18,"Node 18", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
19,"Node 19", 160.00, 0.00, 48.00, 0.00, 0.00,  0,  2
20,"Node 20", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  1
21,"Node 21", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
22,"Node 22", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
23,"Node 23", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
24,"Node 24", 174.00, 0.00, 34.00, 0.00, 0.00,  0,  2
25,"Node 25", 189.00, 0.00, 19.00, 0.00, 0.00,  0,  2
26,"Node 26", 186.00, 0.00, 22.00, 0.00, 0.00,  0,  2
