Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 30.00, 6.00, 16.00, 0.00, 0.00,  2
2,"Node 2", 7.00, 6.00, 39.00, 0.00, 0.00,  1
3,"Node 3", 24.00, 14.00, 14.00, 0.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 18.00, 13.00, 21.00, 0.00, 0.00,  2
6,"Node 6", 17.00, 20.00, 15.00, 0.00, 0.00,  2
7,"Node 7", 14.00, 22.00, 16.00, 0.00, 0.00,  1
8,"Node 8", 9.00, 20.00, 23.00, 0.00, 0.00,  2
9,"Node 9", 19.00, 22.00, 11.00, 0.00, 0.00,  2
10,"Node 10", 17.00, 18.00, 17.00, 0.00, 0.00,  2
11,"Node 11", 13.00, 16.00, 23.00, 0.00, 0.00,  1
12,"Node 12", 22.00, 16.00, 14.00, 0.00, 0.00,  2
13,"Node 13", 17.00, 33.00, 2.00, 0.00, 0.00,  2
14,"Node 14", 7.00, 18.00, 27.00, 0.00, 0.00,  1
15,"Node 15", 12.00, 27.00, 13.00, 0.00, 0.00,  2
16,"Node 16", 0.00, 0.00, 0.00, 0.00, 0.00,  0
17,"Node 17", 0.00, 0.00, 0.00, 0.00, 0.00,  0
18,"Node 18", 13.00, 33.00, 6.00, 0.00, 0.00,  2
19,"Node 19", 15.00, 12.00, 25.00, 0.00, 0.00,  2
20,"Node 20", 12.00, 34.00, 6.00, 0.00, 0.00,  2
21,"Node 21", 3.00, 36.00, 13.00, 0.00, 0.00,  2
22,"Node 22", 18.00, 22.00, 12.00, 0.00, 0.00,  2
23,"Node 23", 17.00, 34.00, 1.00, 0.00, 0.00,  1
24,"Node 24", 6.00, 46.00, 0.00, 0.00, 0.00,  2
25,"Node 25", 22.00, 15.00, 15.00, 0.00, 0.00,  2
26,"Node 26", 7.00, 41.00, 4.00, 0.00, 0.00,  1
27,"Node 27", 19.00, 20.00, 13.00, 0.00, 0.00,  2
28,"Node 28", 3.00, 45.00, 4.00, 0.00, 0.00,  1
29,"Node 29", 31.00, 16.00, 5.00, 0.00, 0.00,  2
30,"Node 30", 17.00, 35.00, 0.00, 0.00, 0.00,  2
31,"Node 31", 7.00, 43.00, 2.00, 0.00, 0.00,  2
32,"Node 32", 12.00, 17.00, 23.00, 0.00, 0.00,  1
33,"Node 33", 4.00, 48.00, 0.00, 0.00, 0.00,  1
34,"Node 34", 26.00, 24.00, 2.00, 0.00, 0.00,  2
35,"Node 35", 14.00, 34.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 19.00, 32.00, 1.00, 0.00, 0.00,  2
37,"Node 37", 14.00, 29.00, 9.00, 0.00, 0.00,  2
38,"Node 38", 2.00, 50.00, 0.00, 0.00, 0.00,  2
39,"Node 39", 7.00, 13.00, 32.00, 0.00, 0.00,  2
40,"Node 40", 27.00, 15.00, 10.00, 0.00, 0.00,  2
41,"Node 41", 16.00, 30.00, 6.00, 0.00, 0.00,  1
42,"Node 42", 12.00, 14.00, 26.00, 0.00, 0.00,  2
43,"Node 43", 14.00, 35.00, 3.00, 0.00, 0.00,  1
44,"Node 44", 15.00, 32.00, 5.00, 0.00, 0.00,  2
45,"Node 45", 11.00, 15.00, 26.00, 0.00, 0.00,  1
46,"Node 46", 3.00, 44.00, 5.00, 0.00, 0.00,  2
47,"Node 47", 22.00, 23.00, 7.00, 0.00, 0.00,  1
48,"Node 48", 10.00, 40.00, 2.00, 0.00, 0.00,  2
49,"Node 49", 11.00, 28.00, 13.00, 0.00, 0.00,  2
50,"Node 50", 5.00, 47.00, 0.00, 0.00, 0.00,  2
51,"Node 51", 26.00, 17.00, 9.00, 0.00, 0.00,  2
52,"Node 52", 2.00, 50.00, 0.00, 0.00, 0.00,  1
53,"Node 53", 14.00, 37.00, 1.00, 0.00, 0.00,  1
54,"Node 54", 18.00, 20.00, 14.00, 0.00, 0.00,  2
55,"Node 55", 10.00, 16.00, 26.00, 0.00, 0.00,  2
56,"Node 56", 13.00, 37.00, 2.00, 0.00, 0.00,  2
57,"Node 57", 16.00, 11.00, 25.00, 0.00, 0.00,  1
58,"Node 58", 9.00, 43.00, 0.00, 0.00, 0.00,  2
59,"Node 59", 8.00, 40.00, 4.00, 0.00, 0.00,  1
60,"Node 60", 7.00, 41.00, 4.00, 0.00, 0.00,  2
61,"Node 61", 19.00, 22.00, 11.00, 0.00, 0.00,  2
62,"Node 62", 14.00, 28.00, 10.00, 0.00, 0.00,  1
63,"Node 63", 15.00, 32.00, 5.00, 0.00, 0.00,  2
64,"Node 64", 3.00, 49.00, 0.00, 0.00, 0.00,  2
65,"Node 65", 6.00, 46.00, 0.00, 0.00, 0.00,  2
66,"Node 66", 9.00, 30.00, 13.00, 0.00, 0.00,  2
67,"Node 67", 8.00, 43.00, 1.00, 0.00, 0.00,  2
68,"Node 68", 9.00, 42.00, 1.00, 0.00, 0.00,  2
69,"Node 69", 10.00, 15.00, 27.00, 0.00, 0.00,  2
70,"Node 70", 11.00, 26.00, 15.00, 0.00, 0.00,  2
71,"Node 71", 4.00, 48.00, 0.00, 0.00, 0.00,  2
72,"Node 72", 23.00, 24.00, 5.00, 0.00, 0.00,  2
73,"Node 73", 5.00, 47.00, 0.00, 0.00, 0.00,  2
74,"Node 74", 10.00, 18.00, 24.00, 0.00, 0.00,  2
75,"Node 75", 11.00, 38.00, 3.00, 0.00, 0.00,  2
76,"Node 76", 24.00, 20.00, 8.00, 0.00, 0.00,  2
77,"Node 77", 0.00, 0.00, 0.00, 0.00, 0.00,  0
78,"Node 78", 5.00, 30.00, 17.00, 0.00, 0.00,  2
79,"Node 79", 9.00, 36.00, 7.00, 0.00, 0.00,  2
80,"Node 80", 15.00, 25.00, 12.00, 0.00, 0.00,  2
81,"Node 81", 22.00, 17.00, 13.00, 0.00, 0.00,  2
82,"Node 82", 16.00, 16.00, 20.00, 0.00, 0.00,  1
83,"Node 83", 11.00, 37.00, 4.00, 0.00, 0.00,  1
