Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
2,"Node 2", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
3,"Node 3", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
4,"Node 4", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
5,"Node 5", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  2
6,"Node 6", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
7,"Node 7", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
8,"Node 8", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
9,"Node 9", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
10,"Node 10", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
11,"Node 11", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
12,"Node 12", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
13,"Node 13", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
14,"Node 14", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
15,"Node 15", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
16,"Node 16", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
17,"Node 17", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
18,"Node 18", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
19,"Node 19", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  2
20,"Node 20", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
21,"Node 21", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
22,"Node 22", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
23,"Node 23", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
24,"Node 24", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
25,"Node 25", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
26,"Node 26", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
27,"Node 27", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
28,"Node 28", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
29,"Node 29", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
30,"Node 30", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
31,"Node 31", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
32,"Node 32", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  2
33,"Node 33", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
34,"Node 34", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
35,"Node 35", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  2
36,"Node 36", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
37,"Node 37", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
38,"Node 38", 2.00, 0.00, 50.00, 0.00, 0.00,  0,  1
39,"Node 39", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
40,"Node 40", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  2
41,"Node 41", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
42,"Node 42", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
43,"Node 43", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  1
44,"Node 44", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
45,"Node 45", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
