Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 42.00, 0.00, 10.00, 0.00, 0.00,  1
2,"Node 2", 37.00, 0.00, 15.00, 0.00, 0.00,  1
3,"Node 3", 41.00, 0.00, 11.00, 0.00, 0.00,  1
4,"Node 4", 48.00, 0.00, 4.00, 0.00, 0.00,  2
5,"Node 5", 44.00, 0.00, 8.00, 0.00, 0.00,  2
6,"Node 6", 45.00, 0.00, 7.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00,  0
9,"Node 9", 46.00, 0.00, 6.00, 0.00, 0.00,  2
10,"Node 10", 40.00, 0.00, 12.00, 0.00, 0.00,  2
11,"Node 11", 40.00, 0.00, 12.00, 0.00, 0.00,  2
12,"Node 12", 45.00, 0.00, 7.00, 0.00, 0.00,  2
13,"Node 13", 41.00, 0.00, 11.00, 0.00, 0.00,  2
14,"Node 14", 41.00, 0.00, 11.00, 0.00, 0.00,  2
15,"Node 15", 34.00, 0.00, 18.00, 0.00, 0.00,  2
16,"Node 16", 44.00, 0.00, 8.00, 0.00, 0.00,  1
17,"Node 17", 44.00, 1.00, 7.00, 0.00, 0.00,  1
18,"Node 18", 40.00, 0.00, 12.00, 0.00, 0.00,  1
19,"Node 19", 41.00, 0.00, 11.00, 0.00, 0.00,  2
20,"Node 20", 32.00, 0.00, 20.00, 0.00, 0.00,  1
21,"Node 21", 44.00, 0.00, 8.00, 0.00, 0.00,  2
22,"Node 22", 43.00, 0.00, 9.00, 0.00, 0.00,  2
23,"Node 23", 42.00, 0.00, 10.00, 0.00, 0.00,  1
24,"Node 24", 39.00, 0.00, 13.00, 0.00, 0.00,  2
25,"Node 25", 38.00, 2.00, 12.00, 0.00, 0.00,  1
26,"Node 26", 43.00, 0.00, 9.00, 0.00, 0.00,  2
27,"Node 27", 42.00, 0.00, 10.00, 0.00, 0.00,  2
28,"Node 28", 41.00, 0.00, 11.00, 0.00, 0.00,  1
29,"Node 29", 47.00, 0.00, 5.00, 0.00, 0.00,  2
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00,  2
31,"Node 31", 34.00, 1.00, 17.00, 0.00, 0.00,  2
32,"Node 32", 45.00, 0.00, 7.00, 0.00, 0.00,  2
33,"Node 33", 38.00, 0.00, 14.00, 0.00, 0.00,  2
34,"Node 34", 42.00, 0.00, 10.00, 0.00, 0.00,  2
35,"Node 35", 38.00, 2.00, 12.00, 0.00, 0.00,  2
36,"Node 36", 41.00, 0.00, 11.00, 0.00, 0.00,  1
37,"Node 37", 32.00, 0.00, 20.00, 0.00, 0.00,  2
38,"Node 38", 39.00, 0.00, 13.00, 0.00, 0.00,  2
39,"Node 39", 43.00, 0.00, 9.00, 0.00, 0.00,  1
40,"Node 40", 42.00, 0.00, 10.00, 0.00, 0.00,  2
41,"Node 41", 37.00, 0.00, 15.00, 0.00, 0.00,  2
42,"Node 42", 42.00, 0.00, 10.00, 0.00, 0.00,  2
43,"Node 43", 35.00, 0.00, 17.00, 0.00, 0.00,  2
44,"Node 44", 40.00, 0.00, 12.00, 0.00, 0.00,  2
45,"Node 45", 38.00, 0.00, 14.00, 0.00, 0.00,  1
46,"Node 46", 44.00, 0.00, 8.00, 0.00, 0.00,  2
47,"Node 47", 31.00, 0.00, 21.00, 0.00, 0.00,  2
48,"Node 48", 44.00, 0.00, 8.00, 0.00, 0.00,  2
49,"Node 49", 35.00, 0.00, 17.00, 0.00, 0.00,  2
