Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
2,"Node 2", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
3,"Node 3", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
4,"Node 4", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
5,"Node 5", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
6,"Node 6", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  2
7,"Node 7", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
8,"Node 8", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
9,"Node 9", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
10,"Node 10", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
11,"Node 11", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
12,"Node 12", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
14,"Node 14", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
15,"Node 15", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
16,"Node 16", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
17,"Node 17", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
18,"Node 18", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
19,"Node 19", 7.00, 0.00, 45.00, 0.00, 0.00,  0,  1
20,"Node 20", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
21,"Node 21", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
22,"Node 22", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  2
23,"Node 23", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
24,"Node 24", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
25,"Node 25", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
26,"Node 26", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
27,"Node 27", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
29,"Node 29", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
30,"Node 30", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
31,"Node 31", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
32,"Node 32", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
33,"Node 33", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
34,"Node 34", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
35,"Node 35", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
36,"Node 36", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
37,"Node 37", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
38,"Node 38", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
39,"Node 39", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
40,"Node 40", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
41,"Node 41", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  2
