Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 831.00, 0.00, 0.00,  0,  0
2,"Node 2", 0.00, 0.00, 0.00, 2518.00, 0.00, 0.00,  0,  0
3,"Node 3", 38.00, 0.00, 14.00, 2071.00, 0.00, 0.00,  0,  1
4,"Node 4", 36.00, 0.00, 16.00, 2798.00, 0.00, 0.00,  0,  1
5,"Node 5", 28.00, 0.00, 24.00, 3033.00, 0.00, 0.00,  0,  1
6,"Node 6", 30.00, 0.00, 22.00, 1853.00, 0.00, 0.00,  0,  1
7,"Node 7", 37.00, 0.00, 15.00, 2267.00, 0.00, 0.00,  0,  1
8,"Node 8", 44.00, 0.00, 8.00, 95.00, 0.00, 0.00,  0,  2
9,"Node 9", 39.00, 0.00, 13.00, 1654.00, 0.00, 0.00,  0,  1
10,"Node 10", 37.00, 0.00, 15.00, 89.00, 0.00, 0.00,  0,  1
11,"Node 11", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
12,"Node 12", 40.00, 0.00, 12.00, 719.00, 0.00, 0.00,  0,  1
13,"Node 13", 31.00, 0.00, 21.00, 685.00, 0.00, 0.00,  0,  1
14,"Node 14", 39.00, 0.00, 13.00, 629.00, 0.00, 0.00,  0,  1
15,"Node 15", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 36.00, 0.00, 16.00, 371.00, 0.00, 0.00,  0,  1
18,"Node 18", 36.00, 0.00, 16.00, 728.00, 0.00, 0.00,  0,  1
19,"Node 19", 29.00, 0.00, 23.00, 107.00, 0.00, 0.00,  0,  1
20,"Node 20", 36.00, 0.00, 16.00, 388.00, 0.00, 0.00,  0,  1
21,"Node 21", 34.00, 0.00, 18.00, 30.00, 0.00, 0.00,  0,  1
22,"Node 22", 34.00, 0.00, 18.00, 604.00, 0.00, 0.00,  0,  1
23,"Node 23", 43.00, 0.00, 9.00, 99.00, 0.00, 0.00,  0,  1
24,"Node 24", 28.00, 0.00, 24.00, 8.00, 0.00, 0.00,  0,  1
25,"Node 25", 37.00, 0.00, 15.00, 16.00, 0.00, 0.00,  0,  1
26,"Node 26", 35.00, 0.00, 17.00, 142.00, 0.00, 0.00,  0,  1
27,"Node 27", 41.00, 0.00, 11.00, 30.00, 0.00, 0.00,  0,  1
28,"Node 28", 0.00, 0.00, 0.00, 446.00, 0.00, 0.00,  0,  0
29,"Node 29", 37.00, 0.00, 15.00, 17.00, 0.00, 0.00,  0,  1
30,"Node 30", 42.00, 0.00, 10.00, 66.00, 0.00, 0.00,  0,  1
31,"Node 31", 36.00, 0.00, 16.00, 12.00, 0.00, 0.00,  0,  1
32,"Node 32", 28.00, 0.00, 24.00, 3.00, 0.00, 0.00,  0,  1
33,"Node 33", 39.00, 0.00, 13.00, 5.00, 0.00, 0.00,  0,  2
34,"Node 34", 41.00, 0.00, 11.00, 2.00, 0.00, 0.00,  0,  2
35,"Node 35", 32.00, 0.00, 20.00, 209.00, 0.00, 0.00,  0,  1
36,"Node 36", 35.00, 0.00, 17.00, 3.00, 0.00, 0.00,  0,  2
37,"Node 37", 36.00, 0.00, 16.00, 496.00, 0.00, 0.00,  0,  1
38,"Node 38", 44.00, 0.00, 8.00, 15.00, 0.00, 0.00,  0,  2
39,"Node 39", 30.00, 0.00, 22.00, 135.00, 0.00, 0.00,  0,  1
40,"Node 40", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 37.00, 0.00, 15.00, 2.00, 0.00, 0.00,  0,  1
42,"Node 42", 37.00, 0.00, 15.00, 4.00, 0.00, 0.00,  0,  1
43,"Node 43", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 43.00, 0.00, 9.00, 55.00, 0.00, 0.00,  0,  1
45,"Node 45", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 35.00, 0.00, 17.00, 7.00, 0.00, 0.00,  0,  1
47,"Node 47", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 35.00, 0.00, 17.00, 134.00, 0.00, 0.00,  0,  1
49,"Node 49", 35.00, 0.00, 17.00, 11.00, 0.00, 0.00,  0,  1
50,"Node 50", 44.00, 0.00, 8.00, 3.00, 0.00, 0.00,  0,  1
51,"Node 51", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
52,"Node 52", 34.00, 0.00, 18.00, 133.00, 0.00, 0.00,  0,  1
53,"Node 53", 26.00, 0.00, 26.00, 7.00, 0.00, 0.00,  0,  1
54,"Node 54", 38.00, 0.00, 14.00, 1.00, 0.00, 0.00,  0,  1
55,"Node 55", 28.00, 0.00, 24.00, 2.00, 0.00, 0.00,  0,  1
56,"Node 56", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
57,"Node 57", 40.00, 0.00, 12.00, 93.00, 0.00, 0.00,  0,  1
58,"Node 58", 34.00, 0.00, 18.00, 47.00, 0.00, 0.00,  0,  1
59,"Node 59", 39.00, 0.00, 13.00, 33.00, 0.00, 0.00,  0,  1
60,"Node 60", 44.00, 0.00, 8.00, 16.00, 0.00, 0.00,  0,  1
61,"Node 61", 31.00, 0.00, 21.00, 15.00, 0.00, 0.00,  0,  1
62,"Node 62", 37.00, 0.00, 15.00, 1.00, 0.00, 0.00,  0,  1
63,"Node 63", 38.00, 0.00, 14.00, 51.00, 0.00, 0.00,  0,  1
64,"Node 64", 37.00, 0.00, 15.00, 190.00, 0.00, 0.00,  0,  1
65,"Node 65", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
66,"Node 66", 34.00, 0.00, 18.00, 4.00, 0.00, 0.00,  0,  1
67,"Node 67", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
68,"Node 68", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
69,"Node 69", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 30.00, 0.00, 22.00, 1.00, 0.00, 0.00,  0,  1
71,"Node 71", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 40.00, 0.00, 12.00, 40.00, 0.00, 0.00,  0,  1
73,"Node 73", 33.00, 0.00, 19.00, 1.00, 0.00, 0.00,  0,  1
74,"Node 74", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
75,"Node 75", 36.00, 0.00, 16.00, 4.00, 0.00, 0.00,  0,  1
76,"Node 76", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  1
77,"Node 77", 41.00, 0.00, 11.00, 1.00, 0.00, 0.00,  0,  1
78,"Node 78", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  1
79,"Node 79", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  1
81,"Node 81", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
82,"Node 82", 34.00, 0.00, 18.00, 1.00, 0.00, 0.00,  0,  2
83,"Node 83", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  2
84,"Node 84", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
86,"Node 86", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
87,"Node 87", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
89,"Node 89", 25.00, 0.00, 27.00, 2.00, 0.00, 0.00,  0,  1
90,"Node 90", 41.00, 0.00, 11.00, 3.00, 0.00, 0.00,  0,  1
91,"Node 91", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
92,"Node 92", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
93,"Node 93", 20.00, 0.00, 32.00, 62.00, 0.00, 0.00,  0,  1
94,"Node 94", 29.00, 0.00, 23.00, 3.00, 0.00, 0.00,  0,  1
95,"Node 95", 33.00, 0.00, 19.00, 2.00, 0.00, 0.00,  0,  1
96,"Node 96", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
98,"Node 98", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
99,"Node 99", 29.00, 0.00, 23.00, 1.00, 0.00, 0.00,  0,  1
100,"Node 100", 39.00, 0.00, 13.00, 6.00, 0.00, 0.00,  0,  1
