Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 646.00, 0.00, 0.00,  0,  2
2,"Node 2", 11.00, 0.00, 41.00, 623.00, 0.00, 0.00,  0,  1
3,"Node 3", 18.00, 0.00, 34.00, 951.00, 0.00, 0.00,  0,  1
4,"Node 4", 20.00, 0.00, 32.00, 503.00, 0.00, 0.00,  0,  1
5,"Node 5", 13.00, 0.00, 39.00, 339.00, 0.00, 0.00,  0,  1
6,"Node 6", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
7,"Node 7", 12.00, 0.00, 40.00, 1155.00, 0.00, 0.00,  0,  1
8,"Node 8", 24.00, 0.00, 28.00, 385.00, 0.00, 0.00,  0,  1
9,"Node 9", 7.00, 0.00, 45.00, 7.00, 0.00, 0.00,  0,  1
10,"Node 10", 13.00, 0.00, 39.00, 116.00, 0.00, 0.00,  0,  1
11,"Node 11", 9.00, 0.00, 43.00, 2.00, 0.00, 0.00,  0,  1
12,"Node 12", 14.00, 0.00, 38.00, 218.00, 0.00, 0.00,  0,  1
13,"Node 13", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 18.00, 0.00, 34.00, 126.00, 0.00, 0.00,  0,  1
15,"Node 15", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 12.00, 0.00, 40.00, 961.00, 0.00, 0.00,  0,  1
19,"Node 19", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
20,"Node 20", 51.00, 0.00, 1.00, 2.00, 0.00, 0.00,  0,  1
21,"Node 21", 18.00, 0.00, 34.00, 2.00, 0.00, 0.00,  0,  1
22,"Node 22", 21.00, 0.00, 31.00, 29.00, 0.00, 0.00,  0,  1
23,"Node 23", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
24,"Node 24", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 19.00, 0.00, 33.00, 21.00, 0.00, 0.00,  0,  1
28,"Node 28", 19.00, 0.00, 33.00, 17.00, 0.00, 0.00,  0,  1
29,"Node 29", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 25.00, 0.00, 27.00, 1.00, 0.00, 0.00,  0,  1
32,"Node 32", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 9.00, 0.00, 43.00, 161.00, 0.00, 0.00,  0,  1
35,"Node 35", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 21.00, 0.00, 31.00, 3.00, 0.00, 0.00,  0,  1
39,"Node 39", 25.00, 0.00, 27.00, 5.00, 0.00, 0.00,  0,  1
40,"Node 40", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 14.00, 0.00, 38.00, 65.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 73.00, 0.00, 0.00,  0,  0
43,"Node 43", 6.00, 0.00, 46.00, 4.00, 0.00, 0.00,  0,  1
44,"Node 44", 9.00, 0.00, 43.00, 0.00, 0.00, 0.00,  0,  1
45,"Node 45", 13.00, 0.00, 39.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 32.00, 0.00, 20.00, 15.00, 0.00, 0.00,  0,  1
50,"Node 50", 24.00, 0.00, 28.00, 5.00, 0.00, 0.00,  0,  1
51,"Node 51", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 0.00, 0.00, 0.00, 84.00, 0.00, 0.00,  0,  0
54,"Node 54", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
55,"Node 55", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
