Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 51.00, 0.00, 1.00, 0.00, 0.00,  1
2,"Node 2", 52.00, 0.00, 0.00, 0.00, 0.00,  2
3,"Node 3", 50.00, 0.00, 2.00, 0.00, 0.00,  1
4,"Node 4", 51.00, 0.00, 1.00, 0.00, 0.00,  2
5,"Node 5", 50.00, 0.00, 2.00, 0.00, 0.00,  2
6,"Node 6", 51.00, 0.00, 1.00, 0.00, 0.00,  2
7,"Node 7", 51.00, 0.00, 1.00, 0.00, 0.00,  2
8,"Node 8", 50.00, 0.00, 2.00, 0.00, 0.00,  2
9,"Node 9", 48.00, 0.00, 4.00, 0.00, 0.00,  2
10,"Node 10", 50.00, 0.00, 2.00, 0.00, 0.00,  2
11,"Node 11", 51.00, 0.00, 1.00, 0.00, 0.00,  2
12,"Node 12", 50.00, 0.00, 2.00, 0.00, 0.00,  2
13,"Node 13", 49.00, 0.00, 3.00, 0.00, 0.00,  2
14,"Node 14", 52.00, 0.00, 0.00, 0.00, 0.00,  2
15,"Node 15", 46.00, 0.00, 6.00, 0.00, 0.00,  2
16,"Node 16", 50.00, 0.00, 2.00, 0.00, 0.00,  2
17,"Node 17", 49.00, 2.00, 1.00, 0.00, 0.00,  2
18,"Node 18", 51.00, 0.00, 1.00, 0.00, 0.00,  2
19,"Node 19", 52.00, 0.00, 0.00, 0.00, 0.00,  2
20,"Node 20", 51.00, 0.00, 1.00, 0.00, 0.00,  1
21,"Node 21", 51.00, 0.00, 1.00, 0.00, 0.00,  2
22,"Node 22", 48.00, 0.00, 4.00, 0.00, 0.00,  2
23,"Node 23", 51.00, 1.00, 0.00, 0.00, 0.00,  1
24,"Node 24", 50.00, 0.00, 2.00, 0.00, 0.00,  2
25,"Node 25", 48.00, 0.00, 4.00, 0.00, 0.00,  2
26,"Node 26", 50.00, 0.00, 2.00, 0.00, 0.00,  2
27,"Node 27", 52.00, 0.00, 0.00, 0.00, 0.00,  2
28,"Node 28", 52.00, 0.00, 0.00, 0.00, 0.00,  2
29,"Node 29", 50.00, 0.00, 2.00, 0.00, 0.00,  2
30,"Node 30", 51.00, 0.00, 1.00, 0.00, 0.00,  2
31,"Node 31", 41.00, 6.00, 5.00, 0.00, 0.00,  2
32,"Node 32", 52.00, 0.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 51.00, 0.00, 1.00, 0.00, 0.00,  1
34,"Node 34", 52.00, 0.00, 0.00, 0.00, 0.00,  2
35,"Node 35", 48.00, 0.00, 4.00, 0.00, 0.00,  2
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00,  0
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00,  2
38,"Node 38", 48.00, 2.00, 2.00, 0.00, 0.00,  2
39,"Node 39", 48.00, 0.00, 4.00, 0.00, 0.00,  1
40,"Node 40", 50.00, 0.00, 2.00, 0.00, 0.00,  1
41,"Node 41", 48.00, 0.00, 4.00, 0.00, 0.00,  1
42,"Node 42", 50.00, 0.00, 2.00, 0.00, 0.00,  1
43,"Node 43", 45.00, 5.00, 2.00, 0.00, 0.00,  2
44,"Node 44", 49.00, 0.00, 3.00, 0.00, 0.00,  2
45,"Node 45", 46.00, 3.00, 3.00, 0.00, 0.00,  2
46,"Node 46", 47.00, 0.00, 5.00, 0.00, 0.00,  2
47,"Node 47", 47.00, 0.00, 5.00, 0.00, 0.00,  2
48,"Node 48", 50.00, 2.00, 0.00, 0.00, 0.00,  1
49,"Node 49", 47.00, 0.00, 5.00, 0.00, 0.00,  2
50,"Node 50", 48.00, 2.00, 2.00, 0.00, 0.00,  1
51,"Node 51", 49.00, 1.00, 2.00, 0.00, 0.00,  2
52,"Node 52", 47.00, 0.00, 5.00, 0.00, 0.00,  2
53,"Node 53", 51.00, 0.00, 1.00, 0.00, 0.00,  2
54,"Node 54", 44.00, 3.00, 5.00, 0.00, 0.00,  2
55,"Node 55", 50.00, 0.00, 2.00, 0.00, 0.00,  2
56,"Node 56", 48.00, 1.00, 3.00, 0.00, 0.00,  1
57,"Node 57", 49.00, 2.00, 1.00, 0.00, 0.00,  2
58,"Node 58", 46.00, 2.00, 4.00, 0.00, 0.00,  2
59,"Node 59", 35.00, 14.00, 3.00, 0.00, 0.00,  2
60,"Node 60", 51.00, 0.00, 1.00, 0.00, 0.00,  2
61,"Node 61", 51.00, 0.00, 1.00, 0.00, 0.00,  2
62,"Node 62", 50.00, 0.00, 2.00, 0.00, 0.00,  1
63,"Node 63", 48.00, 0.00, 4.00, 0.00, 0.00,  2
64,"Node 64", 0.00, 0.00, 0.00, 0.00, 0.00,  0
65,"Node 65", 48.00, 1.00, 3.00, 0.00, 0.00,  2
66,"Node 66", 46.00, 0.00, 6.00, 0.00, 0.00,  1
67,"Node 67", 40.00, 10.00, 2.00, 0.00, 0.00,  1
68,"Node 68", 49.00, 0.00, 3.00, 0.00, 0.00,  2
69,"Node 69", 48.00, 0.00, 4.00, 0.00, 0.00,  2
70,"Node 70", 51.00, 1.00, 0.00, 0.00, 0.00,  2
71,"Node 71", 43.00, 4.00, 5.00, 0.00, 0.00,  2
72,"Node 72", 52.00, 0.00, 0.00, 0.00, 0.00,  2
73,"Node 73", 50.00, 0.00, 2.00, 0.00, 0.00,  1
74,"Node 74", 46.00, 5.00, 1.00, 0.00, 0.00,  2
75,"Node 75", 0.00, 0.00, 0.00, 0.00, 0.00,  0
76,"Node 76", 49.00, 0.00, 3.00, 0.00, 0.00,  2
77,"Node 77", 47.00, 3.00, 2.00, 0.00, 0.00,  1
78,"Node 78", 44.00, 4.00, 4.00, 0.00, 0.00,  2
79,"Node 79", 51.00, 0.00, 1.00, 0.00, 0.00,  1
80,"Node 80", 44.00, 5.00, 3.00, 0.00, 0.00,  2
81,"Node 81", 50.00, 0.00, 2.00, 0.00, 0.00,  1
82,"Node 82", 47.00, 1.00, 4.00, 0.00, 0.00,  2
83,"Node 83", 45.00, 3.00, 4.00, 0.00, 0.00,  1
84,"Node 84", 47.00, 1.00, 4.00, 0.00, 0.00,  1
85,"Node 85", 44.00, 0.00, 8.00, 0.00, 0.00,  2
86,"Node 86", 43.00, 1.00, 8.00, 0.00, 0.00,  2
87,"Node 87", 49.00, 0.00, 3.00, 0.00, 0.00,  1
88,"Node 88", 43.00, 5.00, 4.00, 0.00, 0.00,  1
89,"Node 89", 0.00, 0.00, 0.00, 0.00, 0.00,  0
